TAIR	log2FC_FLT_vs_GC	pvalue	padj	mean_FLT	mean_GC	n_FLT	n_GC
AT5G17570	-0.103637	0.400935	0.870742	3.503352	3.606989	5	5
AT4G14615	0.098682	0.400949	0.870742	8.917979	8.819298	5	5
AT2G03260	0.125701	0.401003	0.870742	2.757125	2.631424	5	5
AT5G53010	0.120412	0.401055	0.870742	3.016619	2.896208	5	5
AT5G61110	0.067330	0.401106	0.870742	2.034145	1.966815	5	5
AT1G23800	-0.135938	0.401109	0.870742	7.932049	8.067986	5	5
AT5G51230	0.094932	0.401143	0.870742	2.494164	2.399233	5	5
AT1G32760	0.070583	0.401194	0.870742	2.469086	2.398503	5	5
AT1G53490	-0.083151	0.401278	0.870742	2.659009	2.742160	5	5
AT4G23750	0.172973	0.401305	0.870742	3.658818	3.485845	5	5
AT1G14970	-0.155478	0.401333	0.870742	3.542285	3.697763	5	5
AT1G05040	-0.097329	0.401340	0.870742	1.841066	1.938395	5	5
AT1G08710	-0.068726	0.401377	0.870742	3.667021	3.735747	5	5
AT4G33650	-0.094312	0.401386	0.870742	5.904198	5.998510	5	5
AT5G64660	0.481959	0.401449	0.870742	5.828389	5.346431	5	5
AT1G29140	-0.090410	0.401463	0.870742	1.857954	1.948364	5	5
AT4G18460	-0.134622	0.401479	0.870742	4.506097	4.640719	5	5
AT3G31350	0.096415	0.401525	0.870753	2.422172	2.325756	5	5
AT3G54810	0.244355	0.401660	0.870959	7.187137	6.942782	5	5
AT1G64030	0.057926	0.401745	0.871055	1.916319	1.858392	5	5
AT2G36900	0.180772	0.401790	0.871064	7.656344	7.475572	5	5
AT3G63420	0.116889	0.401883	0.871079	5.992004	5.875115	5	5
AT2G07340	-0.091750	0.401974	0.871079	5.830710	5.922460	5	5
AT3G01660	-0.163736	0.402131	0.871079	3.328946	3.492681	5	5
AT1G05310	-0.592281	0.402170	0.871079	3.410806	4.003087	5	5
AT5G14950	-0.178665	0.402205	0.871079	4.863312	5.041977	5	5
AT4G24560	-0.088018	0.402230	0.871079	5.737321	5.825338	5	5
AT4G15210	-0.510605	0.402263	0.871079	5.556642	6.067247	5	5
AT1G26650	-0.139418	0.402324	0.871079	5.889376	6.028794	5	5
AT1G74350	-0.099040	0.402325	0.871079	2.080984	2.180024	5	5
AT1G27140	0.061638	0.402328	0.871079	2.626690	2.565052	5	5
AT2G33330	-0.246354	0.402337	0.871079	5.776428	6.022782	5	5
AT5G28190	-0.056394	0.402387	0.871079	2.039486	2.095880	5	5
AT1G15740	0.125863	0.402390	0.871079	6.999949	6.874086	5	5
AT4G14210	0.065830	0.402404	0.871079	6.088902	6.023072	5	5
AT3G13674	-0.184283	0.402454	0.871099	4.142858	4.327141	5	5
AT3G07200	0.082757	0.402550	0.871123	6.347183	6.264426	5	5
AT4G19160	0.113931	0.402567	0.871123	6.657492	6.543561	5	5
AT5G49460	0.166186	0.402607	0.871123	7.821246	7.655060	5	5
AT1G17455	-0.144369	0.402627	0.871123	3.314892	3.459261	5	5
AT3G50970	-0.256732	0.402806	0.871423	6.401384	6.658116	5	5
AT5G25610	0.345901	0.402947	0.871451	4.944166	4.598265	5	5
AT5G03440	0.110674	0.402991	0.871451	6.508936	6.398262	5	5
AT1G28080	0.095744	0.403007	0.871451	2.321402	2.225658	5	5
AT3G51580	-0.096353	0.403035	0.871451	6.187198	6.283551	5	5
AT5G11800	0.121358	0.403049	0.871451	5.919376	5.798018	5	5
AT3G49070	-0.279303	0.403062	0.871451	2.910192	3.189495	5	5
AT3G42790	0.092930	0.403139	0.871516	7.666391	7.573461	5	5
AT2G39950	-0.077669	0.403217	0.871516	3.645709	3.723378	5	5
AT5G18040	0.135028	0.403249	0.871516	4.980645	4.845617	5	5
AT1G64600	0.139288	0.403254	0.871516	4.794091	4.654802	5	5
AT5G39760	0.095785	0.403312	0.871555	3.704611	3.608826	5	5
AT1G01460	-0.100997	0.403369	0.871575	1.881328	1.982325	5	5
AT3G13110	-0.160551	0.403447	0.871575	9.351074	9.511624	5	5
AT3G11710	-0.066482	0.403459	0.871575	9.201901	9.268383	5	5
AT3G62270	0.263996	0.403484	0.871575	5.159035	4.895039	5	5
AT3G12500	0.395685	0.403616	0.871748	5.908165	5.512480	5	5
AT3G54560	-0.189762	0.403674	0.871748	9.104294	9.294056	5	5
AT4G04340	-0.121948	0.403722	0.871748	6.437508	6.559456	5	5
AT5G40820	0.151331	0.403788	0.871748	2.868367	2.717035	5	5
AT5G38110	-0.090756	0.403813	0.871748	6.153757	6.244513	5	5
AT4G31330	-0.137354	0.403817	0.871748	4.168370	4.305724	5	5
AT2G38400	-0.200448	0.403855	0.871748	3.977954	4.178402	5	5
AT2G24600	0.463954	0.403941	0.871748	6.607114	6.143161	5	5
AT5G37830	-0.158867	0.403988	0.871748	6.168087	6.326953	5	5
AT5G65530	0.262683	0.404025	0.871748	3.992911	3.730228	5	5
AT3G08550	-0.102946	0.404065	0.871748	6.499289	6.602235	5	5
AT5G01060	0.067777	0.404133	0.871748	2.643167	2.575390	5	5
AT2G13820	-0.076894	0.404144	0.871748	10.372744	10.449638	5	5
AT4G03610	0.148061	0.404172	0.871748	3.721067	3.573006	5	5
AT1G13640	0.128090	0.404216	0.871757	5.137754	5.009664	5	5
AT1G49930	-0.064216	0.404278	0.871757	3.017266	3.081482	5	5
AT3G56300	-0.142208	0.404334	0.871757	2.684831	2.827038	5	5
AT1G27190	-0.097779	0.404363	0.871757	6.034345	6.132124	5	5
AT1G27100	0.346365	0.404378	0.871757	7.236243	6.889878	5	5
AT5G51350	-0.117548	0.404565	0.872047	7.403359	7.520907	5	5
AT2G19130	-0.095661	0.404594	0.872047	4.714287	4.809948	5	5
AT4G09420	-0.097612	0.404668	0.872052	2.265629	2.363241	5	5
AT1G11420	-0.102189	0.404677	0.872052	4.730573	4.832762	5	5
AT2G35680	0.095495	0.404722	0.872062	7.337904	7.242409	5	5
AT3G52810	-0.075332	0.404765	0.872067	2.193323	2.268655	5	5
AT1G14185	-0.210203	0.404812	0.872079	4.750962	4.961165	5	5
AT5G48480	-0.101642	0.404889	0.872085	8.844993	8.946634	5	5
AT1G46336	0.101100	0.404895	0.872085	1.797073	1.695973	5	5
AT4G33160	0.120354	0.405119	0.872204	4.352661	4.232307	5	5
AT2G27775	0.091275	0.405164	0.872204	6.857129	6.765854	5	5
AT4G39780	-0.181088	0.405231	0.872204	2.944766	3.125854	5	5
AT4G32420	-0.103911	0.405310	0.872204	5.946579	6.050490	5	5
AT5G12350	-0.095390	0.405353	0.872204	5.001940	5.097330	5	5
AT4G20020	-0.079859	0.405363	0.872204	5.479228	5.559087	5	5
AT5G02870	-0.075893	0.405369	0.872204	10.695494	10.771387	5	5
AT1G28490	-0.142855	0.405372	0.872204	5.998140	6.140995	5	5
AT3G44280	0.164107	0.405381	0.872204	7.636777	7.472670	5	5
AT3G11390	0.117955	0.405384	0.872204	2.065440	1.947485	5	5
AT4G29420	0.143656	0.405396	0.872204	2.956514	2.812858	5	5
AT5G52560	-0.151289	0.405580	0.872511	6.284764	6.436053	5	5
AT3G17700	0.147944	0.405666	0.872536	3.888836	3.740892	5	5
AT3G55370	0.060021	0.405752	0.872536	2.928899	2.868877	5	5
AT3G19190	-0.094566	0.405753	0.872536	5.545320	5.639885	5	5
AT3G18350	0.091057	0.405834	0.872601	5.270183	5.179126	5	5
AT5G17560	-0.065502	0.405893	0.872601	7.286474	7.351976	5	5
AT1G70750	-0.170390	0.406007	0.872601	3.825348	3.995738	5	5
AT2G17500	0.241915	0.406009	0.872601	5.301674	5.059759	5	5
AT1G01910	-0.063384	0.406056	0.872601	7.289042	7.352426	5	5
AT5G06980	-0.312363	0.406081	0.872601	4.804203	5.116566	5	5
AT2G16835	-0.101027	0.406127	0.872601	2.163083	2.264110	5	5
AT3G13730	0.131077	0.406176	0.872601	6.129095	5.998018	5	5
AT5G61650	0.103282	0.406184	0.872601	2.470083	2.366801	5	5
AT3G21070	-0.086947	0.406193	0.872601	2.180347	2.267294	5	5
AT3G29240	0.179953	0.406250	0.872601	7.686051	7.506098	5	5
AT3G27750	0.076626	0.406283	0.872601	2.898236	2.821610	5	5
AT3G52720	0.406499	0.406348	0.872601	6.596354	6.189855	5	5
AT1G07780	-0.069675	0.406359	0.872601	5.648993	5.718668	5	5
AT1G08420	-0.124589	0.406421	0.872601	2.507820	2.632409	5	5
AT3G49690	0.271411	0.406462	0.872601	4.202891	3.931480	5	5
AT4G21470	0.056482	0.406473	0.872601	5.676589	5.620107	5	5
AT1G23380	-0.130638	0.406557	0.872633	5.327574	5.458213	5	5
AT2G23030	0.233078	0.406647	0.872641	2.712974	2.479896	5	5
AT4G31630	0.118847	0.406654	0.872641	2.229337	2.110490	5	5
AT1G30660	0.131579	0.406808	0.872691	2.827324	2.695744	5	5
AT2G41470	-0.116717	0.406853	0.872691	1.986422	2.103139	5	5
AT3G53080	0.119799	0.406896	0.872691	2.074279	1.954480	5	5
ATMG01230	0.058453	0.407037	0.872691	2.302390	2.243936	5	5
AT5G45430	-0.116292	0.407041	0.872691	5.837926	5.954217	5	5
AT2G45930	-0.131636	0.407082	0.872691	3.043814	3.175450	5	5
AT3G29250	0.135844	0.407091	0.872691	2.622190	2.486346	5	5
AT5G60620	0.060262	0.407118	0.872691	7.849235	7.788973	5	5
AT3G13690	-0.128763	0.407139	0.872691	4.837176	4.965939	5	5
AT5G41550	0.122397	0.407189	0.872691	2.630631	2.508234	5	5
AT3G06690	0.062120	0.407264	0.872691	7.029369	6.967249	5	5
AT5G03770	0.084199	0.407292	0.872691	4.030797	3.946598	5	5
AT1G35150	-0.048525	0.407353	0.872691	1.692015	1.740540	5	5
AT2G15320	0.179770	0.407365	0.872691	5.488327	5.308558	5	5
AT5G52180	0.118725	0.407412	0.872691	5.943168	5.824443	5	5
AT1G52940	0.072387	0.407423	0.872691	2.103650	2.031263	5	5
AT4G25730	-0.107584	0.407466	0.872691	5.924608	6.032192	5	5
AT1G14550	-0.128399	0.407490	0.872691	2.268348	2.396747	5	5
AT4G19860	0.080966	0.407527	0.872691	8.054580	7.973614	5	5
AT1G49240	0.071022	0.407529	0.872691	9.638252	9.567230	5	5
AT2G37940	0.087892	0.407547	0.872691	7.068452	6.980561	5	5
AT1G63590	0.070215	0.407629	0.872691	2.234550	2.164335	5	5
AT3G53300	0.064942	0.407653	0.872691	1.807649	1.742707	5	5
AT3G22425	-0.084008	0.407665	0.872691	5.004925	5.088933	5	5
AT5G25070	-0.161477	0.407719	0.872691	4.720864	4.882341	5	5
AT4G29330	-0.092662	0.407735	0.872691	6.729274	6.821936	5	5
AT1G14100	0.058697	0.407773	0.872691	2.277246	2.218549	5	5
AT2G44760	-0.121474	0.407813	0.872691	4.099072	4.220546	5	5
AT4G26310	-0.078758	0.407948	0.872838	5.797312	5.876070	5	5
AT4G02480	-0.074241	0.407963	0.872838	8.398904	8.473145	5	5
AT2G46240	0.117228	0.408067	0.872925	3.596219	3.478992	5	5
AT4G27990	0.104056	0.408091	0.872925	5.661604	5.557548	5	5
AT4G22560	-0.108953	0.408198	0.872925	3.798074	3.907027	5	5
AT1G77220	-0.073796	0.408235	0.872925	5.010650	5.084445	5	5
AT3G15730	-0.092190	0.408288	0.872925	8.280119	8.372309	5	5
AT2G25310	0.130483	0.408342	0.872925	7.482049	7.351566	5	5
AT4G02200	0.253539	0.408354	0.872925	8.174481	7.920942	5	5
AT1G68080	-0.091744	0.408356	0.872925	4.534363	4.626107	5	5
AT5G18310	0.091706	0.408428	0.872925	9.467500	9.375795	5	5
AT5G55930	0.075152	0.408464	0.872925	2.893643	2.818491	5	5
AT5G39720	-0.150786	0.408523	0.872925	2.297356	2.448143	5	5
AT3G57460	0.108346	0.408552	0.872925	2.400346	2.291999	5	5
AT1G13040	-0.059070	0.408597	0.872925	1.911556	1.970626	5	5
AT3G03050	0.186842	0.408607	0.872925	7.681983	7.495141	5	5
AT5G20630	0.098564	0.408612	0.872925	2.335705	2.237141	5	5
AT2G33290	-0.201234	0.408692	0.872942	3.697901	3.899136	5	5
AT1G17480	-0.125987	0.408701	0.872942	4.770096	4.896083	5	5
AT3G07020	-0.094860	0.408776	0.873017	6.041342	6.136202	5	5
AT1G75110	0.092674	0.408860	0.873032	2.734563	2.641888	5	5
AT3G28940	-0.101562	0.408912	0.873032	9.477066	9.578627	5	5
AT1G67360	-0.075807	0.408955	0.873032	6.491875	6.567682	5	5
AT5G05440	0.186209	0.409002	0.873032	6.514543	6.328334	5	5
AT2G39030	0.760541	0.409030	0.873032	5.401896	4.641355	5	5
AT1G64890	-0.079884	0.409047	0.873032	6.102857	6.182741	5	5
AT4G28300	0.097196	0.409094	0.873032	6.217565	6.120369	5	5
AT2G27080	0.494657	0.409137	0.873032	8.633093	8.138435	5	5
AT4G02700	0.079491	0.409149	0.873032	2.474409	2.394917	5	5
AT1G53670	0.156563	0.409234	0.873052	6.455011	6.298447	5	5
AT1G17010	-0.108521	0.409353	0.873052	1.931614	2.040134	5	5
AT3G09810	-0.094089	0.409389	0.873052	7.267565	7.361654	5	5
AT2G46850	-0.071095	0.409458	0.873052	2.187974	2.259069	5	5
AT3G13090	0.065983	0.409462	0.873052	2.608193	2.542210	5	5
AT2G25540	0.092806	0.409477	0.873052	2.417145	2.324340	5	5
AT3G16840	-0.082893	0.409522	0.873052	6.581586	6.664480	5	5
AT5G13350	-0.083785	0.409527	0.873052	2.015854	2.099640	5	5
AT5G67020	0.067969	0.409586	0.873052	2.630081	2.562112	5	5
AT3G12780	-0.083541	0.409636	0.873052	8.495769	8.579310	5	5
AT1G53400	0.090405	0.409645	0.873052	7.608212	7.517807	5	5
AT2G15630	-0.057000	0.409704	0.873091	2.998793	3.055793	5	5
AT2G15490	-0.061005	0.409791	0.873189	2.212798	2.273803	5	5
AT5G55790	0.151478	0.409919	0.873296	5.464686	5.313208	5	5
AT3G19820	0.068872	0.409926	0.873296	9.624811	9.555940	5	5
AT5G09370	0.081455	0.410053	0.873296	2.228408	2.146952	5	5
AT2G42610	-0.155849	0.410108	0.873296	10.155854	10.311703	5	5
AT3G23000	-0.157160	0.410143	0.873296	8.223780	8.380941	5	5
AT2G13680	-0.087273	0.410205	0.873296	3.193564	3.280837	5	5
AT3G09320	0.145549	0.410207	0.873296	5.663735	5.518186	5	5
AT1G32790	0.071920	0.410208	0.873296	8.616966	8.545047	5	5
AT1G51350	-0.118660	0.410249	0.873296	4.544104	4.662763	5	5
AT1G15990	-0.063352	0.410274	0.873296	1.851030	1.914382	5	5
AT4G00090	-0.084620	0.410287	0.873296	6.548391	6.633010	5	5
AT1G67770	-0.087405	0.410390	0.873427	2.386267	2.473672	5	5
AT4G15300	0.059687	0.410467	0.873427	2.028913	1.969225	5	5
AT2G02540	-0.116342	0.410471	0.873427	2.110775	2.227118	5	5
AT5G05740	-0.113818	0.410511	0.873427	4.159052	4.272870	5	5
AT4G08790	-0.143674	0.410671	0.873620	5.069204	5.212878	5	5
AT2G31510	0.086676	0.410701	0.873620	6.682960	6.596284	5	5
AT2G37585	-0.102908	0.410724	0.873620	5.139804	5.242713	5	5
AT1G64000	0.068400	0.410784	0.873620	2.074172	2.005772	5	5
AT1G54340	-0.088369	0.410807	0.873620	5.186168	5.274537	5	5
AT5G19890	-0.105562	0.410854	0.873620	2.056814	2.162377	5	5
AT5G45500	0.097754	0.410896	0.873620	7.769775	7.672021	5	5
AT1G62210	-0.087552	0.410976	0.873620	2.228462	2.316014	5	5
AT2G43230	-0.087871	0.410983	0.873620	2.111762	2.199632	5	5
AT2G03780	-0.121874	0.411008	0.873620	5.067782	5.189655	5	5
AT4G35770	0.352738	0.411123	0.873756	3.494815	3.142077	5	5
AT1G31750	0.106063	0.411153	0.873756	2.384916	2.278852	5	5
AT1G64280	0.151261	0.411255	0.873766	6.540714	6.389452	5	5
AT4G34138	0.303734	0.411255	0.873766	4.089861	3.786127	5	5
AT3G60010	0.086299	0.411280	0.873766	2.746653	2.660353	5	5
AT4G24670	-0.078348	0.411557	0.874221	1.984367	2.062715	5	5
AT4G05190	-0.181822	0.411575	0.874221	5.259153	5.440976	5	5
AT3G61920	-0.127256	0.411632	0.874256	7.347287	7.474544	5	5
AT4G03157	0.050555	0.411775	0.874322	1.778629	1.728074	5	5
AT5G51860	-0.060548	0.411808	0.874322	1.765362	1.825910	5	5
AT1G73950	0.143594	0.411810	0.874322	4.746704	4.603110	5	5
AT4G02510	0.073145	0.411869	0.874322	6.895591	6.822446	5	5
AT5G01440	-0.047175	0.411948	0.874322	1.808064	1.855239	5	5
AT4G14850	-0.117198	0.411970	0.874322	2.517552	2.634751	5	5
AT4G22460	-0.102098	0.411992	0.874322	2.568165	2.670263	5	5
AT4G33200	-0.120352	0.411996	0.874322	5.300240	5.420593	5	5
AT5G38840	-0.129112	0.412079	0.874322	6.009886	6.138998	5	5
AT1G55170	-0.125064	0.412126	0.874322	5.041384	5.166448	5	5
AT4G36105	-0.182538	0.412177	0.874322	3.267715	3.450253	5	5
AT2G39690	-0.089809	0.412328	0.874322	1.825521	1.915330	5	5
AT3G22845	-0.131509	0.412333	0.874322	7.824342	7.955852	5	5
AT1G79950	-0.106277	0.412392	0.874322	5.870879	5.977157	5	5
ATMG00270	0.198508	0.412414	0.874322	3.023549	2.825041	5	5
AT3G21380	0.059630	0.412436	0.874322	2.187130	2.127500	5	5
AT1G56050	-0.099020	0.412437	0.874322	4.687384	4.786405	5	5
AT1G79440	0.083058	0.412447	0.874322	5.446091	5.363033	5	5
AT2G02980	-0.080491	0.412477	0.874322	2.287741	2.368232	5	5
AT5G18810	0.046486	0.412479	0.874322	2.263207	2.216721	5	5
AT3G53370	0.189014	0.412517	0.874322	4.390299	4.201284	5	5
AT2G25640	-0.161271	0.412561	0.874329	3.275191	3.436462	5	5
AT1G09330	0.047469	0.412611	0.874350	8.305317	8.257847	5	5
AT3G60650	0.117058	0.412708	0.874378	1.736592	1.619535	5	5
AT3G60690	0.167716	0.412753	0.874378	6.588663	6.420948	5	5
AT4G34390	0.251081	0.412793	0.874378	5.905180	5.654100	5	5
AT2G39590	-0.054432	0.412818	0.874378	1.842605	1.897037	5	5
AT3G60140	-0.205094	0.412827	0.874378	2.379409	2.584503	5	5
AT5G63910	-0.114615	0.412935	0.874457	4.995724	5.110339	5	5
AT4G11110	-0.130840	0.412978	0.874457	4.417139	4.547980	5	5
AT5G17360	-0.057202	0.412986	0.874457	1.886939	1.944141	5	5
AT1G11545	-0.198248	0.413098	0.874606	7.943784	8.142032	5	5
AT3G02880	-0.081835	0.413185	0.874696	8.039444	8.121279	5	5
AT1G13140	0.081491	0.413221	0.874696	2.256060	2.174569	5	5
AT1G23320	-0.109899	0.413298	0.874697	1.945051	2.054949	5	5
AT1G10550	0.266481	0.413331	0.874697	4.304798	4.038318	5	5
AT2G19440	0.285514	0.413355	0.874697	5.363600	5.078086	5	5
AT4G03140	-0.193808	0.413439	0.874697	3.469660	3.663469	5	5
AT1G06430	-0.126622	0.413452	0.874697	4.357764	4.484386	5	5
AT2G47060	0.172167	0.413538	0.874697	6.967953	6.795786	5	5
AT4G34590	0.124070	0.413546	0.874697	7.642930	7.518859	5	5
AT5G63670	0.061276	0.413547	0.874697	7.960904	7.899629	5	5
AT1G65800	0.126137	0.413601	0.874726	3.019628	2.893491	5	5
AT5G05200	0.065747	0.413650	0.874743	7.068129	7.002382	5	5
AT2G26340	0.136838	0.413701	0.874754	6.057373	5.920535	5	5
AT4G25350	-0.072275	0.413737	0.874754	2.013275	2.085551	5	5
AT5G05990	0.165308	0.413833	0.874870	5.330611	5.165303	5	5
AT5G65990	0.095658	0.413873	0.874870	5.894276	5.798618	5	5
AT5G08260	0.159502	0.413974	0.874985	9.039737	8.880234	5	5
AT1G64370	0.198914	0.414033	0.874985	9.330990	9.132076	5	5
AT2G32080	-0.067199	0.414049	0.874985	6.924784	6.991983	5	5
AT1G49260	-0.101966	0.414111	0.875029	2.717504	2.819470	5	5
AT5G54540	-0.113976	0.414228	0.875191	8.353454	8.467430	5	5
AT1G17470	0.053864	0.414389	0.875258	8.029764	7.975900	5	5
AT5G41660	-0.082755	0.414433	0.875258	2.070279	2.153034	5	5
AT4G15470	-0.055332	0.414572	0.875258	8.938456	8.993788	5	5
AT2G23630	0.085814	0.414579	0.875258	2.079991	1.994177	5	5
AT5G65890	-0.134751	0.414599	0.875258	3.682741	3.817492	5	5
AT5G52340	0.070921	0.414627	0.875258	1.988799	1.917878	5	5
AT5G44500	-0.133630	0.414649	0.875258	4.301392	4.435022	5	5
AT5G11590	-0.216105	0.414666	0.875258	2.923740	3.139845	5	5
AT4G36930	0.121092	0.414712	0.875258	3.336351	3.215260	5	5
AT5G05450	0.060510	0.414714	0.875258	5.641143	5.580633	5	5
AT2G04050	-0.099066	0.414770	0.875258	2.058448	2.157514	5	5
AT1G20580	-0.082150	0.414800	0.875258	6.845304	6.927453	5	5
AT2G42210	0.034231	0.414864	0.875258	10.101442	10.067212	5	5
AT3G04350	0.114885	0.414878	0.875258	5.211521	5.096636	5	5
AT4G26720	-0.100670	0.414953	0.875258	5.736703	5.837373	5	5
AT3G17740	0.085115	0.414954	0.875258	4.928644	4.843529	5	5
AT5G13080	0.238001	0.414959	0.875258	2.780916	2.542915	5	5
AT1G21120	0.114468	0.415022	0.875258	2.849943	2.735475	5	5
AT5G62990	-0.047196	0.415032	0.875258	2.732353	2.779549	5	5
AT1G69840	0.189418	0.415106	0.875285	7.477445	7.288027	5	5
AT3G59260	-0.074558	0.415127	0.875285	2.091715	2.166273	5	5
AT2G47020	0.101880	0.415326	0.875332	4.251428	4.149548	5	5
AT2G33380	-0.109811	0.415339	0.875332	2.201252	2.311063	5	5
AT3G47610	0.109326	0.415350	0.875332	5.508835	5.399509	5	5
AT4G00950	0.094966	0.415425	0.875332	3.265094	3.170128	5	5
AT5G43120	-0.069968	0.415481	0.875332	2.147233	2.217202	5	5
AT5G25920	0.079590	0.415507	0.875332	2.055517	1.975926	5	5
AT1G16705	0.143297	0.415556	0.875332	2.938148	2.794850	5	5
AT4G32940	0.190007	0.415594	0.875332	9.085355	8.895348	5	5
AT1G60140	0.312129	0.415596	0.875332	6.338577	6.026447	5	5
AT4G25370	-0.087685	0.415614	0.875332	6.492080	6.579765	5	5
AT4G08380	0.083865	0.415651	0.875332	2.374335	2.290470	5	5
AT3G63150	0.080017	0.415662	0.875332	6.540068	6.460050	5	5
AT3G58640	0.056348	0.415678	0.875332	6.749086	6.692738	5	5
AT5G02420	0.215688	0.415915	0.875362	5.700797	5.485109	5	5
AT1G24650	0.061132	0.415963	0.875362	2.281717	2.220584	5	5
AT1G11610	0.068956	0.415986	0.875362	1.832015	1.763058	5	5
AT2G41120	-0.077805	0.415997	0.875362	2.933914	3.011719	5	5
AT5G50740	-0.212779	0.416051	0.875362	3.064096	3.276875	5	5
AT1G31430	0.110527	0.416066	0.875362	2.278967	2.168440	5	5
AT5G25760	0.071414	0.416094	0.875362	8.526085	8.454671	5	5
AT3G20250	0.131232	0.416164	0.875362	5.615199	5.483966	5	5
AT1G14810	-0.129677	0.416206	0.875362	7.987998	8.117675	5	5
AT1G28375	0.097586	0.416206	0.875362	1.905611	1.808025	5	5
AT2G27190	0.061022	0.416235	0.875362	6.772806	6.711784	5	5
AT1G11910	-0.114588	0.416243	0.875362	9.192867	9.307455	5	5
AT3G15480	-0.066168	0.416257	0.875362	7.660211	7.726379	5	5
AT1G34360	0.104284	0.416262	0.875362	2.705720	2.601436	5	5
AT1G73655	0.124896	0.416348	0.875404	6.551387	6.426491	5	5
AT1G28280	0.068752	0.416383	0.875404	7.204580	7.135829	5	5
AT5G15150	0.127474	0.416404	0.875404	2.253932	2.126457	5	5
AT5G18460	0.249324	0.416484	0.875487	4.839651	4.590327	5	5
AT1G19670	0.738778	0.416528	0.875495	4.353774	3.614996	5	5
AT1G72410	-0.103886	0.416721	0.875608	5.350329	5.454215	5	5
AT4G03960	-0.148055	0.416733	0.875608	6.167517	6.315572	5	5
AT1G68795	0.178397	0.416784	0.875608	5.651859	5.473462	5	5
AT3G60470	0.084590	0.416787	0.875608	2.332539	2.247949	5	5
AT2G26240	0.065550	0.416898	0.875608	8.086574	8.021024	5	5
AT5G55170	-0.091670	0.416902	0.875608	6.112767	6.204437	5	5
AT5G61510	-0.101823	0.416961	0.875608	6.997542	7.099365	5	5
AT2G48070	0.083026	0.417000	0.875608	5.305309	5.222283	5	5
AT3G08490	-0.263998	0.417004	0.875608	3.779922	4.043921	5	5
AT3G07100	-0.082874	0.417022	0.875608	7.111719	7.194593	5	5
AT5G44530	0.307599	0.417041	0.875608	2.864301	2.556702	5	5
AT5G06570	-0.181341	0.417116	0.875608	2.784417	2.965757	5	5
AT2G46670	-0.087461	0.417225	0.875608	2.175791	2.263253	5	5
AT5G06410	-0.154676	0.417231	0.875608	3.984849	4.139525	5	5
AT4G24020	-0.106919	0.417242	0.875608	5.472317	5.579237	5	5
AT4G14650	0.156550	0.417291	0.875608	2.750273	2.593723	5	5
AT1G52100	0.272326	0.417298	0.875608	3.755962	3.483635	5	5
AT3G09920	-0.108733	0.417315	0.875608	4.187236	4.295969	5	5
AT5G38895	0.142473	0.417389	0.875678	5.337429	5.194956	5	5
AT1G80190	-0.131947	0.417459	0.875713	4.960350	5.092298	5	5
AT4G36390	-0.090839	0.417487	0.875713	5.381935	5.472774	5	5
AT4G15420	0.074627	0.417546	0.875752	6.155035	6.080408	5	5
AT2G16940	0.109975	0.417594	0.875761	6.406480	6.296505	5	5
AT3G46660	-0.069902	0.417690	0.875761	1.809974	1.879876	5	5
AT4G34460	-0.062834	0.417753	0.875761	7.183657	7.246491	5	5
AT1G76990	-0.133292	0.417919	0.875761	6.806027	6.939319	5	5
AT5G53070	-0.114452	0.417922	0.875761	6.517129	6.631580	5	5
AT5G26731	0.314641	0.417927	0.875761	4.667953	4.353313	5	5
AT5G45690	0.079389	0.418014	0.875761	2.281428	2.202040	5	5
AT3G48530	0.229573	0.418031	0.875761	6.594877	6.365305	5	5
AT2G07240	0.065507	0.418163	0.875761	2.336491	2.270984	5	5
AT2G25220	0.174969	0.418190	0.875761	2.819854	2.644886	5	5
AT1G61290	0.129366	0.418201	0.875761	3.009466	2.880101	5	5
AT4G34230	-0.162416	0.418222	0.875761	7.860562	8.022978	5	5
AT5G58530	-0.130395	0.418259	0.875761	3.275734	3.406129	5	5
AT4G33440	0.123348	0.418315	0.875761	5.798099	5.674750	5	5
AT1G31710	-0.234168	0.418373	0.875761	2.857402	3.091570	5	5
AT3G10525	0.180366	0.418380	0.875761	5.121211	4.940845	5	5
AT1G80660	0.068684	0.418404	0.875761	2.020640	1.951956	5	5
AT1G19640	0.309118	0.418426	0.875761	2.967431	2.658312	5	5
AT5G66300	-0.186029	0.418460	0.875761	2.787345	2.973374	5	5
AT3G60600	-0.069833	0.418498	0.875761	9.297478	9.367311	5	5
AT1G08590	-0.133028	0.418501	0.875761	3.244650	3.377678	5	5
AT1G56310	-0.073820	0.418517	0.875761	3.500253	3.574073	5	5
AT5G40950	-0.214764	0.418541	0.875761	7.117116	7.331880	5	5
AT5G65180	0.112911	0.418601	0.875761	4.895295	4.782385	5	5
AT5G27340	-0.102756	0.418674	0.875761	2.211379	2.314135	5	5
AT1G24420	-0.071270	0.418684	0.875761	2.078720	2.149989	5	5
AT1G23180	-0.054713	0.418746	0.875761	4.780325	4.835038	5	5
AT3G16920	0.297137	0.418750	0.875761	6.832622	6.535485	5	5
AT2G36920	0.067935	0.418771	0.875761	2.270541	2.202606	5	5
AT3G33520	-0.081544	0.418868	0.875878	6.868119	6.949663	5	5
AT1G18270	-0.129265	0.418932	0.875927	5.149951	5.279216	5	5
AT1G13290	-0.057191	0.418998	0.875939	2.025907	2.083097	5	5
