TAIR	log2FC_FLT_vs_GC	pvalue	padj	mean_FLT	mean_GC	n_FLT	n_GC
AT3G09560	0.192654	0.574446	0.977415	3.346202	3.153548	3	3
AT1G12860	-0.357798	0.574502	0.977415	4.052465	4.410263	3	3
AT2G32920	0.180929	0.574578	0.977415	6.111273	5.930344	3	3
AT1G31940	-0.141857	0.574603	0.977415	5.556866	5.698722	3	3
AT3G22940	-0.121065	0.574723	0.977415	2.363875	2.484939	3	3
AT5G11910	0.190065	0.574822	0.977415	6.362218	6.172153	3	3
AT3G20280	-0.241414	0.575023	0.977415	3.279387	3.520800	3	3
AT4G08950	0.262596	0.575039	0.977415	6.898000	6.635405	3	3
AT4G37170	0.180928	0.575068	0.977415	3.065273	2.884345	3	3
AT3G03340	-0.136670	0.575102	0.977415	7.431267	7.567937	3	3
AT4G21230	0.173868	0.575117	0.977415	3.031572	2.857704	3	3
AT5G52950	-0.301165	0.575221	0.977415	3.922285	4.223451	3	3
AT1G74990	0.052300	0.575255	0.977415	1.997249	1.944949	3	3
AT1G10230	0.134207	0.575272	0.977415	5.766343	5.632136	3	3
AT3G25580	0.106330	0.575280	0.977415	4.383126	4.276796	3	3
AT4G29060	-0.265356	0.575336	0.977415	8.974653	9.240009	3	3
AT1G77950	0.120890	0.575391	0.977415	2.205318	2.084429	3	3
AT1G62360	-0.373426	0.575471	0.977415	4.479452	4.852878	3	3
AT2G22830	0.128251	0.575514	0.977415	2.632002	2.503751	3	3
AT3G57750	0.113930	0.575563	0.977415	5.584619	5.470689	3	3
AT2G33310	-0.166121	0.575665	0.977415	6.667568	6.833689	3	3
AT2G44550	-0.036488	0.575696	0.977415	1.827035	1.863524	3	3
AT2G23590	0.167684	0.575767	0.977415	6.346301	6.178617	3	3
AT3G15030	-0.142102	0.575799	0.977415	4.950920	5.093022	3	3
AT2G05630	-0.314567	0.576010	0.977415	6.057574	6.372142	3	3
AT2G18550	0.190840	0.576109	0.977415	2.844734	2.653894	3	3
AT3G46440	0.099927	0.576120	0.977415	6.350949	6.251022	3	3
AT3G18270	0.230228	0.576167	0.977415	5.076452	4.846224	3	3
AT1G55970	-0.188932	0.576253	0.977415	2.736695	2.925627	3	3
AT5G18680	0.186360	0.576254	0.977415	5.755818	5.569458	3	3
AT5G66750	-0.284451	0.576359	0.977415	5.109407	5.393858	3	3
AT1G48560	-0.235919	0.576369	0.977415	3.434993	3.670912	3	3
AT5G48560	-0.211769	0.576443	0.977415	5.765947	5.977716	3	3
AT2G37560	-0.079802	0.576529	0.977415	2.488764	2.568567	3	3
AT5G25140	-0.173540	0.576539	0.977415	2.542732	2.716272	3	3
AT1G09690	-0.069059	0.576686	0.977415	11.495038	11.564096	3	3
AT1G26240	-0.124630	0.576690	0.977415	1.889982	2.014612	3	3
AT5G06839	0.277983	0.576750	0.977415	3.176183	2.898200	3	3
AT5G45130	0.156276	0.576753	0.977415	8.409408	8.253133	3	3
AT5G16715	-0.180472	0.576754	0.977415	4.143464	4.323936	3	3
AT4G40020	-0.112020	0.576789	0.977415	2.330004	2.442024	3	3
AT3G22710	0.032323	0.576828	0.977415	2.046476	2.014153	3	3
AT3G22930	0.119288	0.576845	0.977415	3.767114	3.647827	3	3
AT1G50440	0.143624	0.576910	0.977415	5.541046	5.397422	3	3
AT5G14710	0.108425	0.576995	0.977415	5.371492	5.263068	3	3
AT2G32950	-0.060836	0.577082	0.977415	6.587901	6.648737	3	3
AT3G51280	0.233624	0.577110	0.977415	6.641748	6.408124	3	3
AT2G35840	0.124575	0.577139	0.977415	7.803089	7.678515	3	3
AT2G29210	-0.107848	0.577158	0.977415	8.705171	8.813018	3	3
AT3G63020	-0.126212	0.577172	0.977415	2.356219	2.482432	3	3
ATCG01230	-0.087322	0.577383	0.977415	10.345523	10.432845	3	3
AT4G17410	0.270999	0.577431	0.977415	3.887913	3.616914	3	3
AT3G61160	0.141934	0.577443	0.977415	3.722476	3.580542	3	3
AT1G65040	0.087908	0.577447	0.977415	4.517737	4.429829	3	3
AT3G01690	-0.131318	0.577522	0.977415	8.666603	8.797922	3	3
AT3G50190	-0.121738	0.577531	0.977415	2.378889	2.500627	3	3
AT5G23750	-0.174642	0.577621	0.977415	3.645964	3.820606	3	3
AT2G16940	-0.256414	0.577730	0.977415	5.255826	5.512240	3	3
AT4G25850	-0.128027	0.577913	0.977415	2.382824	2.510851	3	3
AT3G46200	-0.086703	0.577924	0.977415	6.208024	6.294726	3	3
AT1G28160	0.127316	0.577925	0.977415	2.186697	2.059381	3	3
AT1G48310	0.067096	0.577931	0.977415	3.161481	3.094384	3	3
AT3G16800	0.226041	0.577933	0.977415	3.378651	3.152610	3	3
AT2G32300	-0.398760	0.578033	0.977415	5.527914	5.926674	3	3
AT5G05160	-0.123906	0.578113	0.977415	7.184257	7.308163	3	3
AT2G18340	-0.218536	0.578130	0.977415	2.933166	3.151701	3	3
AT3G24740	-0.157858	0.578183	0.977415	5.461244	5.619102	3	3
AT5G23020	0.181764	0.578267	0.977415	9.265235	9.083471	3	3
AT1G71960	-0.229647	0.578289	0.977415	3.537885	3.767532	3	3
AT5G17650	0.342749	0.578305	0.977415	5.479978	5.137228	3	3
AT5G05010	0.187313	0.578344	0.977415	7.285327	7.098014	3	3
AT4G24400	0.248612	0.578384	0.977415	6.895342	6.646729	3	3
AT1G55280	-0.141882	0.578387	0.977415	2.901441	3.043323	3	3
AT5G04180	-0.084768	0.578437	0.977415	2.617600	2.702368	3	3
AT3G55810	-0.130980	0.578505	0.977415	2.451888	2.582868	3	3
AT1G54180	-0.103097	0.578522	0.977415	2.562593	2.665690	3	3
AT5G02790	0.131747	0.578558	0.977415	7.083141	6.951394	3	3
AT5G54190	0.147515	0.578670	0.977415	2.690067	2.542552	3	3
AT4G33520	0.189138	0.578697	0.977415	5.399248	5.210110	3	3
AT1G10500	-0.226437	0.578727	0.977415	6.265351	6.491788	3	3
AT1G58220	0.184563	0.578736	0.977415	4.708632	4.524069	3	3
AT3G50780	-0.270897	0.578769	0.977415	4.846508	5.117405	3	3
AT2G22000	-0.333212	0.578792	0.977415	4.613167	4.946379	3	3
AT4G01750	-0.058626	0.578810	0.977415	2.002962	2.061587	3	3
AT3G30280	-0.137536	0.578843	0.977415	2.375621	2.513157	3	3
AT1G05450	0.194573	0.578853	0.977415	2.679318	2.484745	3	3
AT3G12500	0.277930	0.578857	0.977415	4.320726	4.042797	3	3
AT1G33920	0.111366	0.578901	0.977415	2.486558	2.375192	3	3
AT1G35500	-0.067428	0.578989	0.977415	1.909658	1.977085	3	3
AT4G37010	0.358270	0.579047	0.977415	4.354340	3.996070	3	3
AT5G25860	-0.138420	0.579089	0.977415	1.938593	2.077013	3	3
AT5G04270	-0.287298	0.579205	0.977415	3.936579	4.223876	3	3
AT5G20330	-0.097146	0.579230	0.977415	1.883111	1.980258	3	3
AT1G04530	-0.183079	0.579279	0.977415	5.614953	5.798032	3	3
AT5G57280	-0.317529	0.579283	0.977415	6.321693	6.639223	3	3
AT5G62960	0.182931	0.579306	0.977415	3.061555	2.878624	3	3
AT1G75220	-0.062107	0.579378	0.977415	4.133228	4.195335	3	3
AT2G38310	-0.116651	0.579381	0.977415	6.152018	6.268668	3	3
AT1G69620	-0.141388	0.579524	0.977415	10.089153	10.230541	3	3
AT1G49270	0.092432	0.579549	0.977415	2.212405	2.119974	3	3
AT5G36160	-0.198827	0.579551	0.977415	5.556395	5.755222	3	3
AT3G01500	-0.213522	0.579556	0.977415	8.770541	8.984063	3	3
AT1G79960	0.124186	0.579590	0.977415	2.943795	2.819609	3	3
AT4G23210	0.130498	0.579592	0.977415	2.086683	1.956184	3	3
AT1G52290	0.150100	0.579597	0.977415	7.102829	6.952728	3	3
AT4G13700	0.085979	0.579663	0.977415	2.060232	1.974253	3	3
AT1G22310	-0.236447	0.579668	0.977415	4.598355	4.834802	3	3
AT5G48410	0.102308	0.579679	0.977415	2.941607	2.839299	3	3
AT1G13810	0.143921	0.579756	0.977415	3.326793	3.182872	3	3
AT2G32510	0.273352	0.579800	0.977415	6.909159	6.635807	3	3
AT5G39670	0.307886	0.579826	0.977415	5.016078	4.708192	3	3
AT3G56560	-0.064463	0.579908	0.977415	1.706980	1.771443	3	3
AT1G68750	-0.079432	0.580032	0.977415	1.926012	2.005444	3	3
AT1G60600	-0.131721	0.580049	0.977415	2.782707	2.914428	3	3
AT1G77960	0.246700	0.580079	0.977415	2.574932	2.328231	3	3
AT3G17650	0.066489	0.580154	0.977415	3.805450	3.738961	3	3
AT1G26300	0.150170	0.580164	0.977415	4.634793	4.484623	3	3
AT5G62640	-0.160937	0.580267	0.977415	6.045862	6.206799	3	3
AT1G20180	0.096127	0.580283	0.977415	1.931593	1.835466	3	3
AT4G00730	0.265566	0.580289	0.977415	4.579132	4.313566	3	3
AT1G11800	0.162641	0.580343	0.977415	4.740474	4.577833	3	3
AT5G01010	0.112328	0.580393	0.977415	5.883164	5.770836	3	3
AT2G42330	-0.262635	0.580429	0.977415	4.455212	4.717848	3	3
AT3G02820	0.118605	0.580462	0.977415	3.478145	3.359540	3	3
AT4G14820	0.143224	0.580537	0.977415	2.504206	2.360982	3	3
AT2G23410	0.105133	0.580558	0.977415	2.169124	2.063991	3	3
AT4G09570	-0.151468	0.580573	0.977415	6.414780	6.566248	3	3
AT1G05630	0.186687	0.580589	0.977415	3.697367	3.510679	3	3
AT2G14830	0.127546	0.580610	0.977415	2.165064	2.037518	3	3
AT1G11750	-0.264429	0.580650	0.977415	5.373529	5.637958	3	3
AT1G17550	0.234385	0.580705	0.977415	5.613107	5.378722	3	3
AT1G30795	-0.127401	0.580906	0.977415	2.269137	2.396538	3	3
AT1G28410	0.223734	0.580949	0.977415	5.564858	5.341124	3	3
AT4G35060	-0.251938	0.581013	0.977415	5.788462	6.040400	3	3
AT4G17950	0.062152	0.581033	0.977415	7.846494	7.784342	3	3
AT2G40435	-0.306395	0.581053	0.977415	2.664644	2.971039	3	3
AT1G51460	0.219493	0.581080	0.977415	2.819215	2.599722	3	3
AT5G53150	-0.290626	0.581099	0.977415	3.343333	3.633959	3	3
AT5G24860	0.090457	0.581171	0.977415	2.147181	2.056724	3	3
AT3G49845	-0.117766	0.581191	0.977415	2.764059	2.881825	3	3
AT3G10600	-0.075385	0.581216	0.977415	2.258330	2.333715	3	3
AT4G16920	0.085623	0.581230	0.977415	2.008109	1.922487	3	3
AT1G15390	-0.116839	0.581242	0.977415	7.851216	7.968055	3	3
AT4G34200	0.103407	0.581292	0.977415	7.642220	7.538813	3	3
AT1G68070	-0.147212	0.581294	0.977415	6.004201	6.151413	3	3
AT5G62470	0.312530	0.581307	0.977415	3.364182	3.051652	3	3
AT3G51100	-0.166640	0.581323	0.977415	4.490835	4.657476	3	3
AT1G21090	0.186954	0.581361	0.977415	4.525674	4.338720	3	3
AT5G09880	-0.061765	0.581448	0.977415	5.787274	5.849038	3	3
AT2G01250	-0.180955	0.581516	0.977415	9.924176	10.105131	3	3
AT3G01550	-0.191534	0.581570	0.977415	2.484956	2.676490	3	3
AT2G33620	-0.121481	0.581587	0.977415	5.591601	5.713082	3	3
AT1G32160	-0.157421	0.581691	0.977415	5.815463	5.972884	3	3
AT5G35480	-0.098741	0.581730	0.977415	2.078080	2.176821	3	3
AT5G55940	0.149912	0.581749	0.977415	6.604891	6.454979	3	3
AT1G37010	-0.095365	0.581875	0.977415	1.891454	1.986819	3	3
AT2G23470	0.112658	0.581903	0.977415	2.270442	2.157784	3	3
AT2G29600	0.130987	0.581909	0.977415	2.574411	2.443423	3	3
AT1G77700	0.133497	0.582027	0.977415	2.302052	2.168554	3	3
AT2G21170	-0.160600	0.582051	0.977415	9.164492	9.325092	3	3
AT5G59840	0.159849	0.582061	0.977415	6.268826	6.108978	3	3
AT3G11050	0.219059	0.582069	0.977415	4.316005	4.096947	3	3
AT4G15100	0.088310	0.582095	0.977415	1.997605	1.909295	3	3
AT3G58650	-0.187710	0.582097	0.977415	3.962150	4.149860	3	3
AT4G08770	0.192099	0.582162	0.977415	6.559145	6.367046	3	3
AT3G52940	-0.235921	0.582285	0.977415	4.941928	5.177849	3	3
AT1G27690	0.198473	0.582303	0.977415	6.119707	5.921234	3	3
AT1G01520	-0.101804	0.582306	0.977415	2.363805	2.465609	3	3
AT4G18330	0.021172	0.582327	0.977415	2.265658	2.244487	3	3
AT5G17320	0.084029	0.582378	0.977415	2.042527	1.958499	3	3
AT2G40750	0.231649	0.582489	0.977415	7.113090	6.881441	3	3
AT1G61260	0.262471	0.582491	0.977415	6.883500	6.621029	3	3
AT1G26470	0.282969	0.582562	0.977415	5.587686	5.304717	3	3
AT3G54700	0.103333	0.582596	0.977415	1.888322	1.784989	3	3
AT2G35520	-0.175008	0.582668	0.977415	5.409837	5.584845	3	3
AT4G16600	-0.137908	0.582679	0.977415	2.293281	2.431189	3	3
ATMG00650	-0.122651	0.582780	0.977415	7.724795	7.847447	3	3
AT3G27980	0.057400	0.582899	0.977415	1.867727	1.810327	3	3
AT5G36120	-0.258286	0.582901	0.977415	3.430769	3.689055	3	3
AT3G13772	-0.240256	0.583026	0.977415	4.944970	5.185227	3	3
AT5G23210	0.229726	0.583050	0.977415	5.417510	5.187783	3	3
AT3G10330	-0.245038	0.583122	0.977415	4.868639	5.113677	3	3
AT2G16460	0.116413	0.583125	0.977415	3.734250	3.617837	3	3
AT3G60510	0.089492	0.583151	0.977415	4.576220	4.486728	3	3
AT2G26190	0.213915	0.583253	0.977415	7.507219	7.293304	3	3
AT4G14170	0.172368	0.583280	0.977415	2.650798	2.478430	3	3
AT3G02310	-0.057720	0.583334	0.977415	1.842158	1.899878	3	3
AT1G55630	-0.124938	0.583374	0.977415	3.827429	3.952367	3	3
AT2G41480	-0.165352	0.583588	0.977415	5.959037	6.124390	3	3
AT5G60670	-0.164546	0.583594	0.977415	9.034496	9.199042	3	3
AT1G66060	0.038852	0.583650	0.977415	2.087050	2.048198	3	3
AT4G26010	-0.408347	0.583742	0.977415	3.209485	3.617832	3	3
AT5G46820	-0.226163	0.583792	0.977415	2.573038	2.799201	3	3
AT5G26260	-0.169868	0.583806	0.977415	5.529039	5.698908	3	3
AT2G15360	-0.061251	0.583863	0.977415	1.672401	1.733652	3	3
AT3G25490	-0.087116	0.583888	0.977415	1.746854	1.833971	3	3
AT5G59440	0.198135	0.583901	0.977415	6.071147	5.873012	3	3
AT1G76430	0.069025	0.584051	0.977415	2.657299	2.588274	3	3
AT5G49690	0.094916	0.584054	0.977415	2.393258	2.298342	3	3
AT3G51310	-0.059790	0.584084	0.977415	6.265573	6.325362	3	3
AT5G03905	0.168549	0.584106	0.977415	5.572021	5.403473	3	3
AT1G56440	-0.188907	0.584258	0.977415	4.467981	4.656888	3	3
AT3G48750	0.185635	0.584350	0.977415	7.219355	7.033720	3	3
AT1G47990	0.132152	0.584353	0.977415	2.376574	2.244422	3	3
AT4G20860	0.353446	0.584356	0.977415	4.988426	4.634980	3	3
AT3G24520	-0.256593	0.584455	0.977415	6.044773	6.301365	3	3
AT1G01790	-0.422353	0.584770	0.977415	5.257018	5.679371	3	3
AT3G01620	-0.115473	0.584803	0.977415	1.896773	2.012246	3	3
AT2G25100	-0.196618	0.584867	0.977415	5.246369	5.442988	3	3
AT1G21750	0.128627	0.584962	0.977415	7.226440	7.097814	3	3
AT5G03390	0.371390	0.585111	0.977415	3.847686	3.476296	3	3
AT5G16940	-0.119894	0.585168	0.977415	3.980145	4.100039	3	3
AT3G09380	-0.038823	0.585195	0.977415	1.909510	1.948333	3	3
AT3G02810	0.052885	0.585294	0.977415	1.756115	1.703229	3	3
AT2G40960	-0.172153	0.585302	0.977415	5.923090	6.095243	3	3
AT1G66810	-0.178826	0.585364	0.977415	2.118933	2.297759	3	3
AT4G14815	0.202622	0.585367	0.977415	2.621111	2.418489	3	3
AT4G11880	-0.357487	0.585372	0.977415	4.288718	4.646205	3	3
AT4G08560	-0.057794	0.585403	0.977415	1.813826	1.871621	3	3
AT2G40270	0.261148	0.585488	0.977415	5.806841	5.545693	3	3
AT3G09320	0.217517	0.585541	0.977415	5.105198	4.887681	3	3
AT5G28530	0.158332	0.585599	0.977415	3.006244	2.847912	3	3
AT4G23510	0.056559	0.585639	0.977415	2.014251	1.957693	3	3
AT5G06100	0.083755	0.585760	0.977415	2.531454	2.447700	3	3
AT4G03645	0.112310	0.585799	0.977415	2.167743	2.055433	3	3
AT3G11040	-0.177330	0.586007	0.977415	2.808438	2.985767	3	3
AT1G78970	0.128283	0.586031	0.977415	6.495517	6.367234	3	3
AT3G06210	0.268517	0.586035	0.977415	4.875661	4.607144	3	3
AT1G01510	0.213552	0.586039	0.977415	6.014444	5.800892	3	3
AT4G00680	-0.434904	0.586112	0.977415	4.415137	4.850042	3	3
AT5G45630	0.286482	0.586152	0.977415	2.695412	2.408930	3	3
AT4G33220	0.240158	0.586161	0.977415	7.045408	6.805250	3	3
AT4G20760	0.153535	0.586167	0.977415	4.529739	4.376204	3	3
AT3G27350	0.171391	0.586234	0.977415	3.315386	3.143995	3	3
AT2G28810	-0.192809	0.586342	0.977415	5.244430	5.437239	3	3
AT5G67110	-0.175893	0.586363	0.977415	4.401583	4.577476	3	3
ATMG00160	-0.173405	0.586419	0.977415	7.064420	7.237825	3	3
AT2G38440	0.146327	0.586455	0.977415	6.296916	6.150590	3	3
AT4G37650	0.069180	0.586467	0.977415	6.268636	6.199456	3	3
AT5G64150	0.127936	0.586523	0.977415	5.476105	5.348169	3	3
AT3G44610	-0.195490	0.586533	0.977415	2.880400	3.075890	3	3
AT4G17100	0.150536	0.586597	0.977415	4.981499	4.830964	3	3
AT3G27210	0.310071	0.586723	0.977415	4.976799	4.666727	3	3
AT4G29740	0.381247	0.586753	0.977415	4.433516	4.052269	3	3
AT2G20170	-0.261210	0.586754	0.977415	2.023256	2.284466	3	3
AT1G54920	-0.277300	0.586760	0.977415	4.017632	4.294931	3	3
AT5G26860	-0.099418	0.586809	0.977415	7.397813	7.497231	3	3
AT1G64520	-0.151095	0.586827	0.977415	7.896459	8.047555	3	3
AT1G07230	-0.255803	0.586852	0.977415	4.065919	4.321723	3	3
AT1G05830	-0.138563	0.586942	0.977415	2.269140	2.407703	3	3
AT2G44190	-0.207936	0.587032	0.977415	3.759096	3.967033	3	3
AT1G17730	-0.183907	0.587033	0.977415	5.994987	6.178893	3	3
AT3G48835	0.122318	0.587293	0.977415	2.049593	1.927276	3	3
AT2G38670	0.156766	0.587448	0.977415	6.235938	6.079172	3	3
AT3G19140	-0.081697	0.587475	0.977415	1.859928	1.941625	3	3
AT5G65990	-0.227160	0.587614	0.977415	4.928229	5.155389	3	3
AT1G75140	0.171195	0.587626	0.977415	4.459729	4.288534	3	3
AT1G72330	0.141744	0.587646	0.977415	6.944536	6.802792	3	3
AT4G20030	-0.129468	0.587650	0.977415	3.181429	3.310898	3	3
AT1G77030	0.269083	0.587687	0.977415	4.468383	4.199300	3	3
AT2G39590	-0.131738	0.587716	0.977415	2.047546	2.179284	3	3
AT5G37540	-0.133046	0.587768	0.977415	3.832206	3.965252	3	3
AT3G19160	0.089611	0.587835	0.977415	2.274167	2.184557	3	3
AT2G24140	-0.142024	0.587857	0.977415	2.275740	2.417764	3	3
AT1G74900	0.131933	0.587889	0.977415	4.253551	4.121618	3	3
AT5G07370	-0.161776	0.587890	0.977415	5.129769	5.291545	3	3
AT1G67910	0.151546	0.587944	0.977415	6.207343	6.055796	3	3
AT5G61740	-0.182732	0.587980	0.977415	2.780678	2.963410	3	3
AT5G45190	0.093997	0.588084	0.977415	8.450950	8.356952	3	3
AT5G22810	-0.123497	0.588101	0.977415	2.305455	2.428953	3	3
AT5G09630	0.116136	0.588146	0.977415	3.231215	3.115079	3	3
AT1G16770	0.121252	0.588166	0.977415	2.265495	2.144243	3	3
AT4G16690	-0.089685	0.588183	0.977415	2.190481	2.280165	3	3
AT3G20220	-0.211502	0.588481	0.977415	2.832839	3.044341	3	3
AT3G12960	-0.165363	0.588560	0.977415	3.312903	3.478267	3	3
AT2G39480	-0.033777	0.588566	0.977415	5.894011	5.927788	3	3
AT4G37060	-0.424906	0.588646	0.977415	3.499946	3.924852	3	3
AT1G53060	0.061734	0.588679	0.977415	2.561409	2.499675	3	3
AT2G40660	-0.091011	0.588684	0.977415	7.431081	7.522092	3	3
AT2G39690	-0.225636	0.588745	0.977415	2.210792	2.436428	3	3
AT3G12420	-0.073086	0.588762	0.977415	1.792527	1.865613	3	3
AT3G04450	-0.038768	0.588787	0.977415	2.601588	2.640356	3	3
AT1G23010	-0.150970	0.588831	0.977415	2.471690	2.622660	3	3
AT1G62300	0.311982	0.588860	0.977415	4.106886	3.794904	3	3
AT1G35210	0.329601	0.588871	0.977415	4.627875	4.298274	3	3
AT2G33255	-0.098244	0.588875	0.977415	6.976638	7.074882	3	3
AT4G37290	0.179211	0.588992	0.977415	3.327551	3.148341	3	3
AT1G55060	0.089351	0.589069	0.977415	2.289473	2.200122	3	3
AT3G57280	-0.113971	0.589073	0.977415	5.871283	5.985254	3	3
AT5G20160	-0.176337	0.589117	0.977415	6.652386	6.828723	3	3
AT1G22885	-0.050062	0.589217	0.977415	8.035413	8.085475	3	3
AT3G43210	0.131218	0.589243	0.977415	5.347339	5.216121	3	3
AT1G02270	0.209806	0.589280	0.977415	3.619111	3.409305	3	3
AT1G30300	0.173306	0.589294	0.977415	4.953453	4.780148	3	3
AT1G19390	0.089791	0.589386	0.977415	1.909874	1.820083	3	3
AT2G20770	0.159402	0.589429	0.977415	3.548029	3.388627	3	3
AT1G02840	0.101273	0.589444	0.977415	7.824565	7.723292	3	3
AT1G67500	-0.414609	0.589493	0.977415	4.532099	4.946708	3	3
AT2G03690	0.141926	0.589498	0.977415	6.347774	6.205848	3	3
AT1G32560	-0.478458	0.589521	0.977415	2.512199	2.990657	3	3
AT5G35370	0.245477	0.589531	0.977415	4.663916	4.418438	3	3
AT1G56350	-0.261448	0.589535	0.977415	4.261965	4.523413	3	3
AT1G09920	0.124024	0.589639	0.977415	7.166128	7.042104	3	3
AT2G20870	0.167042	0.589664	0.977415	3.029943	2.862901	3	3
AT4G39990	0.086748	0.589698	0.977415	6.012574	5.925826	3	3
AT2G17750	0.066096	0.589772	0.977415	2.082063	2.015966	3	3
AT4G04370	-0.278546	0.589772	0.977415	2.455785	2.734331	3	3
AT1G33810	-0.252346	0.589833	0.977415	6.909448	7.161795	3	3
AT1G18700	-0.112462	0.589903	0.977415	7.410513	7.522976	3	3
AT2G37510	0.171387	0.590015	0.977415	4.734667	4.563280	3	3
AT4G37660	0.228960	0.590021	0.977415	3.629750	3.400790	3	3
AT3G60980	0.133545	0.590049	0.977415	7.017159	6.883613	3	3
AT1G63530	0.081695	0.590051	0.977415	2.450342	2.368647	3	3
AT1G33710	-0.103001	0.590121	0.977415	2.122567	2.225568	3	3
AT3G43120	-0.076831	0.590122	0.977415	2.006174	2.083005	3	3
AT1G75800	-0.202221	0.590304	0.977415	6.955691	7.157912	3	3
AT3G58760	0.087848	0.590355	0.977415	5.478921	5.391073	3	3
AT5G57740	-0.221169	0.590358	0.977415	3.815885	4.037054	3	3
AT5G52230	-0.157391	0.590386	0.977415	3.151192	3.308583	3	3
AT4G19650	-0.070615	0.590438	0.977415	2.546422	2.617037	3	3
AT1G76970	0.259955	0.590478	0.977415	3.716837	3.456881	3	3
AT4G13210	-0.187293	0.590564	0.977415	3.417219	3.604512	3	3
AT2G45150	0.086374	0.590638	0.977415	2.843567	2.757193	3	3
AT4G32780	0.086968	0.590649	0.977415	3.502977	3.416009	3	3
AT1G06550	-0.184471	0.590658	0.977415	6.996111	7.180582	3	3
AT4G21720	-0.214585	0.590696	0.977415	5.431995	5.646580	3	3
AT3G44720	0.159203	0.590706	0.977415	3.977477	3.818273	3	3
AT1G74040	0.101807	0.590852	0.977415	5.615547	5.513740	3	3
AT1G26830	-0.106128	0.590887	0.977415	6.980485	7.086613	3	3
AT5G55910	0.157835	0.590976	0.977415	6.178800	6.020965	3	3
AT1G63130	-0.137820	0.590986	0.977415	4.967336	5.105156	3	3
AT4G00270	-0.204165	0.591058	0.977415	5.538012	5.742177	3	3
AT4G18970	0.186268	0.591068	0.977415	6.312868	6.126600	3	3
AT5G46580	-0.253463	0.591088	0.977415	7.520852	7.774315	3	3
AT2G27940	-0.131130	0.591095	0.977415	1.930407	2.061538	3	3
AT4G30170	0.408965	0.591098	0.977415	7.170149	6.761183	3	3
AT5G35730	-0.209547	0.591122	0.977415	3.788256	3.997802	3	3
AT2G28290	-0.157217	0.591136	0.977415	6.530969	6.688186	3	3
AT1G09810	0.093071	0.591210	0.977415	4.459567	4.366496	3	3
AT5G49130	-0.141178	0.591327	0.977415	2.622899	2.764077	3	3
AT5G18190	-0.172857	0.591348	0.977415	4.528573	4.701430	3	3
AT4G17990	0.102060	0.591429	0.977415	1.937428	1.835368	3	3
AT2G18650	0.202861	0.591510	0.977415	3.906636	3.703775	3	3
AT5G15490	-0.200487	0.591639	0.977415	6.143177	6.343663	3	3
AT2G03500	0.165289	0.591687	0.977415	2.695575	2.530285	3	3
AT3G02390	0.384976	0.591695	0.977415	3.932703	3.547727	3	3
AT5G50120	-0.252396	0.591695	0.977415	4.414434	4.666830	3	3
AT3G30180	0.225360	0.591703	0.977415	4.118466	3.893106	3	3
AT1G02390	0.100758	0.591710	0.977415	2.436193	2.335435	3	3
AT5G22860	-0.136227	0.591774	0.977415	3.285913	3.422141	3	3
AT5G52220	0.153136	0.591821	0.977415	5.775924	5.622789	3	3
AT2G38910	0.077600	0.591880	0.977415	2.360921	2.283321	3	3
AT3G06840	0.157070	0.591892	0.977415	4.490826	4.333755	3	3
AT4G04980	-0.064425	0.591892	0.977415	1.936876	2.001301	3	3
AT1G66820	0.263815	0.591922	0.977415	5.736680	5.472865	3	3
AT5G23000	0.173882	0.591926	0.977415	2.438228	2.264346	3	3
AT1G71500	-0.209417	0.592084	0.977415	6.582805	6.792222	3	3
AT3G06370	-0.142611	0.592210	0.977415	4.116799	4.259410	3	3
AT5G55390	-0.214562	0.592246	0.977415	5.193682	5.408244	3	3
AT5G46570	-0.202817	0.592297	0.977415	5.298623	5.501440	3	3
AT1G56140	0.078859	0.592314	0.977415	6.324516	6.245656	3	3
AT4G31400	-0.092971	0.592345	0.977415	2.530010	2.622981	3	3
AT5G20870	0.077823	0.592356	0.977415	2.293923	2.216100	3	3
AT2G17920	0.043673	0.592392	0.977415	1.996637	1.952964	3	3
AT1G30240	-0.065693	0.592474	0.977415	4.068472	4.134166	3	3
AT1G62570	0.308346	0.592485	0.977415	4.639203	4.330857	3	3
AT5G42060	0.082836	0.592545	0.977415	5.530808	5.447972	3	3
AT4G03950	0.146201	0.592562	0.977415	2.254208	2.108007	3	3
AT3G50720	-0.122988	0.592591	0.977415	2.368924	2.491912	3	3
AT3G45820	0.097315	0.592611	0.977415	2.084301	1.986986	3	3
AT3G06070	0.158777	0.592619	0.977415	7.692714	7.533936	3	3
AT4G22740	-0.183085	0.592663	0.977415	7.154777	7.337863	3	3
AT5G14740	-0.302822	0.592672	0.977415	8.429998	8.732820	3	3
AT4G28140	0.129196	0.592680	0.977415	2.700746	2.571550	3	3
AT1G20980	0.127477	0.592691	0.977415	3.776042	3.648566	3	3
AT4G36420	-0.143007	0.592704	0.977415	3.329160	3.472167	3	3
AT5G41920	-0.164560	0.592710	0.977415	5.860981	6.025540	3	3
AT1G79650	0.122883	0.592729	0.977415	5.641897	5.519013	3	3
AT4G01090	0.201885	0.592792	0.977415	4.229323	4.027438	3	3
AT5G22450	0.068447	0.592832	0.977415	7.345945	7.277498	3	3
AT4G20890	-0.149135	0.592842	0.977415	6.745567	6.894702	3	3
AT2G04090	-0.237632	0.592898	0.977415	3.890044	4.127676	3	3
