TAIR	log2FC_FLT_vs_GC	pvalue	padj	mean_FLT	mean_GC	n_FLT	n_GC
AT2G37360	-0.157552	0.309098	0.783738	2.290581	2.448132	5	5
AT3G24260	-0.070765	0.309151	0.783738	1.869312	1.940078	5	5
AT4G03360	0.085541	0.309185	0.783738	1.850644	1.765104	5	5
AT4G11400	-0.082388	0.309219	0.783738	2.099213	2.181601	5	5
AT4G00540	-0.086387	0.309245	0.783738	1.822642	1.909028	5	5
ATCG00700	-0.730001	0.309277	0.783738	8.827382	9.557383	5	5
AT5G11450	-0.110829	0.309375	0.783894	8.744605	8.855434	5	5
AT2G04540	0.078797	0.309450	0.783961	5.416169	5.337372	5	5
AT2G36920	-0.109989	0.309529	0.783961	2.185636	2.295624	5	5
AT3G61160	-0.192437	0.309597	0.783961	4.231592	4.424029	5	5
AT1G72480	-0.104005	0.309602	0.783961	5.492706	5.596711	5	5
AT3G29590	-0.252978	0.309697	0.783961	2.767065	3.020043	5	5
AT4G37550	-0.181904	0.309707	0.783961	7.897641	8.079546	5	5
AT2G02810	0.118009	0.309819	0.783961	5.248125	5.130116	5	5
AT1G08470	-0.220004	0.309875	0.783961	6.056560	6.276564	5	5
AT4G13560	-0.311830	0.309908	0.783961	3.522349	3.834178	5	5
AT1G67590	0.155784	0.309930	0.783961	3.829718	3.673934	5	5
AT1G58450	-0.078362	0.309947	0.783961	1.816059	1.894421	5	5
AT5G20070	-0.150886	0.309952	0.783961	6.255107	6.405994	5	5
AT4G33500	0.096747	0.309986	0.783961	6.087759	5.991012	5	5
AT5G60970	0.162450	0.310005	0.783961	3.334115	3.171665	5	5
AT1G12180	-0.381710	0.310163	0.783961	2.332118	2.713828	5	5
AT3G07360	0.301051	0.310184	0.783961	6.354320	6.053269	5	5
AT1G11755	-0.129032	0.310189	0.783961	4.528968	4.658000	5	5
AT2G37040	-0.145122	0.310195	0.783961	6.855330	7.000452	5	5
AT5G06410	0.147549	0.310239	0.783961	3.834274	3.686725	5	5
AT1G24150	0.274291	0.310264	0.783961	3.344065	3.069774	5	5
AT4G15320	-0.111867	0.310272	0.783961	2.222836	2.334703	5	5
AT4G28660	-0.210016	0.310301	0.783961	8.391013	8.601029	5	5
AT2G46800	0.120860	0.310333	0.783961	6.631770	6.510910	5	5
AT1G13330	0.097830	0.310349	0.783961	1.795039	1.697208	5	5
AT5G57880	-0.138437	0.310466	0.784164	2.460961	2.599398	5	5
AT2G36560	-0.090524	0.310559	0.784268	2.030924	2.121448	5	5
AT1G33040	-0.109148	0.310619	0.784268	8.667298	8.776446	5	5
AT3G52830	-0.218778	0.310653	0.784268	1.937475	2.156252	5	5
AT2G46630	-0.186916	0.310653	0.784268	6.518859	6.705775	5	5
AT1G19140	-0.206490	0.310817	0.784552	4.973440	5.179930	5	5
AT1G13090	0.152215	0.310838	0.784552	5.361856	5.209641	5	5
AT4G33000	0.111265	0.310977	0.784671	5.933633	5.822368	5	5
AT2G20110	0.089265	0.310991	0.784671	2.510492	2.421227	5	5
AT2G45620	0.138089	0.311008	0.784671	6.096811	5.958722	5	5
AT1G68450	-0.231468	0.311041	0.784671	3.382673	3.614141	5	5
AT1G19250	0.126523	0.311075	0.784671	2.229377	2.102854	5	5
AT4G11550	-0.069017	0.311104	0.784671	2.223909	2.292926	5	5
AT5G54280	0.228986	0.311161	0.784719	4.107311	3.878325	5	5
AT5G57870	-0.069429	0.311287	0.784719	8.165617	8.235045	5	5
AT5G08540	-0.141283	0.311352	0.784719	6.813026	6.954308	5	5
AT1G52590	-0.095578	0.311357	0.784719	5.923197	6.018775	5	5
AT2G02440	-0.208190	0.311405	0.784719	2.505264	2.713454	5	5
AT2G41940	-0.274218	0.311413	0.784719	5.901180	6.175397	5	5
AT3G45490	-0.107641	0.311414	0.784719	2.015699	2.123340	5	5
AT1G44900	-0.161732	0.311415	0.784719	4.353738	4.515470	5	5
AT2G38050	0.139322	0.311539	0.784778	5.745017	5.605694	5	5
AT4G08850	0.142662	0.311545	0.784778	6.416022	6.273360	5	5
AT2G19730	-0.070260	0.311548	0.784778	11.221406	11.291666	5	5
AT1G78140	0.059689	0.311602	0.784822	6.415069	6.355380	5	5
AT4G05140	-0.185642	0.311732	0.784924	2.156560	2.342202	5	5
AT5G50410	-0.209062	0.311775	0.784924	5.519924	5.728986	5	5
AT5G36880	0.088101	0.311878	0.784924	7.653883	7.565781	5	5
AT3G29800	0.131546	0.311900	0.784924	2.345876	2.214330	5	5
AT3G52040	0.176927	0.311912	0.784924	7.585536	7.408609	5	5
AT1G29950	-0.177564	0.311991	0.784924	5.878248	6.055812	5	5
AT5G16440	0.172341	0.312052	0.784924	5.982034	5.809693	5	5
AT3G55410	-0.138322	0.312076	0.784924	6.845949	6.984271	5	5
AT4G11450	0.141978	0.312079	0.784924	4.374447	4.232470	5	5
AT2G24950	-0.129819	0.312124	0.784924	2.079074	2.208894	5	5
AT4G32375	0.141493	0.312134	0.784924	2.049321	1.907828	5	5
AT4G32330	-0.116668	0.312137	0.784924	7.091446	7.208113	5	5
AT4G10220	-0.202129	0.312153	0.784924	1.900649	2.102778	5	5
AT5G03130	-0.270226	0.312230	0.784949	2.819020	3.089246	5	5
AT5G45390	-0.162016	0.312236	0.784949	8.996564	9.158581	5	5
AT2G45450	0.248852	0.312441	0.785221	5.155747	4.906894	5	5
AT2G43780	0.103069	0.312452	0.785221	6.160100	6.057031	5	5
AT4G08480	0.095411	0.312487	0.785221	2.610634	2.515223	5	5
AT1G02740	0.139677	0.312490	0.785221	4.002759	3.863082	5	5
AT2G46820	-0.162203	0.312624	0.785380	9.583962	9.746165	5	5
AT5G18360	0.070241	0.312715	0.785380	2.585153	2.514912	5	5
AT1G54780	-0.159732	0.312751	0.785380	9.596777	9.756509	5	5
AT3G27690	-0.352855	0.312790	0.785380	9.150961	9.503816	5	5
AT3G02760	0.112602	0.312807	0.785380	5.797800	5.685197	5	5
AT5G36280	-0.130405	0.312809	0.785380	1.794085	1.924490	5	5
AT4G36620	0.091020	0.312890	0.785493	2.759461	2.668441	5	5
AT5G44470	-0.127530	0.313037	0.785674	1.866893	1.994423	5	5
AT5G11980	-0.069548	0.313056	0.785674	6.653984	6.723532	5	5
AT5G61260	-0.178586	0.313093	0.785674	1.985077	2.163663	5	5
AT1G71850	-0.077845	0.313155	0.785674	3.280612	3.358457	5	5
AT3G13820	-0.096939	0.313159	0.785674	1.987534	2.084473	5	5
AT2G35330	0.135460	0.313181	0.785674	4.804218	4.668758	5	5
AT2G32260	0.186376	0.313266	0.785707	6.458581	6.272206	5	5
AT3G07410	0.138056	0.313268	0.785707	7.558018	7.419962	5	5
AT1G74160	0.137492	0.313386	0.785834	4.947004	4.809511	5	5
AT2G39880	-0.132867	0.313391	0.785834	4.445947	4.578815	5	5
AT1G65920	0.133547	0.313441	0.785849	3.659388	3.525841	5	5
AT3G58760	0.159450	0.313575	0.785849	5.086829	4.927379	5	5
AT5G22550	-0.185088	0.313580	0.785849	1.952493	2.137581	5	5
AT3G63060	-0.095536	0.313589	0.785849	2.003188	2.098724	5	5
AT5G49560	-0.205500	0.313598	0.785849	4.879419	5.084919	5	5
AT1G74080	-0.101916	0.313617	0.785849	1.826865	1.928780	5	5
AT5G06540	0.130872	0.313702	0.785973	2.246971	2.116098	5	5
AT5G65750	0.193009	0.313770	0.785981	5.246163	5.053155	5	5
AT5G27990	0.152645	0.313779	0.785981	6.471743	6.319098	5	5
AT5G19560	0.043485	0.313865	0.786046	2.025124	1.981639	5	5
AT1G63610	-0.108435	0.313912	0.786046	6.856057	6.964492	5	5
AT5G03020	-0.158021	0.313914	0.786046	1.942482	2.100503	5	5
AT5G59120	-0.137728	0.314074	0.786265	1.831002	1.968730	5	5
AT5G42010	0.184071	0.314099	0.786265	2.996822	2.812751	5	5
AT5G66360	-0.124281	0.314152	0.786265	5.701049	5.825330	5	5
AT1G17650	-0.138841	0.314175	0.786265	6.638290	6.777130	5	5
AT4G18710	0.143040	0.314184	0.786265	7.656547	7.513507	5	5
ATMG01180	-0.457125	0.314316	0.786502	3.023617	3.480742	5	5
AT5G14170	-0.104752	0.314536	0.786934	6.548597	6.653349	5	5
AT2G43800	-0.163223	0.314591	0.786934	6.662666	6.825889	5	5
AT4G14940	-0.175214	0.314607	0.786934	3.166527	3.341741	5	5
AT2G40200	0.110874	0.314635	0.786934	2.248179	2.137305	5	5
AT3G12120	0.192456	0.314679	0.786951	10.070367	9.877911	5	5
AT5G58560	-0.079655	0.314715	0.786951	6.046269	6.125925	5	5
AT4G38370	-0.127106	0.314793	0.786971	5.674279	5.801385	5	5
AT3G54230	0.218812	0.314808	0.786971	4.686163	4.467350	5	5
AT2G29870	-0.143607	0.314832	0.786971	2.258111	2.401718	5	5
AT4G38330	0.485310	0.314918	0.787084	5.468081	4.982771	5	5
AT5G42830	0.281019	0.314951	0.787084	4.571274	4.290255	5	5
AT3G49940	0.169982	0.315052	0.787245	8.362755	8.192773	5	5
AT5G46680	0.119913	0.315090	0.787249	3.157338	3.037426	5	5
AT1G69120	0.130611	0.315175	0.787349	2.272676	2.142064	5	5
AT5G02080	0.126348	0.315224	0.787349	4.662931	4.536583	5	5
AT5G18130	0.127389	0.315240	0.787349	5.693003	5.565614	5	5
AT3G17180	-0.111523	0.315318	0.787394	2.220295	2.331817	5	5
AT3G11350	0.084731	0.315331	0.787394	2.390646	2.305915	5	5
AT4G18890	-0.115033	0.315410	0.787479	5.099182	5.214215	5	5
AT1G33280	0.086794	0.315446	0.787479	2.016335	1.929541	5	5
AT5G36290	-0.074415	0.315516	0.787479	7.893236	7.967651	5	5
AT3G44260	0.430445	0.315527	0.787479	8.698127	8.267682	5	5
AT5G65350	0.164410	0.315548	0.787479	2.482403	2.317992	5	5
AT5G23860	0.173204	0.315623	0.787574	7.052278	6.879074	5	5
AT1G23640	0.073488	0.315705	0.787661	1.887535	1.814047	5	5
AT1G68600	0.337097	0.315794	0.787661	4.355217	4.018120	5	5
AT4G11190	-0.352141	0.315854	0.787661	4.166235	4.518376	5	5
AT2G30920	-0.111801	0.315914	0.787661	4.714784	4.826586	5	5
AT3G02100	-0.152394	0.315989	0.787661	2.435040	2.587434	5	5
AT5G19420	-0.189544	0.316052	0.787661	3.470673	3.660216	5	5
AT5G51930	-0.110554	0.316075	0.787661	2.307852	2.418406	5	5
AT2G40020	0.111974	0.316122	0.787661	4.248640	4.136666	5	5
AT3G63170	-0.140830	0.316123	0.787661	6.607552	6.748382	5	5
AT5G52460	-0.107391	0.316193	0.787661	2.075663	2.183054	5	5
AT5G58400	-0.163551	0.316195	0.787661	2.726938	2.890489	5	5
AT2G28590	0.135797	0.316209	0.787661	3.241732	3.105935	5	5
AT2G07671	0.380265	0.316212	0.787661	8.398641	8.018377	5	5
AT2G45770	-0.204366	0.316224	0.787661	4.840281	5.044647	5	5
AT1G18630	0.104042	0.316248	0.787661	6.337272	6.233231	5	5
AT2G25880	-0.157335	0.316290	0.787661	6.121220	6.278554	5	5
AT5G67510	-0.046650	0.316318	0.787661	9.487407	9.534057	5	5
AT5G42050	0.343703	0.316323	0.787661	8.496409	8.152706	5	5
AT2G43560	-0.188281	0.316359	0.787661	8.687312	8.875593	5	5
AT5G24830	0.147523	0.316429	0.787661	3.088333	2.940810	5	5
AT5G59650	0.079645	0.316440	0.787661	2.206692	2.127048	5	5
AT4G38080	-0.212468	0.316463	0.787661	2.196626	2.409094	5	5
AT5G22650	0.078133	0.316521	0.787714	8.319054	8.240921	5	5
AT5G65550	-0.108739	0.316669	0.787719	2.321295	2.430034	5	5
AT1G72175	0.180880	0.316737	0.787719	5.308607	5.127728	5	5
AT1G65340	-0.142862	0.316747	0.787719	2.133449	2.276311	5	5
AT3G22370	0.347040	0.316758	0.787719	7.148345	6.801305	5	5
AT3G55330	-0.180988	0.316821	0.787719	8.085785	8.266773	5	5
AT1G17550	0.098572	0.316846	0.787719	4.703853	4.605280	5	5
AT1G67450	-0.043121	0.316906	0.787719	2.092083	2.135204	5	5
AT1G74055	0.227200	0.316949	0.787719	4.182323	3.955122	5	5
AT5G01650	0.072817	0.316973	0.787719	9.063350	8.990533	5	5
AT1G71920	0.126182	0.316985	0.787719	6.957315	6.831133	5	5
AT4G16160	-0.067552	0.317002	0.787719	2.107510	2.175062	5	5
AT2G03850	0.132134	0.317014	0.787719	2.323600	2.191466	5	5
AT3G06140	0.145148	0.317077	0.787719	4.932996	4.787848	5	5
AT3G49710	0.231070	0.317091	0.787719	3.511193	3.280123	5	5
ATCG00540	-0.199379	0.317104	0.787719	10.547228	10.746608	5	5
AT1G71720	0.114241	0.317108	0.787719	6.005761	5.891519	5	5
AT2G20020	0.240852	0.317172	0.787757	4.505286	4.264433	5	5
AT2G31800	0.171953	0.317197	0.787757	6.232453	6.060501	5	5
AT5G39040	-0.115820	0.317252	0.787787	5.509607	5.625428	5	5
AT5G06980	-0.243195	0.317339	0.787787	6.526456	6.769651	5	5
AT2G47800	0.196742	0.317375	0.787787	5.876871	5.680128	5	5
AT5G64680	0.109013	0.317377	0.787787	6.576775	6.467762	5	5
AT4G36070	0.077820	0.317392	0.787787	1.879917	1.802097	5	5
AT5G09290	-0.133897	0.317471	0.787891	2.879179	3.013076	5	5
AT4G37445	-0.244926	0.317651	0.788111	3.064909	3.309835	5	5
AT3G19490	0.084867	0.317697	0.788111	6.912470	6.827603	5	5
AT4G24330	-0.080147	0.317703	0.788111	7.782242	7.862389	5	5
AT5G39280	-0.168832	0.317706	0.788111	1.950547	2.119379	5	5
AT3G13950	-0.254641	0.317839	0.788350	2.575904	2.830546	5	5
AT2G39870	0.118210	0.317888	0.788355	5.824674	5.706464	5	5
AT5G41360	0.146685	0.317914	0.788355	3.966352	3.819668	5	5
AT1G72770	0.193561	0.317982	0.788433	5.714146	5.520585	5	5
AT2G19110	-0.201423	0.318040	0.788485	5.861054	6.062477	5	5
AT1G72320	-0.155135	0.318100	0.788542	5.737477	5.892612	5	5
AT1G09640	0.160263	0.318299	0.788729	10.756698	10.596435	5	5
AT5G59105	-0.073402	0.318312	0.788729	2.069605	2.143008	5	5
AT2G03750	-0.104346	0.318370	0.788729	6.657990	6.762336	5	5
AT1G65480	-0.075288	0.318376	0.788729	1.991870	2.067158	5	5
AT5G23290	-0.152646	0.318438	0.788729	7.882862	8.035508	5	5
AT5G63050	-0.108856	0.318479	0.788729	6.262584	6.371440	5	5
AT1G06790	-0.124647	0.318513	0.788729	5.900850	6.025497	5	5
AT3G61640	0.201682	0.318518	0.788729	7.342509	7.140827	5	5
AT1G51880	-0.181535	0.318546	0.788729	2.142672	2.324206	5	5
AT3G43920	-0.130086	0.318554	0.788729	3.331521	3.461607	5	5
AT2G36610	0.098667	0.318578	0.788729	1.796510	1.697843	5	5
AT3G45220	0.069506	0.318656	0.788832	1.902712	1.833207	5	5
AT2G29310	0.159434	0.318787	0.789066	8.301130	8.141696	5	5
AT5G59970	-0.085322	0.318899	0.789251	10.686575	10.771897	5	5
AT3G20280	-0.174111	0.318980	0.789318	3.267647	3.441758	5	5
AT2G42540	-0.270667	0.319000	0.789318	7.189822	7.460489	5	5
AT4G29250	-0.180015	0.319041	0.789331	2.482853	2.662867	5	5
AT5G26060	-0.098440	0.319099	0.789384	1.964629	2.063069	5	5
AT1G61630	0.110160	0.319177	0.789457	2.191623	2.081462	5	5
AT2G19550	0.093340	0.319202	0.789457	2.474435	2.381095	5	5
AT3G04620	0.109968	0.319299	0.789527	2.791026	2.681058	5	5
AT2G14610	-0.567487	0.319314	0.789527	8.482149	9.049636	5	5
AT2G23800	-0.112171	0.319436	0.789527	2.288386	2.400556	5	5
AT2G23060	-0.138849	0.319534	0.789527	2.420933	2.559782	5	5
AT4G16460	-0.090348	0.319688	0.789527	2.047311	2.137659	5	5
AT4G17870	0.137352	0.319703	0.789527	7.782623	7.645271	5	5
AT2G34750	0.093252	0.319716	0.789527	7.429233	7.335981	5	5
AT2G02160	0.134358	0.319737	0.789527	5.845682	5.711324	5	5
AT4G28230	0.157203	0.319766	0.789527	4.957681	4.800478	5	5
AT2G01510	-0.097739	0.319769	0.789527	2.222893	2.320632	5	5
AT5G55490	0.066046	0.319802	0.789527	2.017522	1.951476	5	5
AT1G66760	-0.303270	0.319827	0.789527	3.974984	4.278254	5	5
AT3G63070	0.161095	0.319827	0.789527	4.545379	4.384284	5	5
AT2G41260	-0.066731	0.319842	0.789527	1.602704	1.669435	5	5
AT2G32415	-0.120218	0.319866	0.789527	2.498346	2.618564	5	5
AT1G61360	0.204153	0.319891	0.789527	4.399767	4.195614	5	5
AT2G35460	-0.144304	0.319951	0.789527	2.440151	2.584455	5	5
AT5G51310	0.253328	0.320028	0.789527	3.469166	3.215838	5	5
AT1G73000	-0.089635	0.320054	0.789527	1.954503	2.044138	5	5
AT1G71820	0.134260	0.320056	0.789527	5.737414	5.603154	5	5
AT4G10180	0.101471	0.320120	0.789527	6.411100	6.309629	5	5
AT5G53110	-0.154638	0.320166	0.789527	3.171710	3.326349	5	5
AT5G55790	0.190658	0.320210	0.789527	4.991161	4.800502	5	5
AT1G03990	-0.190439	0.320210	0.789527	2.640311	2.830750	5	5
AT1G78650	0.148780	0.320235	0.789527	3.736504	3.587724	5	5
AT4G09130	-0.085741	0.320242	0.789527	1.977463	2.063203	5	5
AT5G42120	0.141513	0.320247	0.789527	2.152864	2.011350	5	5
AT1G28680	-0.151857	0.320272	0.789527	4.895465	5.047322	5	5
AT2G27840	-0.151707	0.320306	0.789527	6.799272	6.950979	5	5
AT5G10070	-0.106612	0.320331	0.789527	6.164029	6.270641	5	5
AT2G30090	0.095022	0.320476	0.789763	1.971964	1.876943	5	5
AT1G12240	0.287562	0.320586	0.789763	7.258974	6.971412	5	5
AT2G32310	0.109842	0.320588	0.789763	2.212490	2.102648	5	5
AT1G75660	-0.069853	0.320679	0.789763	5.915222	5.985075	5	5
AT2G04680	-0.090112	0.320770	0.789763	2.070371	2.160483	5	5
AT3G06560	0.109286	0.320863	0.789763	2.153859	2.044573	5	5
AT5G19690	0.082852	0.320959	0.789763	7.361965	7.279114	5	5
AT1G22490	-0.146995	0.320997	0.789763	4.853269	5.000264	5	5
AT1G06670	-0.172860	0.321022	0.789763	5.695717	5.868577	5	5
AT3G28970	0.186643	0.321022	0.789763	6.563456	6.376813	5	5
AT4G27670	0.101531	0.321062	0.789763	2.362581	2.261049	5	5
AT1G61940	-0.081002	0.321095	0.789763	2.196549	2.277551	5	5
AT1G44990	-0.183748	0.321147	0.789763	3.046870	3.230618	5	5
AT2G34460	-0.189456	0.321193	0.789763	7.336217	7.525673	5	5
AT1G12040	-0.159844	0.321228	0.789763	1.960891	2.120735	5	5
AT3G26180	0.150777	0.321287	0.789763	7.433248	7.282471	5	5
AT1G52530	-0.256135	0.321296	0.789763	3.994306	4.250441	5	5
AT5G54610	-0.184326	0.321344	0.789763	3.962528	4.146855	5	5
AT1G51110	-0.134131	0.321347	0.789763	5.134681	5.268812	5	5
AT5G51740	-0.138105	0.321356	0.789763	4.931935	5.070040	5	5
AT5G37300	0.110457	0.321364	0.789763	2.135045	2.024589	5	5
AT5G01190	-0.092245	0.321439	0.789763	2.517301	2.609546	5	5
AT5G19210	0.187659	0.321454	0.789763	4.274121	4.086462	5	5
AT3G05020	0.084066	0.321486	0.789763	7.374347	7.290281	5	5
AT1G04760	-0.147695	0.321488	0.789763	3.001028	3.148723	5	5
AT5G05150	-0.135783	0.321498	0.789763	2.337548	2.473331	5	5
AT5G43160	0.098986	0.321501	0.789763	3.172324	3.073338	5	5
AT1G18500	0.142592	0.321506	0.789763	6.080171	5.937579	5	5
AT2G07629	-0.337649	0.321560	0.789763	7.459161	7.796810	5	5
AT5G07240	-0.248678	0.321580	0.789763	4.861984	5.110662	5	5
AT3G47490	-0.151938	0.321676	0.789763	5.989077	6.141015	5	5
AT1G12110	0.143280	0.321834	0.789763	8.653932	8.510653	5	5
AT1G34760	-0.333134	0.321862	0.789763	2.870319	3.203453	5	5
AT2G20830	-0.147775	0.321889	0.789763	5.055398	5.203173	5	5
AT5G51120	-0.158725	0.321895	0.789763	5.578674	5.737399	5	5
AT1G11000	0.132642	0.321927	0.789763	4.233940	4.101299	5	5
AT4G08410	-0.211326	0.321958	0.789763	3.055482	3.266808	5	5
AT1G56580	-0.138747	0.322008	0.789763	9.694077	9.832824	5	5
AT2G20610	-0.154556	0.322013	0.789763	8.361859	8.516415	5	5
AT5G19790	-0.156706	0.322015	0.789763	2.273701	2.430406	5	5
AT1G61390	0.077700	0.322026	0.789763	1.858309	1.780610	5	5
AT1G48940	-0.072130	0.322061	0.789763	1.980725	2.052854	5	5
AT5G03970	0.146963	0.322230	0.789763	6.072233	5.925270	5	5
AT5G24940	-0.072120	0.322233	0.789763	2.093981	2.166101	5	5
AT1G19780	0.121906	0.322233	0.789763	2.022429	1.900523	5	5
AT3G02885	-0.234715	0.322236	0.789763	4.890730	5.125445	5	5
AT1G52460	-0.099662	0.322281	0.789763	1.920220	2.019882	5	5
AT3G20950	-0.145301	0.322285	0.789763	1.840330	1.985631	5	5
AT3G09730	-0.116462	0.322364	0.789763	2.563347	2.679809	5	5
AT3G04230	-0.111407	0.322386	0.789763	6.691658	6.803065	5	5
AT2G36440	-0.103330	0.322398	0.789763	1.847010	1.950340	5	5
AT2G30160	0.101567	0.322411	0.789763	4.855748	4.754180	5	5
AT4G26600	0.174227	0.322424	0.789763	3.410825	3.236599	5	5
AT4G20830	0.399731	0.322466	0.789763	7.231396	6.831665	5	5
AT3G57140	-0.115964	0.322479	0.789763	2.042268	2.158233	5	5
AT3G49770	-0.113780	0.322486	0.789763	2.473682	2.587462	5	5
AT1G73470	-0.088745	0.322540	0.789763	6.431409	6.520154	5	5
ATMG00880	-0.197508	0.322580	0.789763	2.228629	2.426137	5	5
AT1G05860	0.082991	0.322605	0.789763	4.132574	4.049583	5	5
AT5G64570	0.279403	0.322661	0.789763	7.876187	7.596785	5	5
AT2G44993	-0.055174	0.322666	0.789763	1.824789	1.879963	5	5
AT1G11240	0.118321	0.322704	0.789766	6.616529	6.498208	5	5
AT2G20710	0.174796	0.322788	0.789883	3.191557	3.016761	5	5
AT4G27290	0.082531	0.322894	0.790052	2.106756	2.024225	5	5
AT3G04610	-0.120866	0.322987	0.790188	6.226353	6.347219	5	5
AT5G44450	0.070162	0.323150	0.790190	5.436021	5.365859	5	5
AT3G22860	-0.164919	0.323151	0.790190	2.152323	2.317242	5	5
AT2G06990	-0.101734	0.323176	0.790190	5.208842	5.310576	5	5
AT4G05440	0.106686	0.323223	0.790190	5.765372	5.658686	5	5
AT5G38790	-0.117736	0.323266	0.790190	2.143233	2.260969	5	5
AT5G56500	0.146014	0.323281	0.790190	6.729220	6.583206	5	5
AT4G00480	-0.273947	0.323314	0.790190	4.851929	5.125876	5	5
AT4G36710	0.295007	0.323422	0.790190	5.400389	5.105381	5	5
AT5G58390	0.252764	0.323452	0.790190	7.669274	7.416510	5	5
ATMG01100	-0.932995	0.323465	0.790190	2.982753	3.915749	5	5
AT4G36110	0.313030	0.323504	0.790190	4.428933	4.115903	5	5
AT5G66300	0.116239	0.323511	0.790190	2.224009	2.107770	5	5
AT5G65040	0.251318	0.323516	0.790190	6.668415	6.417097	5	5
AT5G18600	-0.943181	0.323518	0.790190	6.764448	7.707630	5	5
AT3G55460	0.078603	0.323538	0.790190	7.270824	7.192221	5	5
AT2G45960	-0.092956	0.323674	0.790363	10.017433	10.110389	5	5
AT1G49890	-0.118340	0.323720	0.790363	4.537261	4.655601	5	5
AT1G05340	0.484751	0.323736	0.790363	4.184924	3.700173	5	5
AT5G03000	-0.086584	0.323806	0.790363	1.876990	1.963574	5	5
AT4G22190	0.159804	0.323822	0.790363	8.015302	7.855498	5	5
AT5G59210	0.090110	0.323854	0.790363	5.511260	5.421150	5	5
AT5G40830	-0.189627	0.324004	0.790363	5.579502	5.769129	5	5
AT3G49590	0.095066	0.324018	0.790363	5.202170	5.107104	5	5
AT1G03090	0.123623	0.324090	0.790363	6.218508	6.094885	5	5
AT2G20360	-0.072638	0.324120	0.790363	8.237255	8.309893	5	5
AT5G11950	0.084192	0.324128	0.790363	7.721813	7.637621	5	5
AT3G63090	-0.093680	0.324152	0.790363	4.432833	4.526513	5	5
AT4G11670	0.164479	0.324228	0.790363	4.592072	4.427593	5	5
AT1G61900	-0.114989	0.324282	0.790363	5.882292	5.997282	5	5
AT1G68320	0.193121	0.324286	0.790363	2.494940	2.301819	5	5
ATCG01080	-1.497868	0.324295	0.790363	5.276044	6.773912	5	5
AT5G01500	-0.095031	0.324316	0.790363	6.305977	6.401008	5	5
AT5G18470	0.444383	0.324353	0.790363	6.635265	6.190881	5	5
AT3G55040	-0.195756	0.324355	0.790363	7.209086	7.404842	5	5
AT3G14280	-0.173660	0.324398	0.790363	2.683580	2.857240	5	5
AT5G62100	0.189980	0.324407	0.790363	2.608545	2.418564	5	5
AT4G38270	0.148720	0.324417	0.790363	5.512262	5.363542	5	5
AT3G56300	-0.119573	0.324461	0.790381	2.324794	2.444367	5	5
AT5G24780	-0.388599	0.324584	0.790590	8.317093	8.705692	5	5
AT2G29450	0.198233	0.324692	0.790765	6.175774	5.977541	5	5
AT1G34040	0.195448	0.324749	0.790812	2.684488	2.489040	5	5
AT1G62520	-0.128995	0.324793	0.790830	2.586731	2.715726	5	5
AT3G59490	0.265527	0.324836	0.790847	4.406958	4.141432	5	5
AT2G25600	-0.101235	0.324932	0.790930	1.968516	2.069751	5	5
AT4G39710	-0.183218	0.324944	0.790930	6.185583	6.368801	5	5
AT2G05540	0.131438	0.325102	0.791114	3.032270	2.900832	5	5
AT3G14230	0.178526	0.325113	0.791114	7.849433	7.670908	5	5
AT5G56470	0.092363	0.325136	0.791114	2.195173	2.102810	5	5
AT1G27330	0.129733	0.325167	0.791114	8.383963	8.254230	5	5
AT5G03960	0.122312	0.325207	0.791123	2.967241	2.844930	5	5
AT4G29490	0.116247	0.325323	0.791231	4.654200	4.537953	5	5
AT2G39360	0.240152	0.325370	0.791231	3.973959	3.733807	5	5
AT1G54160	0.197694	0.325391	0.791231	4.285877	4.088183	5	5
AT2G43030	-0.126333	0.325423	0.791231	10.841531	10.967865	5	5
AT3G16440	-0.076438	0.325435	0.791231	2.054331	2.130769	5	5
AT4G26700	0.128726	0.325527	0.791307	5.513463	5.384737	5	5
AT4G22495	-0.122214	0.325609	0.791307	2.911527	3.033742	5	5
AT2G23960	-0.119228	0.325638	0.791307	2.437675	2.556902	5	5
AT4G27640	0.086695	0.325680	0.791307	2.663820	2.577125	5	5
AT5G50790	0.731008	0.325703	0.791307	4.377678	3.646670	5	5
AT2G25900	0.224848	0.325710	0.791307	6.373780	6.148932	5	5
AT4G16750	-0.100907	0.325724	0.791307	2.861029	2.961936	5	5
AT1G61170	-0.091926	0.325780	0.791354	3.680508	3.772434	5	5
AT1G16590	0.109190	0.325890	0.791531	3.025655	2.916465	5	5
AT2G31085	-0.169730	0.326077	0.791771	1.859173	2.028903	5	5
AT4G29390	0.090804	0.326109	0.791771	10.291381	10.200577	5	5
AT5G52890	-0.164898	0.326118	0.791771	2.525530	2.690428	5	5
AT3G04900	-0.085999	0.326136	0.791771	2.048516	2.134515	5	5
AT1G55890	0.087711	0.326255	0.791917	6.869454	6.781744	5	5
AT3G51550	0.119848	0.326270	0.791917	7.756121	7.636273	5	5
AT1G29195	0.197060	0.326499	0.792263	3.285663	3.088603	5	5
AT1G44980	-0.087578	0.326513	0.792263	1.685437	1.773015	5	5
AT3G29200	0.129349	0.326559	0.792263	4.903332	4.773983	5	5
AT1G02590	0.106515	0.326559	0.792263	3.131734	3.025218	5	5
AT1G17160	-0.133682	0.326706	0.792402	5.906977	6.040659	5	5
