TAIR	log2FC_FLT_vs_GC	pvalue	padj	mean_FLT	mean_GC	n_FLT	n_GC
AT3G14360	-0.045644	0.586654	0.927302	4.797077	4.842721	5	5
AT3G02340	0.052613	0.586803	0.927302	5.881281	5.828668	5	5
AT5G54610	-0.065459	0.586849	0.927302	1.835574	1.901033	5	5
AT5G54590	0.071906	0.586884	0.927302	3.415756	3.343850	5	5
AT4G16146	-0.158966	0.586902	0.927302	4.553847	4.712812	5	5
AT1G53720	-0.054352	0.586991	0.927302	3.713898	3.768250	5	5
AT5G50330	-0.074174	0.586994	0.927302	2.921052	2.995226	5	5
AT5G56660	-0.115801	0.587047	0.927302	5.024900	5.140701	5	5
AT1G20980	0.076632	0.587150	0.927302	7.283209	7.206578	5	5
AT4G25110	-0.068264	0.587301	0.927302	2.327533	2.395797	5	5
AT4G18170	0.065375	0.587302	0.927302	2.230978	2.165604	5	5
AT5G65730	0.065936	0.587314	0.927302	2.224223	2.158287	5	5
AT4G07950	-0.093731	0.587329	0.927302	8.615059	8.708790	5	5
AT2G29590	-0.073911	0.587333	0.927302	4.772445	4.846356	5	5
AT4G24090	0.121906	0.587340	0.927302	3.079081	2.957175	5	5
AT1G53110	-0.068922	0.587369	0.927302	2.377396	2.446318	5	5
AT4G19840	0.120186	0.587394	0.927302	6.761942	6.641757	5	5
AT3G28610	-0.045524	0.587397	0.927302	2.003974	2.049498	5	5
AT1G72420	0.075475	0.587487	0.927302	5.796147	5.720673	5	5
AT1G36340	-0.052490	0.587496	0.927302	2.045341	2.097831	5	5
AT2G43710	0.086880	0.587509	0.927302	6.089501	6.002621	5	5
AT2G38920	-0.043604	0.587521	0.927302	2.243479	2.287083	5	5
AT1G20590	-0.080203	0.587553	0.927302	4.663332	4.743534	5	5
AT3G07600	-0.252631	0.587630	0.927302	4.571308	4.823938	5	5
AT1G07485	0.060236	0.587762	0.927302	2.082358	2.022122	5	5
AT5G55040	-0.028199	0.587782	0.927302	1.935331	1.963530	5	5
AT3G45310	-0.109719	0.587833	0.927302	7.190960	7.300679	5	5
AT2G17740	0.046437	0.587951	0.927302	2.229273	2.182836	5	5
AT1G32230	-0.089515	0.587961	0.927302	7.374377	7.463892	5	5
AT5G57900	-0.054853	0.587986	0.927302	6.637937	6.692790	5	5
AT1G16170	-0.088003	0.587996	0.927302	7.506964	7.594966	5	5
AT5G41520	0.069068	0.588081	0.927302	10.363676	10.294607	5	5
AT4G29530	0.072258	0.588192	0.927302	5.437170	5.364912	5	5
AT1G08640	0.046527	0.588205	0.927302	6.349263	6.302736	5	5
AT5G49830	0.073441	0.588218	0.927302	6.507972	6.434531	5	5
AT4G22260	0.060395	0.588244	0.927302	5.049323	4.988928	5	5
AT3G54490	-0.076607	0.588286	0.927302	2.092267	2.168874	5	5
AT1G51890	-0.273489	0.588500	0.927302	4.355620	4.629109	5	5
AT3G03520	-0.057549	0.588519	0.927302	7.146723	7.204272	5	5
AT4G36290	0.104012	0.588529	0.927302	4.418190	4.314178	5	5
AT1G05330	0.028783	0.588586	0.927302	1.822269	1.793486	5	5
AT4G01960	-0.081761	0.588589	0.927302	6.401792	6.483553	5	5
AT5G51360	0.053155	0.588598	0.927302	2.052115	1.998960	5	5
AT1G18880	0.084487	0.588605	0.927302	8.461733	8.377246	5	5
AT4G00180	0.040858	0.588629	0.927302	2.208432	2.167574	5	5
AT1G62930	-0.105118	0.588695	0.927302	3.753701	3.858819	5	5
AT5G41650	-0.147297	0.588716	0.927302	3.501523	3.648820	5	5
AT3G11530	-0.069395	0.588722	0.927302	7.171702	7.241097	5	5
AT1G75150	0.082626	0.588733	0.927302	2.643737	2.561111	5	5
AT3G46480	-0.111743	0.588802	0.927302	2.685081	2.796824	5	5
AT1G04830	0.084910	0.588888	0.927302	5.794381	5.709471	5	5
AT3G20180	0.067363	0.588905	0.927302	2.088766	2.021403	5	5
AT4G25550	0.094549	0.588913	0.927302	6.628327	6.533778	5	5
AT4G30900	0.049483	0.588977	0.927302	5.401929	5.352447	5	5
AT1G22510	0.070167	0.588995	0.927302	5.407950	5.337782	5	5
AT4G14615	-0.063116	0.589001	0.927302	8.713290	8.776405	5	5
AT5G42590	0.285648	0.589046	0.927302	6.872822	6.587174	5	5
AT5G55300	0.087358	0.589051	0.927302	5.887449	5.800091	5	5
AT1G32520	-0.096204	0.589100	0.927302	2.577351	2.673555	5	5
AT3G12390	0.047744	0.589102	0.927302	9.954286	9.906542	5	5
AT3G51250	-0.098169	0.589130	0.927302	5.591319	5.689488	5	5
AT1G55820	-0.068739	0.589135	0.927302	2.950446	3.019185	5	5
AT4G14630	-0.254729	0.589139	0.927302	6.433365	6.688094	5	5
AT4G28530	-0.136687	0.589165	0.927302	2.893961	3.030648	5	5
AT3G26650	0.157270	0.589184	0.927302	7.290410	7.133140	5	5
AT3G05170	-0.108220	0.589198	0.927302	4.291940	4.400160	5	5
AT1G23645	-0.052170	0.589251	0.927302	1.999348	2.051518	5	5
AT2G34670	-0.059191	0.589253	0.927302	4.771876	4.831066	5	5
AT1G13870	-0.084994	0.589297	0.927302	4.507647	4.592641	5	5
AT2G14835	-0.101466	0.589314	0.927302	6.081752	6.183218	5	5
AT2G32680	0.057811	0.589330	0.927302	2.067810	2.009999	5	5
AT3G13400	0.085444	0.589341	0.927302	2.196263	2.110819	5	5
AT1G51190	-0.066454	0.589523	0.927340	2.377903	2.444357	5	5
AT1G23320	-0.053739	0.589530	0.927340	2.010870	2.064609	5	5
AT5G23220	-0.206258	0.589549	0.927340	6.730238	6.936496	5	5
AT5G23690	-0.108631	0.589551	0.927340	4.370925	4.479556	5	5
AT1G11440	-0.110992	0.589592	0.927340	5.632500	5.743491	5	5
AT3G06510	-0.080272	0.589639	0.927340	6.449854	6.530127	5	5
AT3G53130	-0.154156	0.589667	0.927340	4.230956	4.385113	5	5
AT1G31920	-0.055922	0.589817	0.927440	2.165538	2.221460	5	5
AT3G27810	0.051419	0.590046	0.927733	1.836760	1.785342	5	5
AT3G47910	0.053522	0.590111	0.927750	2.112599	2.059077	5	5
AT4G25310	-0.274658	0.590143	0.927750	4.559247	4.833905	5	5
AT2G43270	-0.053905	0.590219	0.927801	2.208811	2.262716	5	5
AT4G02070	0.078718	0.590281	0.927827	3.323300	3.244581	5	5
AT5G25100	0.084352	0.590322	0.927827	7.566798	7.482446	5	5
AT1G15520	-0.082420	0.590440	0.927868	2.865746	2.948166	5	5
AT1G02140	-0.055153	0.590487	0.927868	9.054252	9.109405	5	5
AT2G06500	0.031628	0.590538	0.927868	1.948336	1.916708	5	5
AT1G51100	0.086082	0.590618	0.927868	2.596788	2.510706	5	5
AT5G05930	0.070914	0.590638	0.927868	5.890113	5.819199	5	5
AT4G26390	0.071800	0.590667	0.927868	2.233870	2.162070	5	5
AT3G16750	0.103747	0.590693	0.927868	2.624452	2.520704	5	5
AT1G43770	-0.059719	0.590710	0.927868	3.095929	3.155648	5	5
AT4G35750	0.085116	0.590763	0.927868	9.136231	9.051115	5	5
AT1G17960	0.185995	0.590921	0.927868	4.047528	3.861532	5	5
AT5G67290	-0.064626	0.590926	0.927868	4.557120	4.621746	5	5
AT1G74960	-0.057433	0.591143	0.927868	6.690279	6.747712	5	5
AT3G43950	-0.055666	0.591221	0.927868	2.089217	2.144883	5	5
AT2G07280	-0.048047	0.591339	0.927868	1.858148	1.906195	5	5
AT1G06630	0.081308	0.591371	0.927868	4.482216	4.400908	5	5
AT4G28040	0.217677	0.591443	0.927868	6.211046	5.993369	5	5
AT2G20380	0.072788	0.591520	0.927868	2.100799	2.028011	5	5
AT1G06230	0.124025	0.591557	0.927868	6.000370	5.876345	5	5
AT2G31110	0.078294	0.591605	0.927868	5.618120	5.539826	5	5
AT1G05940	0.073019	0.591637	0.927868	6.937930	6.864912	5	5
AT3G23050	0.138908	0.591656	0.927868	5.786587	5.647678	5	5
AT3G58280	0.035094	0.591815	0.927868	2.001515	1.966421	5	5
AT1G68260	-0.135403	0.591828	0.927868	4.978330	5.113734	5	5
AT5G40550	-0.083456	0.591878	0.927868	3.117937	3.201393	5	5
AT1G18980	-0.204300	0.591957	0.927868	9.242230	9.446530	5	5
AT5G38930	-0.122435	0.591970	0.927868	2.189056	2.311491	5	5
AT2G26940	-0.077202	0.592050	0.927868	2.157004	2.234205	5	5
AT2G33500	-0.057154	0.592082	0.927868	3.574709	3.631864	5	5
AT1G19870	0.083724	0.592106	0.927868	6.329075	6.245351	5	5
AT1G16710	0.100573	0.592149	0.927868	4.294845	4.194273	5	5
AT3G19230	0.041496	0.592161	0.927868	2.449796	2.408300	5	5
AT5G51050	0.121312	0.592192	0.927868	5.776278	5.654966	5	5
AT3G46500	-0.062947	0.592204	0.927868	2.454292	2.517239	5	5
AT1G78490	0.167845	0.592232	0.927868	6.629144	6.461299	5	5
AT3G15910	-0.037043	0.592269	0.927868	2.200057	2.237100	5	5
AT5G24330	-0.155041	0.592338	0.927868	3.976895	4.131936	5	5
AT4G17560	-0.083810	0.592346	0.927868	3.960110	4.043920	5	5
AT3G15480	-0.046366	0.592470	0.927868	7.702988	7.749354	5	5
AT4G13320	-0.056916	0.592517	0.927868	2.069063	2.125979	5	5
AT5G13650	0.119387	0.592589	0.927868	4.902449	4.783062	5	5
AT5G63580	-0.115178	0.592686	0.927868	2.361995	2.477173	5	5
AT1G68480	-0.050383	0.592734	0.927868	1.921226	1.971609	5	5
AT5G56510	-0.051597	0.592760	0.927868	2.022803	2.074400	5	5
AT5G17930	0.103733	0.592790	0.927868	5.676114	5.572381	5	5
AT2G14120	-0.048268	0.592848	0.927868	6.708507	6.756775	5	5
AT5G59780	-0.151588	0.592852	0.927868	7.232112	7.383700	5	5
AT5G65850	0.088737	0.592869	0.927868	2.534443	2.445706	5	5
AT5G25290	0.028699	0.592883	0.927868	1.915098	1.886399	5	5
AT3G26540	-0.056362	0.592928	0.927868	2.491920	2.548282	5	5
AT1G29240	0.087757	0.592980	0.927868	3.360708	3.272951	5	5
AT5G59980	0.103074	0.592981	0.927868	3.757921	3.654848	5	5
AT1G71310	0.075110	0.592996	0.927868	6.079662	6.004552	5	5
AT1G57850	0.072771	0.593004	0.927868	1.913922	1.841151	5	5
AT4G17220	0.136808	0.593013	0.927868	3.319615	3.182807	5	5
AT2G41650	-0.067916	0.593056	0.927868	6.966614	7.034531	5	5
AT1G31230	-0.071050	0.593100	0.927868	6.291495	6.362545	5	5
AT2G29200	0.115251	0.593115	0.927868	4.596752	4.481501	5	5
AT1G80380	-0.181072	0.593132	0.927868	6.492367	6.673439	5	5
ATCG00690	-0.070102	0.593136	0.927868	2.166944	2.237046	5	5
AT3G09260	-0.059618	0.593146	0.927868	12.001104	12.060722	5	5
AT2G01660	-0.123242	0.593173	0.927868	4.217377	4.340619	5	5
AT4G12420	-0.104303	0.593358	0.927868	9.383100	9.487403	5	5
AT4G32890	0.089833	0.593368	0.927868	3.023799	2.933967	5	5
AT1G28375	0.072250	0.593399	0.927868	1.868846	1.796595	5	5
AT3G50970	-0.155639	0.593520	0.927868	8.355784	8.511423	5	5
AT3G20140	-0.097509	0.593577	0.927868	2.131066	2.228575	5	5
AT1G30760	-0.159494	0.593592	0.927868	4.810016	4.969510	5	5
AT1G54070	0.052018	0.593593	0.927868	2.084887	2.032869	5	5
AT2G33600	0.044316	0.593690	0.927868	4.845214	4.800898	5	5
AT3G20260	0.152730	0.593744	0.927868	5.262582	5.109852	5	5
AT2G41850	-0.078827	0.593830	0.927868	1.778095	1.856922	5	5
AT4G04110	-0.050414	0.593833	0.927868	1.998873	2.049287	5	5
AT4G07515	-0.039037	0.593840	0.927868	1.741153	1.780190	5	5
AT1G45170	0.141965	0.593848	0.927868	4.975485	4.833520	5	5
AT2G36910	-0.050653	0.593868	0.927868	8.568353	8.619006	5	5
AT3G07630	0.064989	0.593885	0.927868	5.158820	5.093831	5	5
AT2G30105	-0.087668	0.593976	0.927868	6.122706	6.210374	5	5
AT3G45720	0.051949	0.594144	0.927868	2.569418	2.517468	5	5
AT5G54440	-0.095672	0.594158	0.927868	7.232250	7.327922	5	5
AT3G50860	-0.103102	0.594217	0.927868	4.940007	5.043109	5	5
AT3G06190	-0.097729	0.594221	0.927868	5.128595	5.226325	5	5
AT5G07090	-0.110534	0.594275	0.927868	9.258756	9.369290	5	5
AT1G03240	-0.089950	0.594331	0.927868	2.571466	2.661416	5	5
AT4G22100	0.070962	0.594393	0.927868	2.226100	2.155138	5	5
AT3G10090	-0.075161	0.594532	0.927868	9.441127	9.516288	5	5
AT1G68340	-0.087187	0.594561	0.927868	4.039876	4.127063	5	5
AT3G58010	-0.100038	0.594589	0.927868	4.892394	4.992432	5	5
AT1G78080	0.067025	0.594601	0.927868	7.574719	7.507694	5	5
AT1G48720	0.037521	0.594649	0.927868	1.579193	1.541672	5	5
AT3G23830	0.155089	0.594650	0.927868	9.157628	9.002539	5	5
AT1G47570	-0.048312	0.594658	0.927868	5.883604	5.931916	5	5
AT3G50280	0.096194	0.594685	0.927868	2.909617	2.813424	5	5
AT1G52370	0.093539	0.594759	0.927868	7.160043	7.066503	5	5
AT3G58875	-0.121966	0.594879	0.927868	2.557953	2.679919	5	5
AT2G22030	-0.045171	0.594953	0.927868	2.260984	2.306155	5	5
AT5G04660	0.059722	0.594984	0.927868	2.305170	2.245448	5	5
AT4G15420	-0.058935	0.595055	0.927868	6.397875	6.456810	5	5
AT1G66150	0.068082	0.595080	0.927868	6.568978	6.500896	5	5
AT1G59171	-0.048773	0.595093	0.927868	1.804299	1.853071	5	5
AT4G14930	0.087088	0.595095	0.927868	5.946204	5.859116	5	5
AT5G49980	0.079998	0.595106	0.927868	5.755729	5.675731	5	5
AT4G26340	0.079576	0.595157	0.927868	1.973521	1.893944	5	5
AT5G03650	0.081234	0.595410	0.927868	6.052171	5.970937	5	5
AT5G02890	-0.140428	0.595475	0.927868	3.112174	3.252602	5	5
AT2G17940	0.129820	0.595504	0.927868	2.727953	2.598133	5	5
AT2G23950	0.072272	0.595507	0.927868	5.488082	5.415810	5	5
AT3G26210	-0.266888	0.595573	0.927868	3.635656	3.902544	5	5
AT5G40250	0.083864	0.595623	0.927868	7.140705	7.056841	5	5
AT1G10070	0.116719	0.595668	0.927868	2.892726	2.776007	5	5
AT2G16570	0.089333	0.595736	0.927868	6.070525	5.981192	5	5
AT2G29560	-0.047445	0.595762	0.927868	6.833835	6.881280	5	5
AT4G22560	0.101276	0.595927	0.927868	3.431967	3.330690	5	5
AT3G57170	-0.043066	0.595951	0.927868	4.548402	4.591468	5	5
ATCG00330	-0.073668	0.596022	0.927868	2.043397	2.117065	5	5
AT4G14770	0.109477	0.596056	0.927868	6.009284	5.899807	5	5
AT4G35020	-0.052499	0.596057	0.927868	6.965916	7.018415	5	5
AT3G61060	-0.183588	0.596109	0.927868	5.819788	6.003376	5	5
AT1G23050	-0.046533	0.596115	0.927868	3.128013	3.174546	5	5
AT1G18850	0.121330	0.596122	0.927868	6.390210	6.268880	5	5
AT3G09070	0.131185	0.596172	0.927868	4.924763	4.793578	5	5
AT5G66260	0.050305	0.596197	0.927868	2.073389	2.023083	5	5
AT1G78930	-0.067511	0.596231	0.927868	2.708204	2.775715	5	5
AT3G17140	0.049770	0.596266	0.927868	2.026198	1.976428	5	5
AT5G06610	-0.031635	0.596359	0.927868	5.267254	5.298889	5	5
AT3G24030	-0.048326	0.596401	0.927868	5.385640	5.433966	5	5
AT2G43810	-0.071437	0.596522	0.927868	7.105060	7.176497	5	5
AT1G53200	0.047600	0.596586	0.927868	4.520428	4.472827	5	5
AT3G15710	0.031618	0.596610	0.927868	7.809279	7.777661	5	5
AT5G35550	0.069084	0.596653	0.927868	2.282913	2.213829	5	5
AT4G30950	0.069151	0.596655	0.927868	7.195767	7.126616	5	5
AT1G26580	0.101095	0.596687	0.927868	6.914802	6.813707	5	5
AT4G02075	-0.177022	0.596690	0.927868	4.222324	4.399346	5	5
AT5G53500	0.113772	0.596699	0.927868	3.092198	2.978425	5	5
AT2G25630	0.044424	0.596892	0.927868	1.807184	1.762760	5	5
AT1G61740	-0.092704	0.596933	0.927868	6.617417	6.710121	5	5
AT2G04800	-0.389812	0.596974	0.927868	7.006271	7.396083	5	5
AT1G71920	-0.079821	0.596983	0.927868	6.958632	7.038452	5	5
AT2G07738	0.052245	0.597001	0.927868	2.221394	2.169149	5	5
AT3G24340	0.067980	0.597097	0.927868	2.499231	2.431251	5	5
AT1G49820	0.048243	0.597186	0.927868	7.552287	7.504043	5	5
AT2G19710	-0.086361	0.597217	0.927868	4.690160	4.776521	5	5
ATCG00590	0.189446	0.597224	0.927868	2.313874	2.124428	5	5
AT1G33110	-0.078606	0.597234	0.927868	4.368754	4.447360	5	5
AT4G23300	0.063984	0.597254	0.927868	2.356935	2.292951	5	5
AT2G33150	0.079431	0.597310	0.927868	8.019537	7.940106	5	5
AT1G51805	-0.047663	0.597368	0.927868	1.923655	1.971318	5	5
AT2G42940	0.051178	0.597382	0.927868	2.231134	2.179957	5	5
AT1G77580	0.106139	0.597389	0.927868	3.321887	3.215748	5	5
AT3G51780	-0.074513	0.597416	0.927868	5.658838	5.733351	5	5
AT5G20350	-0.088371	0.597502	0.927868	6.919014	7.007385	5	5
AT5G58720	0.051250	0.597534	0.927868	4.989334	4.938084	5	5
AT5G56500	0.089270	0.597551	0.927868	7.643337	7.554067	5	5
AT2G38870	-0.296399	0.597554	0.927868	7.978042	8.274441	5	5
AT3G48480	0.100950	0.597562	0.927868	3.114202	3.013252	5	5
AT3G15590	0.074881	0.597681	0.927868	7.255342	7.180462	5	5
AT3G47610	-0.080367	0.597698	0.927868	5.788767	5.869133	5	5
AT2G27000	-0.183205	0.597704	0.927868	4.804747	4.987952	5	5
AT1G77750	-0.111661	0.597738	0.927868	7.847958	7.959620	5	5
AT5G47630	-0.091138	0.597748	0.927868	5.300762	5.391899	5	5
ATMG00570	0.167917	0.597757	0.927868	3.691210	3.523293	5	5
AT5G64640	0.156867	0.597859	0.927868	3.323644	3.166777	5	5
AT3G10610	-0.113046	0.598019	0.927868	8.555421	8.668467	5	5
AT2G34870	-0.050457	0.598029	0.927868	2.266206	2.316662	5	5
AT4G20140	-0.168646	0.598074	0.927868	6.711312	6.879958	5	5
AT1G15110	-0.046767	0.598145	0.927868	5.529442	5.576209	5	5
AT3G09180	0.065421	0.598171	0.927868	5.269946	5.204525	5	5
AT3G46750	-0.048243	0.598201	0.927868	2.031039	2.079281	5	5
AT5G11270	-0.072710	0.598297	0.927868	3.637787	3.710497	5	5
AT1G07380	-0.056051	0.598387	0.927868	6.180882	6.236933	5	5
AT3G19910	0.056627	0.598393	0.927868	7.771551	7.714924	5	5
AT1G06670	0.097146	0.598446	0.927868	5.879794	5.782648	5	5
AT5G40840	0.064305	0.598457	0.927868	2.549522	2.485217	5	5
AT1G23790	-0.112204	0.598548	0.927868	2.993693	3.105897	5	5
AT1G62830	-0.133625	0.598611	0.927868	4.398655	4.532280	5	5
AT1G29720	0.073947	0.598642	0.927868	2.133895	2.059948	5	5
AT1G72610	-0.082559	0.598670	0.927868	3.150938	3.233497	5	5
AT2G07505	0.062867	0.598684	0.927868	2.005086	1.942219	5	5
AT5G39840	0.090695	0.598753	0.927868	2.597668	2.506973	5	5
AT2G05180	-0.058237	0.598861	0.927868	1.925229	1.983466	5	5
AT4G26830	0.035518	0.598864	0.927868	2.188487	2.152969	5	5
AT2G44200	0.050707	0.598922	0.927868	5.260183	5.209476	5	5
AT5G09490	0.046887	0.598986	0.927868	1.804507	1.757619	5	5
AT5G57580	0.038764	0.599042	0.927868	4.701451	4.662687	5	5
AT5G17050	-0.056815	0.599045	0.927868	6.279911	6.336726	5	5
AT3G23650	-0.047431	0.599045	0.927868	1.797418	1.844849	5	5
AT4G26840	0.078039	0.599047	0.927868	9.026049	8.948010	5	5
AT1G53450	-0.052025	0.599198	0.927868	3.168391	3.220416	5	5
AT2G21160	-0.093484	0.599230	0.927868	9.846010	9.939494	5	5
AT5G57360	-0.071197	0.599230	0.927868	4.114974	4.186171	5	5
AT2G47700	-0.093122	0.599230	0.927868	5.234785	5.327906	5	5
AT4G35685	-0.103766	0.599303	0.927868	4.236832	4.340598	5	5
AT1G05805	-0.116476	0.599398	0.927868	4.786476	4.902952	5	5
AT4G36780	0.052902	0.599399	0.927868	3.521407	3.468505	5	5
AT4G21230	-0.206132	0.599477	0.927868	5.567967	5.774099	5	5
AT5G39950	0.044360	0.599499	0.927868	9.171645	9.127285	5	5
AT1G70300	-0.192840	0.599531	0.927868	7.757601	7.950440	5	5
AT5G20680	-0.059945	0.599596	0.927868	4.345462	4.405407	5	5
AT5G59710	0.071962	0.599632	0.927868	5.449354	5.377391	5	5
AT5G20935	-0.105963	0.599657	0.927868	2.263479	2.369442	5	5
AT1G51710	0.080165	0.599681	0.927868	8.435919	8.355754	5	5
AT5G57720	-0.063104	0.599700	0.927868	2.417064	2.480167	5	5
AT1G44760	0.140180	0.599794	0.927868	5.308014	5.167834	5	5
AT1G05690	-0.053335	0.599906	0.927868	2.814899	2.868235	5	5
AT4G15900	-0.099671	0.599969	0.927868	6.076196	6.175868	5	5
AT2G18190	0.072847	0.599983	0.927868	2.242249	2.169402	5	5
AT1G21680	0.087086	0.600006	0.927868	5.532954	5.445868	5	5
AT1G55910	0.089776	0.600016	0.927868	5.052960	4.963184	5	5
AT1G19830	-0.076592	0.600045	0.927868	2.029778	2.106370	5	5
AT1G19970	-0.076606	0.600064	0.927868	5.025434	5.102041	5	5
AT1G50530	0.046822	0.600084	0.927868	2.128309	2.081486	5	5
AT2G07705	-0.063000	0.600091	0.927868	2.446839	2.509839	5	5
AT3G53770	0.048764	0.600101	0.927868	2.067712	2.018948	5	5
AT3G07680	-0.063452	0.600177	0.927868	8.730719	8.794171	5	5
AT5G24900	0.059074	0.600204	0.927868	2.620329	2.561255	5	5
AT5G55710	-0.133134	0.600222	0.927868	4.488884	4.622018	5	5
AT1G55430	-0.094353	0.600287	0.927868	2.521943	2.616295	5	5
AT1G11160	-0.055053	0.600313	0.927868	2.355279	2.410333	5	5
AT1G16340	-0.065859	0.600334	0.927868	6.867054	6.932913	5	5
AT3G16700	0.072140	0.600365	0.927868	5.377601	5.305461	5	5
AT4G01120	-0.071545	0.600388	0.927868	5.770203	5.841748	5	5
AT3G51890	-0.118335	0.600397	0.927868	7.072578	7.190913	5	5
AT5G51700	0.045821	0.600572	0.927868	6.022832	5.977011	5	5
AT4G24730	0.060520	0.600616	0.927868	5.271979	5.211458	5	5
AT3G28660	0.043117	0.600622	0.927868	2.314094	2.270977	5	5
AT3G20190	0.037475	0.600631	0.927868	2.033791	1.996316	5	5
AT5G61230	0.039813	0.600634	0.927868	7.751826	7.712013	5	5
AT5G10710	-0.077058	0.600690	0.927868	5.714482	5.791540	5	5
AT1G15480	0.080167	0.600691	0.927868	3.759142	3.678976	5	5
AT1G21850	-0.065546	0.600703	0.927868	2.028417	2.093964	5	5
AT1G29400	-0.099904	0.600728	0.927868	6.245120	6.345025	5	5
AT1G08470	-0.106958	0.600732	0.927868	6.473081	6.580039	5	5
AT4G25030	0.064421	0.600939	0.927868	8.558245	8.493824	5	5
AT5G50260	-0.119669	0.600991	0.927868	2.454853	2.574523	5	5
AT1G35470	-0.054712	0.601036	0.927868	5.722766	5.777479	5	5
AT4G25120	0.092836	0.601067	0.927868	3.118655	3.025820	5	5
AT3G08530	-0.057485	0.601116	0.927868	8.586420	8.643906	5	5
AT1G11220	0.120103	0.601211	0.927868	3.405396	3.285293	5	5
AT1G28030	0.068171	0.601217	0.927868	2.163516	2.095345	5	5
AT2G43820	0.222658	0.601229	0.927868	4.583532	4.360874	5	5
AT3G18760	0.113959	0.601229	0.927868	7.786992	7.673032	5	5
AT1G01920	0.082827	0.601243	0.927868	4.598527	4.515700	5	5
AT3G32200	0.036443	0.601318	0.927868	1.882958	1.846515	5	5
AT2G19740	-0.106844	0.601334	0.927868	8.421100	8.527944	5	5
AT3G28730	0.067737	0.601350	0.927868	6.791833	6.724096	5	5
AT2G27490	-0.062880	0.601365	0.927868	6.010515	6.073395	5	5
AT2G40330	-0.215161	0.601448	0.927868	5.515268	5.730429	5	5
AT2G01460	-0.058792	0.601452	0.927868	2.881186	2.939978	5	5
AT3G12190	-0.031349	0.601458	0.927868	1.729904	1.761254	5	5
AT5G14510	0.069820	0.601464	0.927868	3.931182	3.861362	5	5
AT5G50240	0.114261	0.601479	0.927868	4.094169	3.979908	5	5
AT1G21720	-0.095802	0.601527	0.927868	8.383777	8.479579	5	5
AT4G02440	-0.078504	0.601560	0.927868	5.340551	5.419054	5	5
AT2G05160	-0.061084	0.601563	0.927868	2.375797	2.436881	5	5
AT4G01210	0.087619	0.601693	0.927868	6.080049	5.992430	5	5
AT2G31680	0.071574	0.601720	0.927868	5.491689	5.420115	5	5
AT1G53510	-0.115856	0.601803	0.927868	5.088369	5.204225	5	5
AT4G21190	0.041970	0.601830	0.927868	2.382599	2.340629	5	5
AT5G51570	-0.081573	0.601960	0.927868	7.264224	7.345797	5	5
AT2G03170	-0.049240	0.601992	0.927868	1.956102	2.005342	5	5
AT1G16330	0.145157	0.601995	0.927868	4.170583	4.025426	5	5
AT1G33730	0.061280	0.602082	0.927868	1.894711	1.833430	5	5
AT2G23340	0.089718	0.602122	0.927868	6.762224	6.672506	5	5
AT5G59500	-0.148415	0.602131	0.927868	5.438018	5.586433	5	5
AT1G07570	0.079473	0.602185	0.927868	4.933345	4.853872	5	5
AT1G50240	-0.151192	0.602255	0.927868	6.317582	6.468773	5	5
AT4G27730	0.042638	0.602314	0.927868	2.780523	2.737885	5	5
AT1G52280	0.045577	0.602323	0.927868	6.906773	6.861196	5	5
AT2G25450	-0.068793	0.602356	0.927868	9.605375	9.674168	5	5
AT5G56800	-0.029492	0.602442	0.927868	1.886897	1.916389	5	5
AT3G28120	-0.042264	0.602577	0.927868	1.733130	1.775394	5	5
AT5G55820	0.119630	0.602619	0.927868	3.293091	3.173461	5	5
AT2G16920	-0.088542	0.602760	0.927868	4.541435	4.629976	5	5
AT4G01480	-0.134437	0.602774	0.927868	7.806898	7.941335	5	5
AT2G40620	0.160014	0.602800	0.927868	4.411757	4.251743	5	5
AT5G62880	0.060274	0.602802	0.927868	5.797085	5.736811	5	5
AT2G40955	0.059077	0.602879	0.927868	1.925535	1.866458	5	5
AT3G17950	-0.098397	0.602933	0.927868	4.566194	4.664591	5	5
AT1G73930	-0.037242	0.603005	0.927868	5.479878	5.517121	5	5
AT4G16233	-0.180186	0.603093	0.927868	3.356435	3.536621	5	5
AT1G55000	-0.115385	0.603098	0.927868	4.955394	5.070779	5	5
AT4G28560	-0.086211	0.603099	0.927868	2.934474	3.020684	5	5
AT1G22800	-0.059686	0.603190	0.927868	5.591624	5.651310	5	5
AT5G17470	0.048775	0.603204	0.927868	1.872171	1.823396	5	5
AT2G32280	0.068079	0.603238	0.927868	6.392308	6.324229	5	5
AT5G23120	0.114551	0.603330	0.927868	5.177463	5.062912	5	5
AT1G58470	-0.059143	0.603343	0.927868	3.564231	3.623374	5	5
AT4G33970	0.051325	0.603362	0.927868	1.980254	1.928929	5	5
AT1G67860	0.286681	0.603362	0.927868	2.930742	2.644060	5	5
AT1G22790	-0.049100	0.603401	0.927868	6.135114	6.184214	5	5
AT1G72000	0.133051	0.603553	0.927868	2.580198	2.447146	5	5
AT5G54620	-0.035012	0.603586	0.927868	1.899193	1.934205	5	5
AT4G31610	-0.055680	0.603598	0.927868	1.926043	1.981723	5	5
AT1G55950	-0.044116	0.603618	0.927868	1.836404	1.880521	5	5
AT5G24780	0.233412	0.603661	0.927868	8.569104	8.335692	5	5
AT3G19950	0.070671	0.603670	0.927868	5.580976	5.510306	5	5
