TAIR	log2fc	pvalue	fdr	significant
AT1G10750	0.7205254873864141	0.03768520183120367	0.19099567935693967	False
AT1G10760	-0.10083805689527098	0.6063125533225622	0.8189289970205959	False
AT1G10770	-0.21093638577779777	0.7194404983109677	0.8779915923860021	False
AT1G10780	0.16251352007461065	0.6371215350921561	0.8339574397440623	False
AT1G10790	-1.9296126909862765	0.15628143071513279		False
AT1G10800	1.6304012027098125	0.24535565039916174		False
AT1G10820	0.10619443204545691	0.32400068533620585	0.6195407837488884	False
AT1G10830	-0.21271636747371825	0.042393805843472535	0.2040498874035135	False
AT1G10840	0.025959382378960186	0.7870103905459667	0.9103028728970756	False
AT1G10850	-0.1956769630562151	0.28983195671554873	0.5874150564790749	False
AT1G10865	-0.21811309672529372	0.11122595232792355	0.3552795915267971	False
AT1G10870	-0.019037561587262903	0.8973433232286336	0.9606371696805177	False
AT1G10890	0.18758112654952366	0.15852485652987147	0.42972266130449804	False
AT1G10900	-0.4642164723152476	0.007770739736686772	0.07076792903462387	False
AT1G10910	0.18941394485859658	0.011724341944067766	0.09227574314232456	False
AT1G10920	0.08702089814037238	0.4861327672485185	0.7462895783350216	False
AT1G10930	-0.22810991880178877	0.22859977421944877	0.5207084673256538	False
AT1G10940	-0.0672046210771844	0.6074965202541911	0.8192512389331641	False
AT1G10950	-0.23337832658588278	0.00037619523173934257	0.008516193174445418	True
AT1G10960	-0.39836473577493037	0.03176797749994695	0.17183012034437034	False
AT1G10970	0.04898698641677152	0.8129715704584939	0.9221503550572515	False
AT1G10980	0.8143014431174495	0.7160497446971312		False
AT1G10990	0.46730125320373483	0.3573449769619943	0.6484826443600845	False
AT1G11000	-0.07561767849103336	0.8165786211484515	0.9241198838007384	False
AT1G11020	0.03783303675964479	0.7642840368474186	0.9002675248126517	False
AT1G11050	-0.19517781038698678	0.2880906953535287	0.5853593405222314	False
AT1G11060	0.07302072845947545	0.47376439160499184	0.738217270537643	False
AT1G11070	1.2693845945191709	0.000703347955169146	0.013273632064105222	True
AT1G11080	0.9695332303053333	0.0010773401062948165	0.018025625588006345	True
AT1G11090	0.1541349672070055	0.324339906764744	0.6199059141755195	False
AT1G11100	0.303292552848314	0.21788136547285786	0.5093076502566021	False
AT1G11112	0.40640469723303174	0.49052205652439096	0.7488220824973423	False
AT1G11120	0.11884255140434412	0.7176193583998813	0.8773879603364361	False
AT1G11125	1.9554815595253998	0.007070497136355307	0.06649019813141913	False
