#geneID	FLT_vs_GC
AT4G26690	0.483723
AT1G33750	0.491067
AT5G20360	-0.473240
AT4G36940	-0.433522
AT2G18200	0.182924
AT5G23250	-0.173863
AT4G01450	-0.490048
AT3G48440	-0.243256
AT5G58300	-0.099066
AT2G11000	-0.198049
AT3G18610	0.477194
AT4G28310	-0.522455
AT2G17190	-0.193932
AT1G43690	-0.474109
AT5G17480	0.135607
AT3G16470	-0.297402
AT2G42280	0.465097
AT1G49320	-0.359442
AT1G24330	0.598603
AT4G17250	0.629233
AT1G23420	-0.102503
AT3G15580	-0.305134
AT5G05370	-0.268960
AT5G04060	-0.597173
AT5G54180	-0.388617
AT4G22370	-0.275575
AT5G08110	0.198361
AT4G15720	-0.222473
AT2G24970	0.164240
AT4G03050	-0.180793
AT3G31430	-0.111169
AT3G06450	0.418343
AT1G14270	-0.444144
AT1G67970	0.832307
AT1G17210	-0.171919
AT1G49160	-0.223225
AT3G55090	0.454008
AT3G55800	-0.403384
AT1G75930	0.213638
AT4G00450	-0.346519
AT3G26390	0.081162
AT4G36590	-0.125150
AT1G49820	0.270044
AT3G55500	0.292975
AT3G52230	-0.261920
AT5G52250	-0.616738
AT4G04040	0.363862
AT1G77920	-0.311692
AT3G59190	0.160861
AT4G14560	0.134712
AT3G22700	-0.113004
AT2G40080	0.453604
AT1G76460	-0.410424
AT5G06340	0.292494
AT2G26080	-0.317283
AT2G38540	-0.300620
AT1G10620	0.383035
AT1G80960	0.323900
AT5G51840	0.173399
AT5G25400	0.286270
AT4G22100	-0.108555
AT4G23090	0.146144
AT4G14180	-0.167555
AT4G02850	-0.431314
AT1G51780	-0.267966
AT5G12330	0.388553
AT5G49750	0.114931
AT1G66730	0.205738
AT4G33000	-0.335436
AT4G25270	-0.379691
AT1G21528	0.173089
AT3G17930	-0.335878
AT3G09630	-0.448419
AT1G33760	0.880101
AT2G26550	-0.438630
AT2G39450	-0.446317
AT4G01650	0.246800
AT5G44230	-0.379445
AT1G62200	0.315501
AT4G36980	0.249707
AT5G56170	-0.296809
AT2G39200	0.837188
AT1G53440	0.262351
AT1G19850	-0.512117
AT5G47260	-0.542685
AT1G01280	0.103667
AT3G49820	-0.101163
AT1G31710	0.182109
AT3G09480	-0.159223
AT5G64770	-0.401470
AT1G51940	0.314248
AT4G17080	0.497514
AT1G20630	-0.219150
AT5G42760	-0.754644
AT2G33530	0.298977
AT4G15680	0.685577
AT4G28600	-0.290925
AT1G48120	-0.308051
AT1G35470	-0.201887
AT1G22985	0.289000
AT3G48050	-0.509410
AT2G48060	-0.285571
AT4G24480	0.351120
AT3G08600	0.325213
AT3G14070	0.266670
AT4G39920	0.866303
AT3G09930	0.158582
AT5G52975	0.149066
AT4G00500	0.158655
AT4G10130	0.158813
AT5G38420	-0.189719
AT5G54650	0.455301
AT3G01660	-0.351733
AT1G62280	-0.239472
AT1G47980	-0.144882
AT1G16300	-0.255758
AT1G20110	0.233805
AT3G53900	-0.527482
AT1G75540	-0.393184
AT4G32210	-0.422341
AT5G16800	0.279534
AT4G22755	-0.299778
AT3G05760	-0.142042
AT1G80910	0.354399
AT4G37370	0.458693
AT1G64040	-0.232127
AT5G03130	-0.429703
AT2G27420	-0.793062
AT3G44940	-0.586930
AT5G47320	-0.448740
AT4G34440	-0.197192
AT3G18350	0.288907
AT5G46700	-0.267146
AT2G38120	-0.114566
AT1G69490	0.966690
AT5G08580	0.077856
AT1G21670	0.239565
AT1G54040	-0.244257
AT5G49360	0.678218
AT3G18680	-0.370483
ATCG01060	-0.187004
AT3G18970	-0.229031
AT2G38040	0.292573
AT1G61350	-0.376000
AT1G30130	0.202154
AT2G26070	-0.463456
AT1G52500	-0.322338
AT1G55850	0.234167
AT3G26570	-0.193466
AT1G04350	-0.721503
AT1G26880	-0.227971
AT1G30250	0.238597
AT4G24600	0.226728
AT3G07980	0.241743
AT3G27580	0.349656
AT3G55980	0.661671
AT3G14160	0.497550
AT2G23910	0.532670
AT2G35310	0.180547
ATCG00300	-0.367151
AT5G49660	-0.326307
AT2G35060	-0.489300
AT1G56430	-0.626482
AT1G44085	-0.130658
AT1G31730	-0.194069
AT4G21380	0.414906
AT3G23940	-0.281573
AT1G29820	-0.428468
AT5G17230	-0.349092
AT3G52620	-0.228756
AT1G51350	-0.569803
AT5G23960	0.112164
AT3G20470	0.618113
AT4G13930	-0.421537
AT1G20890	-0.270121
AT2G27360	-0.431194
AT5G19640	0.341716
AT1G05670	0.611892
AT1G04500	-0.201204
AT4G07940	0.080560
AT3G27670	0.260750
AT3G08880	0.444670
AT2G01420	-0.328853
AT3G05290	0.354063
AT3G02125	-0.403886
AT2G47750	-0.222680
AT2G42160	-0.168948
AT5G61150	-0.256498
AT2G26800	-0.278886
AT2G17070	0.239655
AT1G56520	0.622393
AT1G26940	0.315737
AT1G11320	-0.224477
AT5G03780	-0.194134
AT2G34315	0.192861
AT3G46600	0.475211
AT5G62050	0.347845
AT5G48380	0.564459
AT2G40910	0.325863
AT4G38000	0.317022
AT1G59800	0.098656
AT1G09060	-0.208846
AT1G26580	0.267702
AT3G43660	0.288436
AT3G28030	-0.261084
AT1G01380	0.538715
AT5G01920	-0.457236
AT4G32420	0.100442
AT1G10130	-0.395467
AT1G73760	0.201929
AT1G62490	-0.095405
AT1G78050	-0.385182
AT1G08460	-0.263424
AT3G51200	0.104646
AT3G27240	-0.501999
AT5G20840	0.227786
AT3G49180	-0.359631
AT4G22360	0.639719
AT1G21460	-0.225207
AT4G38340	-0.461436
AT3G63390	-0.208854
AT5G63220	-0.292252
AT5G54900	-0.211581
AT5G50250	-0.455592
AT4G10410	0.182938
AT3G10550	-0.124675
AT5G15810	-0.244687
AT5G05470	-0.332802
AT4G36650	-0.385135
AT4G02380	0.645907
AT5G18360	0.349088
AT2G18890	-0.572304
AT4G36260	0.440114
AT1G15830	0.375025
AT5G61160	0.663626
AT1G65880	0.270669
AT4G03210	-0.428845
AT1G47400	-0.763620
AT2G01510	0.209998
AT2G29300	-0.341101
AT3G51610	-0.228181
AT5G54600	-0.288262
AT1G32990	-0.420593
AT3G13222	0.184132
AT3G57060	-0.308256
AT5G51830	-0.508859
AT4G11890	0.291979
AT5G04800	-0.338537
AT5G63375	-0.320951
AT3G12700	0.611553
AT5G11700	-0.328002
AT4G33840	-0.189364
AT3G18110	-0.452542
AT2G20520	-0.318196
AT4G04920	0.089181
AT5G40260	0.149863
AT4G34910	-0.248296
AT1G31760	0.214089
AT1G23340	-0.709133
AT1G67790	0.289124
AT5G23540	0.112875
AT1G36085	0.269434
AT2G20160	0.153260
AT5G63320	-0.408776
AT4G32360	-0.512924
AT4G10920	-0.256804
AT1G07650	0.302284
AT4G11090	0.304215
AT1G61410	0.343979
AT2G21610	0.221205
AT1G30990	-0.690430
AT4G13800	0.151255
AT3G25545	-0.517886
AT4G00020	-0.305465
AT5G45080	0.234793
AT1G23790	-0.523800
AT2G46910	-0.472921
AT1G55210	-0.382657
AT2G21080	0.233729
AT3G51120	0.341204
AT1G03280	0.148936
AT3G44830	-0.262057
AT3G57970	-0.063562
AT5G45530	-0.214264
AT1G02080	-0.125372
AT1G10530	0.310689
AT3G05050	-0.464030
AT3G13730	-0.195175
AT2G06645	0.226679
AT1G76620	0.348625
AT4G23410	0.153443
AT1G33990	-0.227867
AT2G07695	-0.504173
AT1G18830	0.316483
AT3G06350	-0.284149
AT4G14660	-0.464338
AT1G76240	0.271044
AT4G26415	-0.391384
AT1G06970	0.312567
AT2G17230	-0.124126
AT3G63210	-0.468447
AT4G36210	-0.539809
AT3G01680	0.252646
AT2G45050	0.605701
AT5G18270	-0.657059
AT1G48860	0.090325
AT1G08510	0.166174
AT1G53490	0.333186
AT1G52460	-0.146954
AT5G62700	-0.158772
AT5G64400	-0.162917
AT2G30430	0.085895
AT5G01830	0.252755
AT5G52860	-0.241561
AT5G20380	0.375202
AT3G53470	-0.501018
AT2G43390	-0.803985
AT1G28040	-0.383594
AT3G53220	-0.341140
AT3G08980	-0.301421
AT2G39920	0.277959
AT3G02830	-0.500125
AT5G25210	0.268154
AT5G11780	-0.449198
AT5G19120	0.483616
AT3G20340	0.509387
AT5G66050	-0.230071
AT4G36150	-0.410787
AT4G24270	0.303273
AT2G27760	0.334356
AT5G44110	-0.698878
AT3G21750	-0.473398
AT1G67740	-0.289567
AT4G19860	0.362939
AT3G61190	1.001806
AT1G12610	1.084243
AT2G21430	0.393462
AT3G08890	0.271781
AT4G28330	-0.334643
AT2G22050	0.295017
AT2G07708	-0.398450
AT2G05720	0.218085
AT5G43340	0.171808
AT1G70720	0.113168
AT2G22860	0.896788
AT5G16570	0.422383
AT5G37420	0.262556
AT4G14510	-0.517764
AT1G67060	0.285048
AT1G79450	0.164036
AT3G28170	0.143252
AT5G64280	-0.299519
AT4G20100	-0.182975
AT3G16560	-0.385388
AT2G24590	-0.359473
AT1G28230	0.526857
AT4G38360	-0.373306
AT1G50010	-0.097000
AT4G30130	0.291935
AT1G23710	0.961939
AT2G16365	-0.599447
AT5G17170	-0.456192
AT1G61720	-0.190105
AT1G78030	-0.254548
AT3G47295	0.662160
AT1G36950	-0.354548
AT5G35660	0.323399
AT4G32650	0.773453
AT1G04250	-0.237750
AT1G57943	0.223222
AT2G47350	-0.306656
AT5G15860	-0.102338
AT5G20935	-0.403213
AT5G58540	0.829015
AT5G51630	0.190255
AT5G50940	0.324679
AT3G47180	0.162182
AT3G24750	-0.199746
ATMG00850	0.430589
AT1G63300	-0.217893
AT4G11120	-0.320327
AT2G38195	0.136387
AT3G13570	-0.431948
AT5G54250	-0.391101
AT5G49950	0.296415
AT5G40480	-0.472248
AT1G21640	-0.447609
AT5G36710	-0.737455
AT5G19810	-0.356217
AT5G22440	-0.337634
AT3G50540	0.265970
AT5G62000	-0.189335
AT4G29490	-0.465341
AT1G22710	-0.617972
AT3G55580	-0.129756
AT4G26610	-0.382884
AT2G16070	-0.214192
AT5G55870	0.222020
AT4G19200	0.665650
AT5G63950	0.276710
AT1G33410	-0.438818
AT1G71190	-0.239630
AT3G21340	-0.111778
AT1G48110	-0.698881
AT1G30010	0.289247
AT5G48550	0.238237
AT5G62160	0.253189
AT3G28980	0.222383
AT3G50950	0.336606
AT1G68450	0.339600
AT5G11650	0.356788
AT3G61170	-0.151417
AT5G11920	0.368630
AT5G45770	0.198887
AT3G55440	0.135527
AT4G07325	0.147550
AT1G29195	0.231713
AT1G12900	-0.495423
AT2G41550	0.519996
AT2G27300	0.250312
AT1G77830	0.118998
AT1G23490	-0.213428
AT5G53950	0.197921
AT2G35450	-0.285991
AT4G09890	-0.385194
AT1G76070	0.160760
AT3G57785	-0.401785
AT2G43770	-0.343440
AT3G63190	-0.626466
AT5G44800	0.452831
AT2G33320	0.284223
AT3G57760	0.215978
AT3G03490	-0.567789
AT1G77655	-0.137388
AT1G63070	0.067787
AT4G21270	0.327959
AT2G43870	0.159586
AT3G19950	-0.648298
AT3G24280	0.252296
AT1G60240	-0.181806
AT3G13280	0.084769
AT1G55700	0.157434
AT2G19270	-0.333210
AT5G40320	0.349830
AT3G51680	0.319518
AT5G66110	0.305988
AT1G32350	0.209626
AT1G69295	-0.265928
AT1G66470	-0.421650
AT2G36700	-0.053604
AT4G26080	0.554153
AT5G52660	-0.403303
AT3G56100	-0.193365
AT2G41640	1.118907
AT5G62680	-0.316872
AT5G04520	-0.380286
AT5G53110	0.295941
AT3G57800	0.178274
AT4G31590	-0.266854
AT4G25500	-0.431589
AT1G64490	-0.199396
AT4G13850	-0.209712
AT4G12860	-0.283169
AT4G14965	-0.186290
AT5G24810	-0.236986
AT5G45810	0.285779
AT1G74200	0.134874
AT1G64180	-0.337134
AT4G15480	0.373958
AT1G48350	-0.418853
AT3G55590	0.094660
AT5G62580	-0.166679
AT5G11680	0.227050
AT1G76020	-0.288718
AT3G15540	0.263525
AT1G30080	-0.346653
AT1G47900	-0.195938
AT4G00750	-0.727907
AT5G50840	0.316561
AT3G28180	0.290523
AT2G36920	0.220079
AT2G11520	-0.382189
AT4G04880	0.501402
AT2G17050	-0.212872
AT5G65380	-0.274685
AT3G60590	-0.222976
AT3G09405	0.289059
AT1G05510	0.133400
AT3G46010	0.178485
AT5G24300	-0.682497
AT3G30370	0.218952
AT1G29970	0.748268
AT1G11050	0.513017
AT3G09490	0.227604
AT4G20980	-0.463110
AT2G03130	0.211744
AT5G50860	0.236731
AT5G58830	0.196534
AT5G17680	0.305768
AT2G44080	0.754486
AT3G23290	-0.534921
AT4G17390	-0.218520
AT3G46810	0.428496
AT3G25730	0.451214
AT4G18470	-0.100159
AT5G57020	-0.207515
AT1G66840	-0.426645
AT5G06020	0.114399
AT1G16910	-0.142933
AT3G60740	-0.220893
AT1G34750	0.558733
AT1G64355	-0.455851
AT1G19740	0.165574
AT2G44430	-0.154575
AT5G06580	-0.638483
AT1G17380	1.036836
AT1G48940	0.254912
AT4G16444	-0.178728
AT3G21660	0.315551
AT4G28390	0.323231
AT1G24050	-0.245385
AT4G02670	0.424183
ATMG00150	0.227220
AT5G26190	-0.127476
AT1G43760	0.173898
AT1G80360	0.189987
AT5G20080	-0.358521
AT5G61250	-0.391395
AT2G38480	-0.392152
AT3G19680	0.691470
AT4G35880	-0.162065
AT5G19530	-0.280789
AT4G15300	0.364329
AT5G29070	-0.116778
AT3G17920	0.284964
AT4G17245	0.789514
AT5G02200	0.285685
AT5G56790	0.409094
AT3G01900	0.307047
AT2G35630	-0.241071
AT1G77720	0.203257
AT1G80840	1.251807
AT3G03680	-0.380202
AT5G42230	0.180451
AT5G15580	-0.335300
AT1G77460	0.166884
AT5G57540	-0.603669
AT1G78660	0.169504
AT5G42050	0.446001
AT5G28490	-0.153097
AT3G03550	0.259875
AT4G18950	0.846298
AT1G52180	-0.147082
AT5G44280	0.514175
AT1G71940	0.233576
AT4G12350	0.134473
AT1G23130	0.339149
AT3G50130	0.099486
AT2G23110	0.539109
AT4G26370	0.297247
AT4G32250	-0.461186
AT5G24210	0.229061
AT5G20610	0.246055
AT1G28390	0.185151
AT5G54700	-0.098423
AT3G06035	-0.286807
AT5G53460	-0.452443
AT3G44870	0.669511
AT1G35545	0.292882
AT4G29735	-0.185868
AT1G59580	-0.227968
AT2G31750	0.268687
AT4G36920	-0.192308
AT3G58730	-0.431208
AT4G10310	0.494318
AT1G78150	-0.157862
AT4G21200	0.230678
AT3G13200	-0.314531
AT5G64680	-0.232495
AT1G21910	1.026375
AT3G02000	0.499537
AT5G24140	-0.544393
AT5G61330	0.218966
AT4G16940	-0.363439
AT3G57250	0.243283
AT4G14920	0.264956
AT4G33390	-0.238645
AT2G25150	0.526935
AT2G04480	0.115478
AT5G18470	0.423213
AT2G38900	0.230843
AT5G62940	0.477177
AT3G01480	-0.681246
AT2G32450	0.230252
AT2G43710	-0.218430
AT4G26060	-0.500406
AT4G19865	0.231212
AT3G16200	0.164523
AT5G56090	-0.505421
AT4G32570	0.229719
AT2G02620	0.305107
AT1G14185	-0.467616
AT3G44750	0.266298
ATMG01200	-0.389707
AT1G54350	-0.327788
AT3G16940	-0.296754
AT3G50980	0.569017
AT1G62930	0.385943
AT5G46295	0.430098
AT4G01050	-0.262292
AT1G48420	-0.131976
AT5G06190	-0.102357
AT5G11800	0.234425
AT1G20693	-0.222890
AT5G16050	-0.220173
AT4G36600	0.312586
AT2G29460	0.401286
AT2G04880	-0.288899
AT1G03170	-0.332236
AT3G45580	-0.105892
AT5G15940	0.237466
AT5G24330	-0.507030
AT3G29280	-0.241651
AT5G03210	1.228419
AT1G07260	0.203894
AT2G39140	-0.424894
AT3G23110	0.266934
AT3G03320	0.112154
AT4G23493	0.247784
AT4G23460	-0.363377
AT4G23220	0.780647
AT1G26400	0.069714
AT5G38880	-0.242773
AT4G23570	0.306330
AT5G37830	-0.369647
AT1G75400	-0.473525
AT5G22370	-0.228548
AT5G43460	-0.455469
AT4G32530	-0.273208
AT5G37590	0.445223
AT4G15870	0.143661
AT3G54540	-0.300952
AT4G12600	-0.134383
AT3G06250	0.256942
AT1G13195	0.338711
AT1G32530	0.338961
AT3G12810	-0.354851
AT3G47770	0.166071
AT1G11900	-0.312839
AT1G11870	-0.356945
AT4G35560	-0.400932
AT1G24310	-0.315166
AT5G60300	0.366603
AT5G05750	0.284508
AT1G11880	0.369430
AT1G49870	-0.214039
AT2G35860	-0.311693
AT2G16090	0.208452
AT4G37360	0.342376
AT1G63050	-0.259332
AT5G47400	-0.321951
AT4G27240	-0.408883
AT3G57680	0.165376
AT5G48720	0.364908
AT5G06210	0.559227
AT1G14620	-0.264137
AT4G31260	-0.078140
AT5G64890	0.326643
AT1G74450	0.645083
AT5G08030	-0.955187
AT2G04350	0.254621
AT5G21060	0.097764
AT1G32210	-0.195622
AT3G07640	0.438319
AT5G06970	0.258686
AT2G35970	0.161302
AT5G67150	-0.350915
AT1G55910	-0.335133
AT2G30020	0.927896
AT4G16950	-0.240885
AT5G51880	0.167589
AT5G32450	0.155267
AT3G54220	0.209868
AT1G65920	-0.721676
AT3G63480	0.218875
AT4G15230	0.308775
AT1G69120	-0.242708
AT2G03300	0.202500
AT1G08350	-0.442529
AT4G35910	-0.600106
AT1G04010	-0.157370
AT2G38320	0.261022
AT1G50890	-0.277295
AT5G59730	0.587922
AT1G15290	-0.417676
AT3G07320	-0.249529
AT1G07210	0.290050
AT1G18730	-0.386996
AT3G44350	0.875635
AT1G27930	-0.115744
AT5G11610	0.572553
AT4G25520	0.176902
AT3G01510	-0.354777
AT4G14800	-0.230655
AT1G50510	0.200619
AT5G33280	-0.279050
AT1G27570	-0.221651
AT3G17300	-0.286418
AT5G13200	0.853129
AT3G56530	0.316799
AT1G70560	-0.263894
AT4G37840	0.135069
AT3G60270	0.207379
AT5G05570	-0.291576
AT1G35515	0.270940
AT4G09760	-0.226366
AT2G16950	-0.194550
AT4G32830	-0.411784
AT5G13820	0.315816
AT5G27380	0.321017
AT1G72930	0.357888
AT5G10320	-0.448287
AT4G30430	0.637532
AT4G30790	-0.228843
AT4G16310	0.457587
AT1G27070	-0.393681
AT1G31350	0.319818
AT1G75550	0.480837
AT5G01540	0.209958
AT2G27950	0.206285
AT2G19400	0.277484
AT1G22030	-0.466200
AT5G39580	0.908400
AT5G57140	-0.571330
AT3G46150	0.134470
AT5G18200	0.320627
AT5G65500	0.290905
AT1G66740	-0.197025
AT2G28350	0.123047
AT1G18740	1.072906
AT4G15890	0.457545
AT1G20340	-0.335483
AT3G12520	0.374970
AT1G07025	-0.252671
AT5G25760	-0.189993
AT5G14600	-0.227676
AT3G48100	0.398744
AT2G47630	-0.236971
AT5G55540	0.404216
AT1G74660	-0.434062
AT3G18000	-0.713781
AT1G72450	0.482700
AT2G18940	-0.597353
AT2G17250	-0.607253
AT5G61865	-0.376475
AT3G14395	-0.253115
AT5G23790	-0.134240
AT5G04040	-0.155519
AT1G32520	-0.364707
AT2G28440	-0.373122
AT3G54000	0.790211
AT3G51210	-0.124373
AT5G27060	0.166719
AT1G53240	-0.452253
AT1G69760	-0.468447
AT3G06770	0.210078
AT1G69690	-0.774195
AT5G06290	-0.358146
AT2G32660	0.262107
AT3G09640	0.233519
AT3G47650	-0.395833
AT5G01350	0.111985
AT5G49960	0.407926
AT4G02530	-0.485771
AT3G17250	-0.484083
AT1G74430	0.474114
AT4G35890	-0.329547
AT1G67760	0.400997
AT2G39130	-0.488275
AT5G63530	-0.203648
AT1G54720	0.173363
AT1G78100	-0.263779
AT1G36070	0.256715
AT1G79810	0.207725
AT1G51810	0.101399
AT3G56520	0.116362
AT5G09480	-0.742630
AT1G62870	0.220953
AT3G07110	-0.318276
AT1G01900	-0.254213
AT1G32970	0.313392
AT5G04230	0.336222
AT1G11370	0.312178
AT1G19770	0.370047
AT5G14130	-0.580419
AT1G73480	-0.377327
AT4G17580	0.289974
AT2G22810	0.185243
AT3G04970	-0.348830
AT1G14540	0.564993
AT4G39510	-0.485388
AT2G20760	0.244307
AT3G52140	0.273241
AT2G01880	0.638012
AT1G15360	0.341729
AT1G75820	0.280603
AT2G31830	-0.186880
AT1G70130	0.899013
AT2G35490	-0.378702
AT3G57960	-0.190073
AT5G47790	-0.554983
AT2G23070	-0.579660
AT5G51070	-0.239307
AT1G21610	0.469253
AT5G47000	0.140333
AT2G36910	0.153579
AT4G33810	0.216231
AT1G19960	-0.305711
AT5G25610	-0.312897
AT1G55160	-0.151645
AT5G54940	0.273681
AT1G01300	-0.405578
AT4G38890	-0.305146
AT2G25490	0.215720
AT2G40210	0.219266
AT3G24480	-0.261229
AT5G23070	-0.330119
AT1G08590	0.264069
AT2G33260	0.223739
AT2G17960	-0.152857
AT3G15440	-0.144375
AT4G23730	-0.155584
AT4G35850	0.197710
AT1G56690	0.644088
AT1G64350	-0.250735
AT2G17870	0.139040
AT3G44970	-0.381900
AT3G60330	0.355005
AT3G50820	-0.465239
AT5G01090	-0.164496
AT1G47370	0.407409
AT5G58960	-0.227205
AT4G22820	0.270411
AT2G27090	-0.329389
AT3G51810	0.940773
AT4G09630	-0.371883
AT3G56880	0.423182
AT3G17130	-0.389206
AT4G19690	-0.857445
AT3G24250	-0.294002
AT4G11690	-0.430481
AT4G18040	-0.382839
AT1G14320	-0.249676
AT4G08790	-0.613146
AT1G05170	-0.741920
AT3G20050	0.255239
AT3G04100	0.355437
AT1G08410	0.807255
AT5G07540	0.448972
AT5G17610	-0.335468
AT5G24410	0.494100
AT1G35670	0.334818
AT2G05210	-0.109069
AT5G42420	0.344703
AT2G41630	-0.095451
AT5G16300	0.231153
AT3G49520	-0.241469
AT1G15870	-0.258435
AT5G36910	0.302532
AT1G14790	-0.348181
AT4G25260	0.265774
AT1G25380	0.280313
AT4G26000	0.343776
AT1G80070	-0.265696
AT1G69310	-0.278055
AT3G50550	0.171592
AT2G34040	-0.283182
AT4G03100	-0.443992
AT1G05290	-0.199660
AT4G08330	0.214644
AT1G05700	-0.131173
AT3G47833	-0.177588
AT5G56140	0.192331
AT5G24550	0.089257
AT1G67120	-0.479107
AT2G37780	-0.153104
AT5G54380	0.385993
AT4G18390	0.230463
AT1G23360	-0.468454
AT1G53140	0.285368
AT1G78300	0.117678
AT3G22950	-0.228534
AT4G11670	-0.320000
AT3G20160	0.318713
AT1G03440	0.367253
AT5G37770	0.508873
AT3G62620	0.194674
AT5G66330	0.478757
AT3G28155	0.255183
AT2G37975	-0.502772
AT5G03970	0.277801
AT2G46140	-0.205849
AT3G10960	0.097331
AT1G17530	0.315249
AT1G63750	0.281014
AT4G37640	0.162982
AT1G70070	-0.423360
AT3G25090	-0.223088
AT1G15110	-0.546526
AT1G08960	0.292634
AT4G18650	-0.259372
AT3G02570	-0.248918
AT3G57230	-0.188220
AT5G12440	-0.237206
AT3G05600	-0.575209
AT5G60350	0.350716
AT1G12340	-0.707959
AT1G31335	0.221844
AT5G36140	-0.316258
AT5G06510	0.289550
AT5G03760	-0.301944
AT1G12850	-0.457930
AT3G56940	-0.459967
AT5G35600	-0.184068
AT2G47440	-0.405952
AT1G24060	0.207150
AT3G46355	0.184909
AT1G63830	0.552240
AT2G28470	0.193821
AT1G26420	0.138510
AT2G14260	0.215150
AT5G42010	0.669993
AT3G56580	-0.223790
AT4G15000	-0.135878
AT3G04150	0.332443
AT2G29630	0.260982
AT4G01840	-0.527694
AT5G43513	0.181375
AT5G66060	-0.496730
AT3G08940	-0.495046
AT4G36190	-0.179000
AT4G10340	-0.442225
AT3G02930	0.333024
AT5G38440	0.175365
AT2G37940	0.460577
AT1G61840	0.534486
AT3G48930	-0.303136
AT2G13620	0.150799
AT2G45430	-0.169985
AT1G10850	-0.631390
AT3G22990	-0.546876
AT5G16260	-0.085196
AT4G30320	-0.430743
AT1G02260	0.216331
AT3G45230	0.356680
AT5G08070	-0.444525
AT1G11350	0.431919
AT3G55960	0.303863
AT5G03900	-0.239805
AT3G20910	0.294317
AT1G22760	0.080169
AT1G12000	-0.301084
AT1G08390	-0.422508
AT4G17750	-0.100434
AT3G20980	0.048596
AT1G31400	0.181088
AT1G05740	-0.267626
AT3G07160	-0.393646
AT2G23760	-0.494587
AT2G21560	-0.202812
AT1G05120	0.363978
AT4G05320	-0.288431
AT3G59830	0.202223
AT1G58370	0.239028
AT1G71870	-0.612472
AT2G11010	0.202811
AT4G39960	-0.220686
AT5G47770	-0.302089
AT3G28380	-0.509781
AT4G33490	0.175029
AT3G04520	-0.203185
AT1G49380	-0.541685
AT2G35480	-0.275400
AT3G43930	-0.197864
AT1G30880	-0.209187
AT4G16390	-0.375658
AT1G27000	0.192090
AT5G62730	0.138445
AT5G24500	0.183451
AT2G32150	0.992624
AT1G55670	-0.403019
AT4G17600	-0.401892
AT4G15510	-0.610448
AT3G21260	0.555633
AT5G66950	-0.271024
AT2G06990	0.190620
AT1G69440	-0.241119
AT5G39890	-0.703599
AT1G06170	-0.174535
AT5G52240	0.369841
AT1G19610	0.548281
AT3G44820	-0.146590
AT3G62290	0.277857
AT5G39785	0.575638
AT3G15400	-0.336404
AT4G09520	-0.289897
AT2G15580	0.126280
AT5G54620	-0.084024
AT5G12980	0.368197
AT1G76560	0.337273
AT1G17650	-0.303616
AT5G64140	-0.404197
AT5G57570	-0.265007
AT5G54580	-0.222112
AT1G78810	0.309826
AT4G17430	-0.318824
AT5G35080	-0.331095
AT4G35940	0.465146
AT4G38390	-0.183968
AT5G13400	-0.157072
AT5G15750	-0.523533
AT2G44890	0.337669
AT3G03420	0.152023
AT1G69530	-0.708675
AT5G08630	0.266737
AT5G09760	-0.172608
AT4G12410	0.368200
AT4G24090	-0.352211
AT4G13160	-0.340742
AT3G24450	0.216282
AT3G05970	0.153700
AT4G25150	0.286288
AT5G36770	0.140585
AT3G54480	-0.293188
AT3G58780	0.529471
AT5G16790	-0.262336
AT5G14880	-0.144154
AT3G47070	-0.332076
AT1G01920	-0.279538
AT2G02470	-0.412141
AT2G34140	0.301628
AT1G72340	-0.628056
AT4G01330	0.321849
AT3G15860	0.234683
AT3G55600	0.315233
AT5G25570	0.265724
AT4G29380	-0.289776
AT3G16360	0.594051
AT1G04030	-0.346635
AT1G20650	-0.374675
AT1G43630	0.226411
AT2G16280	-0.315273
AT1G30000	-0.339584
AT2G24430	0.356616
AT4G15430	-0.281475
AT1G32100	-0.284051
AT5G53740	-0.130849
AT1G28630	0.120077
AT4G23450	-0.306764
AT2G33040	-0.147206
AT1G75660	0.268297
AT1G53590	0.135063
AT3G62870	-0.261226
AT1G52790	-0.424888
AT1G78220	0.111986
AT1G72650	0.152069
AT1G77130	-0.437189
AT5G38900	0.535222
AT2G21270	-0.218306
AT1G01530	0.223139
AT4G10520	0.098749
AT3G63270	-0.301851
AT5G02430	-0.287336
AT1G69850	0.268970
AT1G11850	-0.172028
AT3G04060	-0.435766
AT4G11000	0.312185
AT1G19120	-0.306135
AT3G04780	-0.263144
AT2G32610	0.140311
AT4G04620	0.306512
AT1G24190	-0.359511
AT1G02550	0.501861
AT1G32930	0.256680
AT3G47890	-0.338132
AT5G45250	0.216278
AT1G47640	-0.171994
AT5G51800	-0.395176
AT2G41940	-0.511482
AT1G12160	0.282905
AT5G14540	0.270356
AT1G13090	-0.628510
AT5G37950	0.323504
AT2G02390	-0.269231
AT3G21520	0.211778
AT3G01430	0.209249
AT5G57510	0.817963
AT1G26310	-0.140538
AT5G53980	0.596371
AT2G46470	-0.424401
AT3G14860	0.161426
AT4G03940	-0.290208
AT1G29620	-0.155398
AT5G66400	0.994694
AT3G49360	0.220543
AT5G59090	0.453528
AT5G52020	0.840493
AT1G23280	-0.402410
AT3G26860	0.130287
AT4G33720	1.015131
AT5G23400	-0.389970
AT2G21370	-0.422518
AT3G26160	0.187119
AT4G32230	-0.107655
AT1G74620	0.124515
AT3G25790	0.663966
AT1G75920	0.188430
