#geneID	FLT_vs_GC
AT1G36370	0.287288
AT3G48170	0.177627
AT1G71780	-0.206384
AT2G02810	0.122355
AT4G21060	-0.206319
AT2G32750	0.145252
AT1G27290	0.417824
AT1G43710	-0.129319
AT4G20830	0.535578
AT2G26380	0.351490
AT5G19010	-0.149963
AT1G72560	0.108546
AT1G53990	0.147543
AT5G17630	-0.286613
AT2G47990	-0.121559
AT5G57500	-0.431771
AT4G27500	0.154855
AT3G46900	-0.346873
AT1G78710	-0.195154
AT1G47250	-0.315876
AT5G13850	-0.221167
AT5G05600	0.729369
AT5G47700	-0.222791
AT1G07010	-0.225193
AT5G14150	-0.201631
AT1G72810	-0.332615
AT1G18750	0.201261
AT3G16730	0.158127
AT5G20660	0.133509
AT2G13500	0.137726
AT1G73920	-0.245751
AT2G36400	0.157038
AT1G13370	-0.225622
AT1G77655	0.157816
AT4G15710	0.135901
AT3G26510	0.682758
AT5G61940	-0.175679
AT5G10100	0.792823
AT1G06060	-0.266391
AT5G40480	-0.088246
AT1G72250	-0.355687
AT2G20980	-0.206214
AT4G33050	0.404170
AT1G04120	-0.221214
AT3G16290	-0.228365
AT3G52500	-0.302689
AT1G65540	-0.205615
AT3G18770	0.187711
AT1G18560	-0.224252
AT1G76600	1.170353
AT5G48990	-0.131145
AT3G62680	0.122479
AT1G02000	-0.240961
AT2G18510	-0.295280
AT3G22830	0.516668
AT5G10910	-0.293551
AT1G21480	0.141383
AT1G63910	-0.189432
AT3G61710	0.252780
AT5G65460	-0.191383
AT2G33255	-0.223652
AT1G49100	0.124804
AT5G38470	-0.147988
AT4G36830	0.280730
AT3G07790	0.176511
AT1G77450	0.597015
AT3G26600	-0.331753
AT4G22110	0.206409
AT4G10500	-0.558477
AT3G03260	0.141890
AT5G54170	0.459706
AT3G01410	-0.215538
AT1G36070	0.320902
AT5G07830	0.139335
AT1G23120	0.323397
AT4G20980	-0.151975
AT5G26310	-0.295751
AT3G10370	-0.169484
AT3G19580	1.118574
AT2G42700	-0.136250
AT2G18420	0.140645
AT3G02580	-0.154076
AT5G19850	-0.153929
AT3G52510	0.188924
AT1G12000	-0.260784
AT5G38540	0.152683
AT2G28250	0.205482
AT3G06000	-0.210779
AT4G00770	0.150856
AT3G22300	-0.289532
AT5G04290	-0.241042
AT1G61940	0.147320
AT3G60420	0.114381
AT3G55110	0.145723
AT2G16430	-0.354519
AT5G58150	-0.173624
AT3G11230	0.327953
AT1G32770	1.482157
AT1G07090	-0.198958
AT1G52700	-0.402425
AT2G39510	-0.302306
AT5G43580	-0.563950
AT2G44820	-0.264493
AT5G03280	-0.223661
AT3G21260	0.868423
AT1G03020	0.903837
AT2G20240	-0.357777
AT5G23180	-0.254434
AT3G57150	-0.180843
AT1G05750	-0.242781
AT4G17330	-0.237659
AT3G16100	0.089979
AT2G18270	0.113256
AT5G11530	0.160380
AT1G09630	-0.271018
AT2G03310	0.240731
AT1G78510	-0.252777
AT1G47230	-0.254646
AT4G36030	0.315637
AT5G18390	-0.229862
AT3G14410	-0.226950
AT1G44414	0.179971
AT3G10060	-0.231048
AT1G69340	-0.146498
AT5G49945	-0.204096
AT1G71210	-0.331083
AT4G32950	-0.256204
AT4G29830	-0.145732
AT3G01070	-0.254273
AT1G56060	0.480203
AT4G37260	0.592576
AT3G05860	-0.111648
AT1G15020	-0.236840
AT3G11380	-0.080179
AT5G45250	0.345888
AT5G52440	0.114989
AT1G51090	0.501340
AT5G24130	-0.158903
AT5G05190	0.583985
AT3G55040	0.213058
AT4G01140	-0.129619
AT3G44190	0.486874
AT3G19240	0.853120
AT5G65320	0.304326
AT5G64290	-0.191709
AT2G42830	-0.120750
AT1G20890	0.217995
AT5G38290	-0.187588
AT5G28040	-0.309675
AT1G28260	0.204505
AT2G31580	0.280648
AT5G37490	0.267970
AT3G15690	-0.175911
AT5G60680	0.665884
AT3G43790	0.328525
AT4G29670	0.471255
AT1G59800	-0.193820
AT4G33960	0.240733
AT3G03430	-0.146658
AT1G55920	0.319090
AT4G02770	-0.236320
AT3G24220	0.169753
AT1G67600	0.263911
AT4G14920	0.163278
AT3G03520	-0.214582
AT1G08640	-0.152943
AT4G39350	0.348476
AT5G59550	0.700940
AT4G27460	0.418824
AT3G05580	-0.180514
AT4G24170	-0.127083
AT2G37220	-0.123788
AT5G20940	-0.261788
AT2G46820	-0.205735
AT1G36160	-0.180069
AT5G10180	0.281465
AT5G52910	-0.408895
AT3G08000	0.149171
AT1G34370	0.187187
AT5G20810	-0.277937
AT2G29800	0.186431
AT1G05440	-0.202477
AT1G70770	-0.168787
AT2G45060	-0.123954
AT1G22370	0.187507
AT1G24520	0.099413
AT4G19170	0.174323
AT1G54770	-0.186454
AT1G07705	-0.291910
AT1G73850	0.262193
AT4G24160	0.357997
AT5G11990	0.291101
AT2G37910	-0.203788
AT1G27090	-0.187882
AT5G62390	-0.356137
AT3G18240	-0.209221
AT2G35040	-0.231275
AT1G06790	-0.148778
AT3G14090	0.253635
AT5G42380	1.408283
AT5G05100	0.112305
AT3G14390	-0.186007
AT3G50620	-0.242947
AT4G30200	0.125006
AT3G28180	0.960260
AT5G23460	0.188890
AT2G14395	-0.109121
AT2G19970	-0.367115
AT3G60520	0.374674
AT5G39785	0.138895
AT3G47950	-0.297335
AT1G60040	0.221161
AT1G02690	-0.280017
AT1G50630	0.187842
AT4G20360	-0.254275
AT5G04140	0.424190
AT1G67370	0.231207
AT5G20620	-0.323405
AT3G28910	0.329324
AT1G32810	-0.229318
AT1G23205	-0.231942
AT1G04050	-0.174749
AT3G47730	0.175193
AT5G27970	-0.124507
AT1G58410	0.110805
AT2G25620	-0.246576
AT4G13420	0.251041
AT1G09700	0.145396
AT5G05010	-0.140179
AT1G26940	-0.205245
AT1G53530	-0.140967
AT1G01530	0.129126
AT4G26660	-0.295074
AT3G13590	-0.255227
AT4G22220	-0.143476
AT4G18100	-0.097708
AT3G53790	-0.160503
AT2G20660	0.141549
AT4G10925	0.083563
AT4G39920	-0.128586
AT1G75090	0.408127
AT5G20110	0.161128
AT2G18540	0.149606
AT5G13200	0.814719
AT2G02860	0.206314
AT2G18760	-0.166686
AT5G03720	0.352877
AT4G15940	-0.156568
AT3G55150	-0.123080
AT2G24040	0.212975
AT3G05400	0.280559
AT5G34930	-0.197529
AT3G12420	0.127454
AT5G51740	0.200522
AT2G19770	0.204174
AT3G03490	0.168006
AT5G04720	0.318108
AT3G05170	0.245145
AT1G79820	0.161261
AT4G13830	0.429606
AT3G51390	0.169841
AT2G32350	-0.100225
AT1G72940	0.399748
AT1G53165	0.133014
AT1G23090	0.265548
AT1G22900	0.121434
AT4G23640	-0.208102
AT5G55260	-0.246848
AT5G06680	-0.238945
AT5G35600	-0.136083
AT4G28780	-0.117610
AT3G14560	0.484312
AT3G28680	0.158117
AT3G18870	-0.198004
AT2G22880	0.977449
AT5G09510	-0.167881
AT5G59490	0.568800
AT2G19170	-0.196311
AT2G41820	-0.289651
AT3G24230	0.214039
AT4G00330	0.113442
AT5G27870	0.090282
AT2G39840	-0.229516
AT4G21230	0.374200
AT5G40940	-0.069418
AT5G05670	-0.118276
AT1G34260	-0.266558
AT2G31370	-0.193704
AT1G55220	-0.152172
AT1G18800	-0.160049
AT5G13330	0.583818
AT1G51400	0.116066
AT1G06560	0.099925
AT5G02980	0.166881
AT5G08565	-0.265537
AT3G26560	-0.152009
AT2G17975	0.227822
AT1G13280	-0.193074
AT2G03630	-0.163474
AT4G23450	-0.207166
AT5G42810	-0.337379
AT3G23460	-0.081520
AT4G19410	0.256513
AT3G16610	-0.180280
AT4G38270	0.107157
AT2G17710	0.287410
AT4G36750	-0.193849
AT1G02110	-0.160041
AT5G65930	-0.238320
AT5G55710	-0.292322
AT4G17490	0.886056
AT1G28135	-0.182844
AT1G60850	-0.103148
AT5G23070	-0.167050
AT5G56230	0.180832
AT5G44350	0.447281
AT5G23850	0.189458
AT4G01150	-0.111908
AT3G26850	-0.229411
AT4G13450	0.134644
AT1G18630	-0.185307
AT5G60500	-0.098270
AT5G41210	-0.150674
AT1G27461	0.126740
AT1G15430	0.302999
AT5G39570	-0.100374
AT1G15160	0.388673
AT2G16485	-0.254006
AT1G07400	0.493460
AT3G04810	-0.271217
AT2G36030	-0.136258
AT1G32990	-0.130122
AT1G78895	0.234234
AT5G46150	0.251219
AT1G20030	0.179133
AT1G69310	0.106788
AT2G28210	0.350435
AT5G11510	-0.313509
AT4G17350	0.177803
AT2G26180	-0.244669
AT1G19300	0.407662
AT1G19100	0.166009
AT1G66430	-0.256773
AT4G37120	-0.147394
AT1G51550	0.239806
AT2G05940	0.809172
AT3G66658	-0.145703
AT1G18130	-0.143266
AT1G02410	-0.179178
AT1G08540	-0.218561
AT1G15780	0.220985
AT2G46640	0.705007
AT2G17972	-0.227055
AT2G24100	0.725974
AT4G19600	-0.153745
AT1G80780	0.262301
AT5G13380	-0.058326
AT3G11964	-0.209287
AT5G09800	-0.181528
AT4G31120	0.115696
AT3G21780	0.224918
AT1G68670	0.153725
AT1G74150	-0.261489
AT3G63510	-0.199829
AT3G15490	-0.167766
AT4G35310	-0.228057
AT1G64570	-0.300374
AT1G68640	0.191074
AT3G60410	-0.193594
AT2G39430	-0.585663
AT1G09610	0.354268
AT1G49840	0.309420
AT5G02150	0.307135
AT1G30540	0.256303
AT2G02290	0.136776
AT2G01190	0.129858
AT2G22310	0.137034
AT3G57550	-0.307908
AT3G12680	-0.125318
AT3G10700	0.222021
AT5G57800	0.224414
AT1G47210	-0.363742
AT4G23200	-0.166887
AT5G57250	-0.266495
AT3G24210	-0.121138
AT5G46240	0.321302
AT1G04780	0.196297
AT5G25160	-0.784733
AT2G18090	0.168225
AT4G16610	0.262472
AT3G17810	-0.265615
AT5G15540	-0.197015
AT3G53710	-0.213339
AT3G02470	0.242299
AT3G23260	0.231470
AT4G09720	-0.137993
AT1G21390	0.262405
AT5G28640	-0.206961
AT5G64780	0.190404
AT5G65660	0.193301
AT1G18260	0.175165
AT5G23730	-0.284491
AT1G53035	-0.226515
AT4G35190	0.340077
AT4G10550	0.278680
AT5G59660	0.178334
AT4G21100	-0.131217
AT1G10680	0.119030
AT5G25390	-0.126160
AT5G46210	-0.145270
AT2G02710	0.729035
AT2G15690	-0.214587
AT1G09130	-0.171399
AT5G22400	-0.189812
AT4G10843	-0.157674
AT3G50080	-0.216896
AT3G60300	0.299797
AT4G31940	-0.103657
AT5G01110	-0.200602
AT5G04940	-0.301704
AT1G55610	-0.245883
AT2G47570	-0.149907
AT4G28490	-0.214676
AT3G19940	0.185792
AT1G76890	0.318590
AT1G08030	-0.200723
AT1G10417	-0.200431
AT3G57490	-0.154209
AT2G42840	-0.390158
AT5G15140	0.119653
AT1G68150	0.098376
AT5G03940	-0.144609
AT3G51950	0.207104
AT2G21060	-0.277355
AT1G03040	-0.183878
AT1G74860	0.261579
AT1G09750	-0.465424
AT2G20930	-0.123348
AT5G67080	0.430975
AT2G03810	0.145863
AT5G06330	0.540144
AT3G19590	-0.279183
AT5G20420	-0.194946
AT1G72420	0.142456
AT2G45380	-0.098407
AT2G19510	-0.115752
AT2G41950	-0.328565
AT1G22930	0.307473
AT1G32640	0.706002
AT3G20490	-0.223463
AT3G59370	-0.209525
AT2G30600	-0.307040
AT3G15210	0.707753
AT3G28960	-0.115460
AT2G26280	0.171812
AT2G38490	0.124422
AT2G30110	-0.221025
AT1G34570	-0.256130
AT5G62410	-0.309053
AT3G04030	0.354688
AT1G65930	-0.163376
AT5G44870	0.249791
AT1G18700	0.153141
AT3G07330	-0.217606
AT2G03740	-0.277458
AT2G48030	0.209552
AT3G27570	-0.233139
AT5G22250	0.919213
AT1G09410	0.155582
AT1G53070	-0.432470
AT5G38300	-0.312185
AT1G14800	-0.188470
AT5G55520	-0.456141
AT5G64720	0.131282
AT4G16250	-0.377575
AT1G25410	0.116307
AT5G11420	-0.582767
AT4G40050	0.132282
AT5G47050	0.236288
AT4G04700	0.170029
AT1G71200	0.169323
AT1G27760	-0.285176
AT2G34790	-0.503378
AT5G07730	0.196664
AT5G15080	-0.148763
AT4G26150	-0.141336
AT5G66570	-0.193900
AT5G52200	-0.178527
AT3G13445	-0.254270
AT2G40290	-0.187305
AT5G49840	-0.246401
AT4G07515	-0.211070
AT2G17680	0.085152
AT3G53170	0.093082
AT1G53750	-0.166786
AT4G00680	0.105708
AT5G57030	-0.249070
AT3G55280	-0.162638
AT1G25320	-0.241892
AT1G16300	-0.228545
AT3G30540	-0.110490
AT5G37020	-0.335114
AT5G26910	-0.145738
AT1G05660	0.114647
AT1G79985	0.129018
AT5G47730	0.245515
AT5G63200	0.162641
AT2G14080	0.213719
AT2G43570	-0.700569
AT1G48460	0.117524
AT5G50800	-0.690327
AT3G02540	0.220072
AT2G40270	0.517922
AT5G54350	-0.199272
AT3G18650	0.098976
AT3G60510	-0.248202
AT1G71990	0.340851
AT3G46940	-0.207344
AT4G36550	0.481125
AT3G49630	0.126374
AT5G55100	0.155229
AT4G18950	0.301502
AT1G44990	-0.187921
AT5G12430	-0.283500
AT3G05040	-0.245327
AT2G20350	0.228784
AT4G00280	0.119611
AT4G23885	-0.209714
AT1G04290	-0.272256
AT1G59600	-0.302368
AT1G09310	0.453166
AT1G74630	0.165928
AT3G26550	0.504869
AT4G39660	-0.157508
AT2G04860	0.095014
AT3G56750	0.119498
AT5G25060	0.173566
AT1G14480	0.735357
AT5G23000	0.295592
AT3G44820	-0.279247
AT3G48250	-0.124905
AT2G06020	0.099216
AT5G09230	-0.227482
AT2G40130	-0.704529
AT1G70590	0.448340
AT3G51940	-0.125187
AT1G01520	0.165096
AT3G16060	-0.234148
AT5G16490	0.457885
AT3G52570	-0.141115
AT5G17990	-0.187678
AT3G12200	-0.173615
AT2G19430	-0.161749
AT1G76960	0.555010
AT4G05380	-0.127692
AT1G04680	-0.182167
AT5G58350	0.400693
AT3G23540	-0.166374
AT2G21110	-0.091819
AT3G25120	-0.204277
AT5G04310	0.201027
AT5G07880	0.163168
AT5G04640	-0.182817
AT4G28020	-0.177381
AT3G06740	-0.372570
AT1G17710	0.562704
AT1G05805	0.194130
AT3G03220	-0.140938
AT5G65960	-0.163224
AT1G48690	-0.156875
AT5G54610	0.147528
AT5G21160	-0.264786
AT1G70510	0.373594
AT1G06400	0.125119
AT5G35670	0.544516
AT2G14720	-0.243017
AT3G04880	-0.152151
AT5G55650	0.309408
AT1G15220	-0.224830
AT1G16780	0.190591
AT1G21900	-0.174064
AT1G10590	-0.123273
AT5G43980	-0.284113
AT5G08190	0.285184
AT2G46620	-0.171416
AT1G27440	0.499887
AT5G39645	-0.104463
AT2G20630	-0.159863
AT3G57930	0.376336
AT2G45240	0.172844
AT3G57390	-0.132233
AT5G11460	-0.284348
AT5G56090	0.245044
AT1G30880	0.215743
AT5G60820	-0.159376
AT3G24360	0.206732
AT5G52330	-0.180071
AT1G78020	0.248363
AT3G08760	0.207425
AT1G10930	-0.169445
AT1G16330	-0.316145
AT1G72480	-0.142534
AT4G27680	-0.215933
AT2G16910	-0.205956
AT5G55630	-0.198028
AT4G26700	-0.162853
AT2G39410	0.309050
AT2G37540	0.613559
AT1G76240	0.214695
AT4G22580	-0.325489
AT4G01110	-0.292348
AT3G09680	-0.128638
AT2G34585	-0.128811
AT3G61810	-0.133750
AT2G38790	0.830393
AT5G40260	-0.105906
AT3G10120	-0.150333
AT1G51480	-0.130158
AT5G24890	0.416827
AT1G13740	-0.492687
AT2G20140	-0.129142
AT1G73400	-0.162390
AT3G51770	-0.223268
AT3G28530	0.336305
AT4G31430	-0.281142
AT5G59830	0.237152
AT2G20100	-0.281961
AT3G58690	-0.150231
AT5G27860	-0.203972
AT1G78950	-0.183797
AT4G01100	-0.272093
AT1G51060	-0.168030
AT2G16990	0.372468
AT1G69720	0.150667
AT1G10210	0.174232
AT5G59850	-0.151429
AT1G09930	-0.233045
AT1G29480	-0.069612
AT1G03700	-0.169838
AT5G43670	-0.204579
AT1G15370	-0.140983
AT5G62680	-0.343751
AT5G61420	0.346932
AT2G07110	0.124661
AT1G45000	-0.166701
AT1G07440	0.451465
AT3G56850	-0.129456
AT1G61900	0.182277
AT4G25280	0.253895
AT3G21520	0.190388
AT5G42830	0.290066
AT5G16080	0.154834
AT3G13390	0.139445
AT3G54820	-0.395725
AT1G64610	0.327651
AT1G12200	0.481938
AT3G48810	-0.369343
AT4G16480	0.207932
AT1G19450	-0.229771
AT1G66640	-0.151666
AT2G45130	0.272050
AT4G23570	0.302961
AT4G32320	0.147036
AT5G45260	0.188278
AT3G52220	-0.219973
AT3G24100	0.512007
AT4G01320	-0.131262
AT3G03000	0.340352
AT3G51870	0.303940
AT5G43200	-0.151291
AT4G10560	-0.171304
AT3G24570	0.133968
AT3G18480	-0.120777
AT5G66540	-0.287425
AT1G74250	-0.213974
AT4G01660	-0.169923
AT4G15890	-0.315147
AT3G24830	-0.154769
AT5G44630	0.130470
AT2G27980	-0.261366
AT4G28400	0.421387
AT4G02860	-0.132962
AT1G68760	-0.138221
AT4G14960	-0.202081
AT1G25390	0.100721
AT1G62770	-0.306726
AT4G22850	-0.171858
AT2G03510	-0.141848
AT1G63990	0.123704
AT4G39190	0.372039
AT3G23580	-0.226730
AT5G61640	-0.193815
AT5G45460	-0.193317
AT3G14075	0.211565
AT5G35760	0.117299
AT1G52920	0.279564
AT5G43100	0.173466
AT2G40570	-0.247949
AT1G13700	0.683002
AT5G60290	-0.126256
AT2G31670	-0.116332
AT3G27240	-0.115813
AT5G07530	-0.256244
AT3G21630	0.230484
AT1G23250	-0.128346
AT1G02520	-0.203084
AT3G12080	0.202224
AT5G15350	-0.114848
AT1G67300	0.181847
AT5G64840	-0.281216
AT2G37820	-0.288027
AT4G17950	0.190609
AT1G61730	-0.173535
AT1G53210	0.363170
AT3G63220	-0.222013
AT1G17840	0.329041
AT5G55280	-0.263683
AT4G33490	0.187276
AT3G09740	-0.199977
AT3G14280	0.566378
AT3G48640	0.276967
AT1G47260	-0.144960
AT1G55740	0.117822
AT4G27250	0.129834
AT1G27540	0.357007
AT1G02860	-0.225356
AT5G38220	-0.149298
AT2G24440	-0.223246
AT2G35530	-0.273590
AT1G30515	-0.550640
AT1G77990	0.362768
AT2G21950	-0.197434
AT1G18730	0.319985
AT5G13500	-0.173968
AT3G62320	0.129380
AT1G26770	-0.315381
AT5G52890	-0.120353
AT1G70250	-0.107907
AT3G51120	0.119169
AT3G51700	0.215489
AT2G17670	-0.168818
AT1G07210	-0.151439
AT2G19410	0.103921
AT1G32960	0.826175
AT5G35910	-0.210543
AT5G14520	-0.169497
AT3G62550	0.481210
AT5G63870	-0.261844
AT5G66120	-0.150711
AT1G13680	-0.121072
AT3G24170	-0.117431
AT2G10560	-0.148313
AT5G66240	0.125571
AT5G20370	-0.097313
AT3G06500	0.487176
AT4G00390	0.090743
AT5G03420	-0.129709
AT5G19550	-0.271455
AT3G12670	-0.182745
AT4G28210	-0.241189
AT3G07710	-0.257448
AT4G31810	-0.103046
AT1G63680	-0.172018
AT4G19250	-0.155257
AT4G31230	0.106029
AT3G56800	-0.104937
AT2G01650	0.135435
AT5G26840	0.201236
AT1G21270	0.232825
AT3G05740	-0.155482
AT1G49180	-0.289738
AT2G27510	-0.084281
AT3G18060	-0.156028
AT5G09550	0.194508
AT5G45140	-0.214335
AT2G33210	-0.307412
AT4G07820	-0.255618
AT4G21020	-0.102445
AT1G08707	0.136816
AT5G25780	-0.197330
AT5G65260	-0.084741
AT2G15400	-0.141744
AT3G09640	0.164370
AT2G44980	-0.120609
AT2G27150	-0.279686
AT3G50940	0.289264
AT4G28510	-0.091314
AT1G63640	-0.263572
AT4G01950	0.278309
AT5G26120	0.153190
AT3G11510	-0.189439
AT2G38510	-0.157899
AT5G43450	0.483798
AT2G03210	0.122112
AT2G01250	-0.160864
AT5G45700	-0.412812
AT2G35670	0.114896
AT2G44490	0.201034
AT1G33860	-0.155751
AT1G10840	-0.146914
AT5G64470	-0.181628
AT4G11690	-0.135052
AT4G09670	-0.243645
AT4G38460	-0.228322
AT3G42130	-0.152627
AT5G56130	-0.151298
AT1G70890	0.401597
AT3G50340	-0.156071
AT1G53850	-0.139259
AT2G45600	0.149642
AT5G24470	-0.172589
AT4G34240	0.211023
AT1G12320	-0.623532
AT1G49210	0.314161
AT3G05940	0.171021
AT1G48620	-0.228038
AT4G04110	-0.115093
AT4G13030	0.268532
AT5G44560	-0.168742
AT1G70160	0.199211
AT1G25360	-0.172705
AT1G07360	-0.182630
AT4G02010	-0.163506
AT5G66620	0.139919
AT2G41070	0.456056
AT5G56740	-0.178600
AT3G15760	0.536860
AT2G25250	0.704167
AT2G32280	-0.174623
AT5G41340	-0.199337
ATMG00550	-0.111583
AT1G70660	0.238815
AT4G28815	-0.129332
AT5G50230	-0.124310
AT5G52380	-0.249221
AT4G37460	0.150557
AT2G20520	-0.103170
AT1G26540	-0.213588
AT1G19440	-0.243847
AT4G28540	-0.184265
AT5G27360	0.310727
AT4G28950	-0.322694
AT2G36100	-0.258665
AT5G36170	0.238159
AT4G02820	-0.169740
AT4G17660	-0.329557
AT1G18980	-0.533001
AT5G58010	-0.143555
AT5G38195	0.131556
AT1G28470	0.308257
AT3G54380	0.325510
AT5G42120	0.216862
AT5G58580	0.211694
AT4G20450	0.090024
AT1G74560	-0.151287
AT5G13550	0.260611
AT4G23910	-0.118151
AT5G49560	-0.276641
AT2G17300	0.339835
AT1G50740	0.356496
AT5G34780	0.326564
AT1G71070	-0.196710
AT5G19840	-0.229914
AT3G46380	0.123886
AT4G38990	0.139962
AT1G23280	-0.110975
AT2G47730	0.317929
AT5G22450	0.171050
AT1G15810	-0.206051
AT3G22810	-0.323144
AT3G60880	-0.224339
AT2G26530	0.760541
AT4G19010	0.150311
AT1G79920	-0.268234
AT1G49980	0.138710
AT4G22730	-0.142891
AT5G49880	-0.185513
AT1G33100	-0.135516
AT3G61770	-0.170663
AT2G07690	-0.281259
AT1G65220	-0.269711
AT1G15310	0.183627
AT1G33055	1.031294
AT3G06240	-0.150666
AT5G19110	0.459697
AT5G56370	0.191673
AT1G77920	0.397443
AT5G61430	0.170362
AT1G67070	0.215877
AT3G18165	-0.099228
ATCG01280	0.215567
AT5G65810	-0.231067
AT1G71090	0.158207
AT3G54690	-0.181763
AT5G09850	-0.119348
AT5G11130	-0.156634
AT2G35960	-0.386483
AT1G67750	-0.271095
AT3G44940	-0.280578
AT5G64050	-0.207111
AT3G14850	-0.194245
AT4G33010	-0.239277
AT4G30310	0.134324
AT3G14930	-0.289819
AT5G64060	-0.244127
AT4G37170	0.172789
AT5G47070	0.830426
AT2G31300	0.142525
AT2G32800	0.388456
AT5G38730	-0.282229
AT1G28420	-0.207891
AT4G26380	0.161174
AT5G54810	0.199657
AT5G13450	-0.194420
AT5G64900	0.679662
AT5G21105	0.328732
AT4G17510	-0.117445
AT1G76130	0.283040
AT4G36460	0.114242
AT5G23240	0.165044
AT2G18490	-0.087396
AT1G22480	1.591990
AT2G21510	0.855525
AT3G17227	0.157374
ATCG00480	-0.309722
AT1G29690	0.471390
AT1G08500	0.224543
AT3G20820	-0.337319
AT3G01590	-0.209317
AT3G01920	-0.217102
AT4G20220	0.124503
AT2G19640	-0.183181
AT5G37340	-0.138191
AT2G46940	0.193675
AT2G37670	0.185556
AT2G17450	0.320430
AT3G48140	0.141862
AT4G38130	-0.143117
AT2G04920	-0.209468
AT1G23820	0.186333
AT1G44790	0.132818
AT3G09710	-0.347123
AT2G21630	0.241833
AT5G54800	-0.244854
AT1G11660	-0.116373
AT4G39380	-0.157559
AT1G67050	0.351364
AT1G10500	0.096634
AT4G15310	0.162732
AT3G20410	-0.204330
AT2G04845	-0.237685
AT3G04630	-0.190971
AT4G32270	-0.236627
AT3G26430	-0.298211
AT4G23440	-0.336812
AT5G43560	-0.131326
AT3G51710	0.331932
AT4G29800	-0.264966
AT1G21190	0.183642
AT1G30690	-0.297715
AT5G52860	-0.440123
AT1G65040	0.237482
AT5G57390	0.308107
AT3G53810	0.190668
AT5G50460	-0.112590
AT1G30400	-0.246159
AT2G21030	0.200421
AT4G34150	0.705593
AT5G63940	-0.158527
AT2G17700	-0.185408
AT2G29260	-0.181322
AT1G28570	0.285890
AT3G05130	-0.301455
AT5G37850	-0.221414
AT1G49880	0.190945
AT2G30080	-0.234650
AT3G17880	-0.266265
AT3G48920	0.299081
AT5G42230	0.105395
AT3G12160	-0.183421
AT5G08130	-0.192515
AT1G66890	0.282449
AT1G07870	0.306075
AT1G53570	0.162138
AT5G47010	-0.201256
AT3G44260	0.763506
AT5G44110	-0.616901
AT5G58190	-0.229065
AT4G38050	-0.208914
AT5G55180	-0.236890
AT5G27940	-0.124333
AT4G16330	0.203927
AT5G22640	0.159160
ATCG01240	0.275824
AT1G28660	0.433242
AT4G15280	-0.127684
AT5G20520	0.283831
AT5G65720	-0.244551
AT2G27530	-0.116140
AT2G05530	-0.215954
AT1G68400	-0.230697
AT4G25200	-0.111910
AT4G04750	-0.486874
AT4G26510	-0.197950
AT1G22590	-0.207783
AT5G50250	0.256813
AT1G25510	-0.196376
AT5G08000	-0.437629
AT2G43200	0.415858
AT5G66010	-0.179688
AT1G05180	0.076203
AT5G65130	0.185797
AT4G31200	0.190422
AT2G38580	-0.170558
AT1G03660	0.233049
AT3G20920	-0.170882
AT3G10840	-0.345347
AT3G60100	-0.213956
AT4G07410	-0.253731
AT5G14430	0.130097
AT1G01490	0.155665
AT3G18370	-0.097675
AT3G56340	-0.184398
AT3G22370	0.505944
AT3G19050	-0.134547
AT3G27360	-0.302277
AT1G79490	-0.194456
AT1G23650	0.156370
AT1G62530	0.146436
AT1G53325	-0.144835
AT1G14580	0.202746
AT3G03710	-0.266286
AT4G14380	0.288790
AT5G05570	0.212712
AT5G65880	0.103926
AT1G48980	0.071858
AT1G19940	0.511169
AT5G57370	-0.224714
AT3G24120	0.138749
AT5G48960	-0.133696
AT1G68140	-0.150647
AT1G52310	-0.177076
AT1G17615	-0.141155
AT2G32120	0.182583
AT1G13670	-0.516198
AT5G10610	-0.234101
AT3G11600	0.310844
AT1G72440	-0.134829
AT3G45620	-0.137896
AT3G16810	-0.240443
AT2G18070	0.155542
AT3G57680	-0.156580
AT3G20150	-0.257584
AT1G16360	-0.231943
AT5G17420	0.542141
AT1G06720	-0.123279
AT3G10740	0.393292
AT1G78810	-0.146646
AT3G47660	-0.170964
AT4G24390	-0.170644
AT4G26060	0.191534
AT2G33980	-0.111539
AT1G33850	-0.155571
AT2G27010	0.111325
AT3G55440	-0.087261
AT2G39300	-0.246209
AT4G00360	0.280303
AT5G11500	-0.163571
AT5G58290	-0.134980
AT1G52740	0.066035
AT3G44690	-0.163120
AT3G25540	-0.216246
AT4G34215	-0.123061
AT1G32440	-0.224344
AT2G21610	0.150224
AT3G25680	-0.185255
AT5G51190	0.769684
AT2G14120	-0.125252
AT1G71450	0.377764
AT1G18090	-0.195027
AT2G47540	0.138528
AT5G61920	-0.148810
AT3G56880	0.541720
AT1G79190	0.288879
AT2G47430	-0.135277
AT5G55330	0.121139
AT3G57600	-0.225135
AT3G51880	-0.202020
AT1G15820	-0.311041
AT1G16590	0.179491
AT3G04400	-0.089342
AT5G13440	-0.206844
AT3G04010	0.354587
AT1G03740	-0.188558
AT1G63940	-0.236506
AT5G41080	0.398522
AT2G42900	-0.198336
AT1G27880	-0.188948
AT5G38000	-0.377659
AT3G27880	0.271823
AT2G17660	1.007230
AT1G15890	0.137317
AT3G26730	-0.181439
AT4G20575	-0.094064
AT4G31150	0.172338
AT3G03130	-0.267333
AT1G67810	0.755921
AT3G04130	-0.237919
AT4G26170	0.134492
AT3G04820	-0.236702
AT2G40160	0.324960
AT3G57760	0.242271
AT2G31360	-0.252765
