#geneID	FLT_vs_GC
AT2G22750	-0.096568
AT1G15190	-0.218611
AT2G30580	0.234680
AT1G36510	-0.204940
AT3G17609	0.353699
AT3G56530	-0.135557
AT5G58570	0.434457
AT3G06780	0.373853
AT1G47200	-0.141605
AT5G26880	0.199229
AT1G04930	0.149824
AT1G13790	0.251375
AT1G62730	0.270139
AT5G22450	0.174549
AT2G30280	0.178693
AT2G40935	-0.251323
AT2G17440	0.315385
AT1G67530	0.564671
AT5G06100	0.212317
AT1G70330	-0.183611
AT2G23010	-0.532602
AT4G20380	0.154631
AT5G47900	-0.219889
AT5G58180	0.092500
AT5G16930	0.283883
AT3G11710	-0.095881
AT3G05670	0.232341
AT2G03470	0.223057
AT2G29480	-0.176059
AT1G34065	0.148474
AT3G51540	-0.119606
AT5G23590	0.152671
AT1G78670	0.225750
AT1G66910	0.212054
AT5G47310	-0.122522
AT2G34530	-0.078066
AT5G55520	-0.218962
AT3G24100	0.369627
AT2G33040	-0.092422
AT2G34470	0.118678
AT1G43640	-0.289983
AT4G33730	0.139047
AT3G29791	-0.167360
AT5G15070	-0.169871
AT1G08410	-0.167923
AT1G75340	0.193728
AT2G20310	-0.215735
AT1G30455	-0.225760
AT5G37690	-0.603077
AT4G26150	-0.301600
AT4G39510	-0.277356
AT3G10560	-0.177370
AT4G30540	-0.143745
AT4G17070	0.276094
AT1G74500	-0.131221
AT3G24180	0.235190
AT5G38195	-0.184380
AT1G55950	0.069427
AT5G45910	-0.219512
AT3G10330	-0.216271
AT4G26240	0.163178
AT2G38120	-0.205126
AT3G52450	1.049566
AT1G35470	0.123554
AT5G22880	-0.295899
AT4G25740	-0.157060
AT4G19910	-0.212962
AT1G09930	-0.110310
AT1G10390	0.368798
AT3G20180	0.249796
AT3G16720	0.536180
AT2G01470	0.210978
AT3G11490	0.184674
AT1G27290	0.227947
AT3G29375	0.426442
AT3G05200	0.450891
AT1G27140	-0.118502
AT5G22810	-0.196475
AT5G18990	-0.232947
AT2G46170	-0.208587
AT3G51820	-0.171889
AT5G49410	0.360165
AT1G29150	-0.106377
AT2G37060	-0.083103
AT2G18240	-0.342794
AT1G30040	0.504193
AT1G23140	-0.209580
AT1G69200	0.211439
AT5G62610	0.169003
AT1G05600	0.269921
AT1G25350	-0.102028
AT1G27340	-0.218481
AT4G15980	-0.151893
AT1G23690	-0.238210
AT2G33735	0.282250
AT2G34320	-0.313088
AT4G18950	0.783742
AT4G35450	-0.168518
AT2G29490	0.208281
AT3G25165	-0.182999
AT1G35220	0.177827
AT2G31700	-0.295407
AT1G78815	0.449249
AT2G44950	0.324556
AT4G18450	-0.128666
AT2G25500	-0.073041
AT3G12890	0.223027
AT5G14930	0.404429
AT5G08390	-0.197574
AT1G62300	0.239362
AT2G20210	0.301479
AT3G48120	-0.188981
AT1G07740	0.352162
AT3G51330	0.203749
AT1G07080	0.196186
AT1G66940	-0.184857
AT5G20540	0.348586
AT5G38160	-0.148243
AT2G22510	-0.165269
AT4G27590	0.202461
AT1G11200	-0.278396
AT4G28560	-0.265746
AT3G07610	0.185895
AT3G03200	0.118994
AT5G61840	-0.174573
AT5G54020	-0.395708
AT1G27620	0.216818
AT3G12580	1.023292
AT1G51490	-0.194642
AT4G24760	0.271648
AT3G25980	-0.302762
AT5G64080	-0.218247
AT3G47040	-0.194798
AT5G12010	-0.357344
AT1G61667	0.269240
AT1G31830	-0.253795
AT1G12560	-0.253108
AT2G02860	0.432243
AT2G39690	0.242464
AT1G27190	-0.203849
AT1G19900	-0.226248
AT3G44200	-0.204466
ATMG00740	-1.770477
AT5G57770	-0.273055
AT5G22440	-0.234299
AT2G07673	-1.597927
AT2G19890	-0.170258
AT4G35350	-0.454476
AT1G77680	-0.228698
AT3G02940	-0.172218
AT5G13970	0.183288
AT2G33220	-0.402849
AT5G66960	0.399925
AT2G41870	0.210384
AT3G15800	-0.299897
AT3G51520	0.234271
AT3G22670	-0.225784
AT3G06790	-0.169753
AT1G80870	-0.220459
AT3G06720	0.438617
AT1G76600	0.866257
AT4G34360	0.150807
AT1G23120	0.324463
AT3G26080	0.249340
AT2G30440	0.337654
AT3G04160	0.180462
AT1G66620	-0.373756
AT5G24520	-0.148751
AT3G62910	0.216703
AT2G37480	0.168428
AT1G20200	-0.142759
AT1G29480	-0.236446
AT1G49570	-0.225812
AT1G30700	-0.280855
AT2G41640	1.247783
AT5G64930	0.097725
AT5G67630	0.228095
AT3G54220	0.195947
AT1G16500	-0.267857
AT1G06040	-0.111164
AT4G24150	0.286796
AT4G16270	-0.118211
AT3G61570	0.163964
AT1G16290	-0.150739
AT5G12990	0.180526
AT1G02450	0.371331
AT1G11430	-0.178878
AT1G49510	-0.284958
AT5G26731	0.358191
AT1G53710	0.138309
AT1G29780	-0.096893
AT1G14300	0.260847
AT5G53740	-0.246805
AT3G54750	-0.158712
AT1G69910	0.197058
AT5G46750	-0.136644
AT3G01280	-0.110639
AT4G33420	0.603894
AT4G40090	-0.155783
AT2G26510	-0.170452
AT1G49050	0.367187
AT2G18650	-0.277351
AT5G59140	-0.104073
AT4G22400	-0.241421
AT5G44870	0.218099
AT1G74820	-0.303341
AT1G11840	-0.223210
AT5G48840	-0.167053
AT5G18680	0.336138
AT5G50450	0.538768
AT1G79540	-0.113847
AT2G33290	-0.196659
AT4G15840	0.165587
AT3G20530	-0.147413
AT3G03910	0.290923
AT5G20560	-0.252614
AT4G18140	0.324046
AT5G22760	0.201362
AT3G11940	-0.086685
AT2G20750	-0.294136
AT1G18360	-0.224163
AT5G24000	0.360011
AT3G02560	-0.142040
AT5G07330	0.130287
AT5G28810	-0.104170
AT1G23200	-0.302078
AT4G25510	-0.138432
AT5G27780	-0.884378
ATMG01300	-0.160967
AT1G74320	0.188030
AT1G13670	0.474843
AT1G26370	-0.227423
AT5G49540	-0.152284
AT5G17680	0.281395
AT5G26660	0.141259
AT4G11940	-0.153192
AT1G47786	0.294927
AT1G18700	0.114161
AT3G09930	-0.194718
AT4G01330	0.347302
AT3G42725	-0.215547
AT2G27600	-0.140355
AT1G23260	-0.108562
AT5G05930	0.203613
AT1G18620	0.301254
AT4G21990	0.214215
AT4G09800	-0.142367
AT2G37980	-0.173909
AT3G06960	0.189564
AT3G62730	-0.231525
AT1G02300	0.365525
AT1G64280	0.311885
AT1G43260	-0.108306
AT3G21690	-0.156029
AT3G12320	-0.308338
AT1G59590	0.723684
AT4G40030	-0.093471
AT3G55520	0.165454
AT1G32500	-0.211768
AT1G26750	-0.127866
AT5G42750	0.476395
AT2G14660	-0.326525
AT3G55490	-0.317977
AT4G29030	-0.453067
AT5G20410	0.376976
AT4G20430	0.204841
AT1G72800	0.282194
AT4G15460	-0.202171
AT4G12140	-0.232244
AT5G18040	0.279932
AT3G60770	-0.109511
AT2G21650	-0.579942
AT2G18670	0.288912
AT1G34500	-0.247937
AT3G58330	-0.203844
AT4G29810	-0.196905
AT1G69680	-0.147021
AT2G44850	0.252963
AT2G27270	0.279287
AT3G44780	-0.208562
AT2G18150	-0.304574
AT2G02520	-0.321821
AT1G12070	0.129401
AT3G60440	-0.236783
AT3G27020	-0.222946
AT1G68120	-0.154590
AT5G12170	-0.287544
AT3G51710	0.339896
AT3G57270	-0.106794
AT1G38131	-0.161825
AT2G32730	-0.174026
AT1G32170	0.602464
AT2G04080	-0.383078
AT5G38140	0.317943
AT5G19580	0.228433
AT2G01390	0.127993
AT3G17740	0.336391
AT5G39350	0.332895
AT5G17150	-0.150261
AT5G22360	0.141490
AT1G60200	0.214096
AT3G29310	0.255793
AT2G25565	-0.188692
AT1G03550	0.321408
AT3G48710	0.352062
AT1G14740	0.455391
AT5G42650	0.408736
AT5G22060	0.163883
AT1G79890	-0.161913
AT4G22370	-0.125703
AT1G61580	-0.286841
AT1G64100	0.229357
AT3G61190	1.072635
AT1G64650	-0.178403
AT2G41460	0.310044
AT1G65170	-0.146206
AT5G49440	-0.240165
AT5G10460	-0.118987
AT4G15480	-0.219710
AT1G32090	0.250128
AT2G21030	0.116252
AT3G45880	0.222951
AT1G07570	0.280550
AT5G62730	-0.204541
AT3G29330	-0.155556
AT5G59400	0.114968
AT1G58983	-0.328223
AT3G04000	0.393970
AT5G61520	0.162129
AT5G25810	-0.291193
AT1G14120	0.522341
AT4G19710	-0.124590
AT1G30515	-0.336681
AT3G14075	-0.214423
AT4G39000	-0.152554
AT5G66030	0.185323
AT1G33680	-0.235466
AT1G74130	-0.277261
AT5G42570	-0.408811
AT4G29480	-0.158081
AT3G11870	-0.207222
AT3G55110	-0.314670
AT2G21680	-0.113823
AT5G19550	-0.098062
AT1G01930	0.293154
AT5G40170	0.632508
AT3G48490	-0.249086
AT4G13760	-0.102107
AT1G32130	0.186230
AT4G19865	0.256210
AT4G17180	0.234809
AT3G62780	-0.235909
AT2G38700	0.177261
AT4G35790	0.175942
AT5G43110	-0.116544
AT2G01290	-0.229874
AT1G50740	0.429312
AT5G16900	0.114400
AT5G03140	-0.246432
AT3G10710	0.154697
AT1G02310	-0.255656
AT1G48820	-0.098029
AT5G27110	-0.268019
AT4G15300	-0.162032
AT1G50990	-0.250513
AT1G34190	-0.147009
AT1G60320	-0.214972
AT1G65850	-0.201797
AT2G18920	0.155799
AT3G50820	-0.307480
AT1G64090	-0.244945
AT3G12670	-0.187485
AT2G44350	-0.077672
AT5G10270	-0.228739
ATMG01060	-0.799143
AT5G45190	0.211321
AT3G05720	-0.174120
AT4G15620	-0.974937
AT3G04810	0.281577
AT3G01900	0.172578
AT3G29430	-0.216631
AT5G14070	-0.165232
AT5G48880	-0.536607
AT1G19100	0.236936
AT3G33530	0.135271
AT2G40540	-0.212010
AT4G14400	-0.340684
AT3G58780	0.226396
AT3G55360	-0.216734
AT5G22410	-0.200695
AT2G30500	0.424750
AT2G40220	-0.102431
AT5G62180	0.217958
AT2G03110	-0.175936
AT1G09870	0.199142
AT2G26420	-0.168445
AT1G17200	-0.300559
AT3G07820	-0.164422
AT4G33450	-0.182763
AT3G54310	-0.182653
AT5G06670	0.211088
AT2G01480	0.173832
AT2G28070	0.158030
AT4G27010	-0.206245
AT3G61240	-0.127912
AT4G08320	0.369486
AT4G34400	0.385163
AT5G45340	0.896197
AT3G45130	-0.268739
AT1G48450	0.146630
AT3G14290	-0.098434
AT4G22700	-0.378605
AT3G22160	0.569287
AT1G03760	0.278947
AT3G16760	0.117488
AT4G14160	0.216142
AT3G46580	0.288963
AT5G18940	-0.155713
AT3G52200	0.188471
AT4G18360	0.414161
AT4G24550	0.163302
AT1G75790	-0.223567
AT1G05960	0.266055
AT4G29000	-0.311850
AT3G46380	-0.254307
AT3G12140	0.209661
AT3G43220	0.252796
AT1G79900	-0.166926
AT1G27570	-0.098873
AT5G42860	-0.167347
AT3G48560	0.171702
AT4G38830	0.223835
AT5G46730	-0.254601
AT3G06410	-0.156418
AT3G61350	0.389469
AT2G31300	0.232090
AT1G36390	-0.182428
AT4G26010	-0.295650
AT5G40910	0.366869
AT4G37290	0.950029
AT5G18250	-0.089812
AT5G46020	-0.113038
AT2G21240	0.164946
AT3G45810	-0.253059
AT4G39070	0.283194
AT1G32790	0.084528
AT3G25750	-0.195123
AT3G09090	-0.120381
AT1G05610	-0.136347
AT1G06620	0.672935
AT1G13810	0.248939
AT1G70730	0.070417
AT5G60290	-0.136054
AT3G57510	-0.276371
AT1G73670	-0.436287
AT1G50780	-0.183687
AT4G30080	0.148553
AT5G43710	0.289183
AT1G04410	-0.147070
AT1G15430	0.429102
AT4G04760	-0.137475
AT3G56380	-0.123019
AT4G20930	-0.223227
AT4G00232	-0.276848
AT5G16040	0.140810
AT5G18570	0.335375
AT5G17200	-0.287486
AT5G19000	-0.182106
AT3G57700	0.144304
AT1G77590	-0.124849
AT5G20920	-0.106967
AT5G24400	0.108808
AT1G54580	0.116028
AT5G12140	-0.127223
AT2G44270	0.206559
AT5G42690	0.230848
AT3G13430	0.162131
AT1G10990	0.259427
AT1G06220	-0.201280
AT2G46570	-0.215923
AT4G28180	-0.124822
AT3G62940	-0.130688
AT1G62540	-0.193612
AT4G30280	1.159879
AT3G62000	0.246964
AT3G03900	-0.159656
AT4G20480	-0.417153
AT5G52490	-0.141218
AT1G61550	0.082758
AT1G32930	0.153224
AT3G06180	0.248432
AT1G31630	-0.159248
AT4G33580	-0.125568
AT1G76340	0.246028
AT5G01060	-0.361685
AT1G63770	0.122952
AT4G33050	0.545375
AT4G03550	-0.164949
AT4G18050	0.245489
AT1G49270	0.166336
AT3G07180	-0.124434
AT5G19270	-0.248332
AT1G67270	-0.141437
AT5G28340	-0.214383
AT4G11510	-0.596334
AT4G23740	-0.215135
AT3G59890	-0.256195
AT1G34410	-0.462173
AT5G23570	0.377336
AT1G45130	-0.258595
AT5G38960	-0.159564
AT5G19670	-0.164388
AT1G10500	-0.178577
AT3G51500	0.323325
AT2G40700	0.249630
AT2G20142	0.603470
AT3G21400	0.296992
AT2G18810	-0.157414
AT1G78990	-0.240737
AT5G65300	0.825315
AT1G59680	-0.155231
AT4G07400	-0.132787
AT1G78310	0.355098
AT1G11020	-0.087524
AT2G36530	-0.160008
AT1G52160	0.198250
AT3G12800	-0.176681
AT2G43760	-0.148349
AT4G02850	-1.032989
AT4G33290	0.118335
AT4G21760	-0.546113
AT2G21850	-0.211405
AT5G06510	0.892646
AT3G19890	-0.132934
AT2G45210	0.251030
AT5G03210	0.567755
AT3G22880	-0.249214
AT1G73805	0.693194
AT1G04980	0.261462
AT1G62050	-0.235376
AT1G26130	0.182316
AT3G49480	-0.374365
AT3G22550	-0.192934
AT3G18360	-0.122795
AT5G36710	-0.248626
AT3G42130	-0.170069
AT5G53810	0.202132
AT4G26900	0.167137
AT1G44960	-0.292859
AT1G70870	-0.118803
AT3G59700	0.253903
AT5G57970	-0.274538
AT5G61280	-0.286970
AT1G62790	-0.166482
AT1G49840	0.211455
AT3G26210	0.527890
AT5G65600	0.263081
AT5G11070	0.482035
AT2G27380	-0.221287
AT4G31070	-0.143003
AT3G18570	-0.209844
AT3G03250	-0.118916
AT4G12110	-0.197691
AT4G32605	-0.113736
AT1G34360	-0.205149
AT5G66710	-0.300043
AT1G33050	0.164374
AT3G27070	0.085790
AT4G33950	0.230935
AT2G36220	0.533087
AT4G12510	0.313261
AT1G29340	0.343499
AT1G21240	0.139474
AT1G77470	-0.125630
AT1G72450	0.456436
AT1G05410	0.276113
AT1G63320	-0.059870
AT1G04945	0.401212
AT3G21000	0.144921
AT2G40110	0.235858
AT1G49850	0.193868
AT1G02390	-0.251516
AT5G04810	0.251536
AT3G23310	0.288045
AT3G29370	0.788476
AT2G41410	0.193366
AT5G52760	0.966859
AT4G01870	0.769323
AT4G02150	-0.191457
AT1G13940	0.321388
AT2G22490	0.094617
AT5G57940	0.052598
AT1G65090	-0.113383
AT4G20060	0.196307
AT5G20960	-0.266897
AT1G19210	1.644041
AT3G60730	-0.139859
AT5G59960	0.295869
AT1G04100	-0.107460
AT4G38490	-0.110968
AT2G38320	0.218080
AT1G30070	0.173328
ATMG00450	-0.605065
AT2G19580	0.300340
AT5G50520	-0.296439
AT1G69970	0.142378
AT1G07360	-0.137700
AT4G36750	0.132486
AT2G10930	-0.184265
AT5G53170	0.188365
AT1G68260	-0.284053
AT5G53570	0.339582
AT4G15070	0.091155
AT1G26600	-0.273236
AT3G42940	-0.178952
AT1G75050	-0.128714
AT1G27940	-0.144177
AT3G07560	0.212737
AT5G49870	-0.115422
AT1G01190	-0.292977
AT5G60270	0.239777
AT1G71070	-0.238829
AT1G63700	-0.257109
AT1G63520	-0.237369
AT2G30080	-0.219098
AT2G19130	-0.287574
AT1G18410	0.086723
AT1G53270	-0.124351
AT5G19630	-0.225245
AT5G34830	-0.198475
AT3G23570	-0.141258
AT3G26782	0.333311
AT5G13780	0.162889
AT3G53520	-0.144981
AT1G29330	0.225562
AT4G33680	-0.131344
AT3G01570	-0.108993
AT1G33670	-0.110113
AT2G07170	0.239463
AT3G28120	-0.052575
AT2G43535	0.401022
AT1G66250	-0.394797
AT2G23050	-0.205400
AT1G71790	0.111388
AT5G65730	-0.543688
AT1G14060	0.144130
AT5G16560	0.187593
AT5G60190	-0.234160
AT3G55440	-0.145053
AT5G41660	-0.186190
AT3G47630	0.173820
AT1G28480	1.262321
AT4G23700	-0.273147
AT5G51890	-0.400207
AT5G56520	-0.222198
AT3G48540	-0.224729
AT1G61640	-0.249838
AT1G68300	0.107471
AT2G32370	-0.142977
AT5G59300	-0.128785
AT4G22470	0.984789
AT5G47350	-0.119665
AT2G01120	-0.305481
AT1G04690	-0.133860
AT3G13360	0.342489
AT4G39980	-0.157964
AT2G29420	0.411604
AT5G63720	-0.277569
AT1G67310	0.229865
AT5G53050	-0.316282
AT3G44530	-0.194314
AT4G22740	0.154537
AT1G30790	-0.183301
AT2G32190	0.926401
AT5G03980	-0.212342
AT4G37270	0.167673
AT2G07727	-1.246302
AT5G01970	0.167659
AT1G67570	-0.244302
AT3G45720	-0.257225
AT1G72060	0.631217
AT4G16990	0.178141
AT1G22090	-0.177634
AT4G18840	0.122092
AT1G32270	-0.115807
AT2G04630	0.189999
AT3G62510	0.156901
AT1G52080	-0.267875
AT1G23820	-0.062878
AT1G22520	-0.161287
AT5G67430	-0.257082
AT2G24740	-1.357374
AT1G20280	0.089019
AT2G17160	-0.103492
AT2G47950	0.378761
AT5G17640	0.294357
AT1G29690	0.500630
AT5G59370	-0.145580
AT4G12440	-0.185562
AT4G22710	0.336979
AT1G79080	0.374607
AT3G06210	0.285836
AT5G36190	0.119244
AT1G08090	0.228379
AT5G57370	-0.154356
AT4G00830	0.131633
AT4G35890	-0.198162
AT1G53140	-0.185668
AT2G24120	0.290671
AT3G07565	0.147788
AT5G61750	-0.223322
AT2G03420	-0.239599
AT4G21903	-0.166520
AT3G01450	0.191743
AT1G06520	0.160021
AT3G01610	0.209247
AT1G77660	0.254954
AT1G55040	-0.200147
AT3G26870	-0.125081
AT5G27510	0.132531
AT4G21020	-0.181589
AT1G01230	-0.175274
AT2G39750	0.152032
AT1G09415	0.266900
AT4G32230	-0.182788
AT4G26340	-0.196388
AT4G23070	-0.193379
AT1G14920	-0.211078
AT1G23030	0.339900
AT3G24510	-0.227589
AT2G43310	-0.191315
AT1G78380	-0.085557
AT1G14040	0.214679
AT1G22880	-0.243107
AT5G67240	0.516438
AT4G28100	-0.145076
AT3G28280	-0.261925
AT3G13330	-0.154505
AT2G46590	0.277359
AT3G50850	-0.223473
AT5G59130	-0.317223
AT4G19720	-0.158535
AT2G30140	0.364332
AT4G37460	0.126668
AT3G55600	0.254971
AT1G23510	-0.124137
AT3G48990	0.197832
AT4G12410	0.357930
AT4G30290	0.964882
AT3G49350	0.273380
AT3G22990	-0.130986
AT3G60410	0.221409
AT1G22040	0.227860
AT2G40830	0.158339
AT4G13235	-0.380665
AT3G11460	0.171232
AT1G45230	-0.331853
AT3G14050	0.785038
AT1G02500	0.181527
AT1G09940	0.525971
AT3G12830	0.674296
AT5G55540	-0.164571
AT3G44890	-0.415882
AT3G15290	-0.101795
AT1G48110	-0.205548
AT1G11950	-0.073722
AT5G48780	-0.143448
AT1G65450	-0.144766
AT4G01090	0.404899
AT1G74310	0.265694
AT5G44660	0.371118
AT1G02816	0.208042
AT2G46310	-0.195911
AT4G31800	0.646959
ATCG00650	0.291678
AT2G40140	0.661485
AT1G30110	0.296968
AT3G10750	-0.151770
AT3G48880	0.263392
AT2G05250	0.208230
AT5G14850	-0.131801
AT5G42380	1.621092
AT3G01520	0.170512
AT1G27450	-0.108365
AT1G02680	0.209164
AT2G21490	-0.324579
AT3G17770	0.349465
AT1G26350	-0.162216
AT3G27240	-0.122489
AT1G71990	0.388965
AT1G01500	-0.203322
AT5G13550	0.142986
AT5G51070	0.169599
AT5G39660	0.249455
AT4G35490	-0.158393
AT4G34120	-0.156100
AT1G50300	0.121663
AT3G03370	-0.192887
AT2G34280	-0.168636
AT4G11090	-0.169954
AT1G71730	-0.190384
AT5G66650	0.932147
AT2G19720	0.184308
AT5G52670	-0.135389
AT2G22860	0.623931
AT1G35410	-0.187737
AT3G51010	-0.143642
AT5G54080	0.107932
AT5G23710	0.219347
AT1G32540	-0.269890
AT5G05450	0.213208
AT5G09990	0.548407
AT5G04410	0.169745
AT1G05810	0.240212
AT1G40390	-0.203777
AT2G47620	0.228155
AT2G25735	0.830760
AT4G34320	-0.243064
AT3G19610	-0.147096
AT5G11360	-0.240300
AT4G18480	-0.220005
AT3G28700	-0.196704
AT1G61010	0.122985
AT1G04150	-0.169033
AT1G06430	0.164377
AT5G04740	-0.149227
AT5G58730	-0.136544
AT1G10030	-0.224258
AT2G30360	0.581557
AT5G24150	-0.415905
AT4G09150	-0.062741
AT5G38460	0.234537
AT1G11320	-0.160876
AT3G21270	-0.169044
AT3G13630	-0.158749
AT3G12760	0.115947
AT5G62790	-0.246157
AT5G47740	0.190015
AT1G62390	0.147801
AT1G62210	-0.190692
AT1G76660	0.242018
AT1G20900	0.337554
AT3G13960	-0.280489
AT1G76640	0.216228
AT1G10720	0.177473
AT4G21870	0.263603
AT4G22150	-0.114741
AT5G10660	-0.127052
AT1G47990	-0.107588
AT3G54580	-0.253303
AT4G07940	0.122781
AT5G59550	0.713115
AT3G10360	0.228465
AT4G37170	0.249790
AT1G65670	-0.149637
AT3G27750	-0.302506
AT1G12530	0.238899
AT1G48910	-0.418099
AT2G05510	-0.190175
AT3G22760	-0.297685
AT1G14240	-0.200185
ATCG00330	-2.515452
AT3G27410	-0.154949
AT5G36160	0.142011
AT3G02790	0.192669
AT5G25640	-0.110618
AT1G76760	-0.302785
AT4G01320	-0.097418
AT5G55710	-0.335910
AT5G65440	0.266532
AT2G42770	-0.249443
ATMG01200	-0.892370
AT2G41445	-0.085779
AT2G01450	0.324167
AT3G47980	-0.322562
AT1G53165	0.192755
AT4G25480	-0.909829
AT5G28520	0.160470
AT5G22270	0.388842
AT5G36140	-0.114777
AT3G56870	-0.179871
AT2G11570	-0.243809
AT2G40010	-0.712122
AT4G36280	-0.150707
AT5G64170	-0.241347
AT5G66930	0.373429
AT4G31750	0.183325
AT4G24220	0.130489
AT4G36530	-0.147214
AT2G31390	-0.209103
AT1G72150	0.254017
AT4G31260	-0.167599
AT2G33590	0.205256
AT4G17020	-0.205515
AT1G67100	-0.137673
AT4G21750	-0.406778
AT2G26300	0.170120
AT1G20940	-0.129617
AT3G15440	-0.118006
AT5G03680	-0.401460
AT2G31060	0.161409
AT4G27750	0.098635
AT1G06380	-0.220803
AT3G09780	0.247093
AT5G17030	0.097256
AT1G32850	-0.187447
AT3G10970	0.189378
AT1G18260	0.188037
AT3G01270	-0.125503
AT1G26665	0.344532
AT5G04790	0.427136
AT4G01270	0.205129
AT2G21830	-0.364540
AT5G62930	0.139439
AT3G23890	-0.200793
AT3G19480	0.187701
AT3G10380	-0.154527
AT5G01015	-0.333743
AT3G03230	-0.363286
AT1G56360	-0.249641
AT3G48610	-0.169918
AT2G03680	-0.082774
AT1G10120	0.251556
AT5G17330	0.397128
AT3G57670	0.174076
AT2G45110	-0.072284
AT4G22070	-0.155540
AT2G21220	0.329649
AT3G55270	0.162942
AT1G16670	0.262319
AT2G32670	-0.155177
AT5G09370	-0.143348
AT4G30270	0.362406
AT2G20980	-0.299239
AT2G02070	0.149229
AT3G22890	0.221711
AT5G66290	0.141905
AT5G54430	-0.103270
AT3G12050	0.169810
AT1G74590	-0.215098
AT5G60780	-0.187842
AT5G23480	0.151204
AT1G37140	-0.123980
AT2G39670	-0.132764
AT3G25260	-0.235127
AT4G21590	-0.149433
AT2G17410	-0.121747
AT5G37370	0.236188
AT1G23460	0.164317
AT1G14688	-0.113209
AT1G30500	0.420857
AT3G28420	-0.445830
AT3G22600	-0.568204
AT3G45830	-0.203123
AT1G04400	0.157956
AT4G02070	0.241532
AT2G12900	-0.182124
AT5G40440	0.228848
AT3G51000	0.136828
AT5G20120	-0.179161
AT3G23670	-0.200612
AT1G01320	-0.213592
AT1G65300	-0.233740
AT2G05590	0.166887
AT5G17870	-0.245231
AT2G47340	-0.177655
AT3G19120	0.366782
AT4G24370	0.293030
AT3G02980	0.248677
AT3G13520	0.142876
AT3G16800	-0.255166
AT5G65620	-0.088593
AT2G28170	-0.197500
AT4G24750	-0.244962
AT2G41990	-0.434796
AT3G17700	0.300662
AT5G37210	-0.115856
AT4G17090	-0.290528
AT4G16500	0.184638
AT5G01490	-0.282062
AT2G15290	-0.304941
AT1G03790	0.168102
AT2G18210	0.435971
AT3G16360	0.422525
AT3G60530	0.577854
AT5G50480	-0.175685
AT2G02498	-0.244453
AT4G29285	-0.149839
AT3G08690	0.219716
AT2G15280	-0.150136
AT5G56090	0.383792
AT1G13640	0.261990
AT4G05000	-0.189919
AT2G27010	-0.144510
AT1G14220	-0.190322
AT1G18220	-0.179349
AT5G53000	-0.171990
AT1G07680	-0.193925
AT4G12000	-0.259139
AT1G51570	-0.170322
AT3G22260	-0.213567
AT2G25570	-0.139084
AT5G36910	-0.299905
AT1G33260	0.294054
AT1G11930	0.222156
AT1G11590	0.146139
AT3G03110	-0.167380
AT3G46940	-0.164147
AT2G31930	-0.148641
AT5G66510	-0.112035
AT3G17100	0.274235
AT4G32950	-0.211748
AT2G37340	0.235506
AT4G22330	0.089440
AT4G05180	-0.284661
AT4G37400	-0.211997
AT3G22970	-0.440470
AT1G07128	0.466649
AT4G33910	0.223409
AT1G20100	0.197269
AT5G23310	-0.218589
AT3G61960	-0.304428
AT5G11430	-0.189999
AT5G02570	-0.132428
AT1G11410	-0.269676
AT1G47600	-0.775169
AT1G73750	0.234995
AT5G06610	-0.224121
AT2G40310	-0.097657
AT5G19960	0.266116
AT3G53380	-0.359495
AT5G40670	-0.170991
AT4G34740	-0.279264
AT4G28750	-0.159397
AT1G65280	0.226336
AT3G08960	-0.151276
AT5G02310	-0.145510
AT5G16980	-0.137124
AT4G04870	-0.219856
AT3G21470	0.181391
AT1G47540	-0.191046
AT4G22460	-0.132161
AT3G62150	0.400563
AT1G30250	0.133232
AT2G21045	-0.493232
AT1G74340	0.134110
AT3G17690	0.581394
AT2G24230	-0.218536
AT1G67080	-0.147068
AT3G09390	0.187127
AT5G04190	0.528733
AT1G55270	0.298122
AT2G45200	0.217379
AT5G54148	-0.217549
AT2G46550	0.147661
AT1G51950	0.198690
AT2G32700	0.195867
AT5G05220	-0.130382
AT1G04430	-0.124756
AT5G47580	0.300717
AT2G25010	0.160561
AT3G06680	0.147641
AT4G23960	-0.327832
AT5G10880	-0.098797
AT3G14670	0.110536
AT2G22440	-0.179201
AT5G04770	0.197537
AT2G29800	-0.364253
AT5G51560	-0.290066
AT3G29110	-0.168488
AT2G31650	0.170103
AT4G34180	0.202311
AT3G16630	-0.188715
AT1G04985	0.198074
AT2G34630	0.221549
AT2G18020	0.080965
AT5G51050	0.241702
AT4G21800	-0.196881
AT1G55830	0.250285
AT2G15580	0.110151
AT1G34510	-0.169381
AT5G38470	-0.183888
AT3G20740	0.190499
AT5G46790	-0.165903
AT1G10640	-0.298097
AT1G53920	0.376656
AT2G27150	0.136512
AT3G53920	0.201568
AT4G02350	0.170768
AT2G24170	0.291212
AT5G47030	-0.077821
AT4G29890	0.174441
AT4G29580	-0.209313
AT1G64510	-0.323956
AT5G16500	-0.169817
AT2G19380	0.247847
AT5G56070	-0.095352
AT3G12420	-0.226619
AT1G27210	0.261159
AT1G35180	-0.308959
AT2G43600	-0.507599
AT2G43520	0.330398
AT1G25380	0.175709
AT1G80690	-0.188583
AT5G10090	-0.133230
AT3G25740	-0.161281
AT3G24080	-0.220645
AT2G32150	0.865002
AT3G17350	-0.159005
AT2G33250	0.314040
AT5G10030	0.330601
AT3G08750	-0.156090
ATMG00860	-0.833750
AT4G36180	-0.235477
